n,k,i,p,m,r,t,T
134217728,32,1,30,2945,20,300492281,432870949
134217728,32,1,39,3410,23,357694753,489118763
134217728,32,1,5,2480,17,346561413,477081241
134217728,32,1,60,3410,23,320078217,457756035
134217728,32,1,6,3875,26,403605472,537535917
268435456,32,1,0,2790,19,511227616,774241494
268435456,32,1,10,2945,20,530283283,736810764
268435456,32,1,1,3410,23,640199602,902054077
268435456,32,1,18,4340,29,637503415,900323438
268435456,32,1,19,2790,19,670334472,933194160
268435456,32,1,19,3720,25,703852586,968798868
268435456,32,1,21,3720,25,569817941,824615311
268435456,32,1,2,3100,21,446700652,708745254
268435456,32,1,34,2170,15,390546329,651909972
268435456,32,1,45,3565,24,474194099,738733362
