n,k,i,p,m,r,t,T
8388608,2,1,580,40,9,303872640,534324797
8388608,2,1,777,80,17,152885233,467747357
8388608,2,1,845,100,21,272579401,612524798
8388608,2,1,95,95,20,137382557,323245966
16777216,2,1,121,50,11,568308922,1261877957
16777216,2,1,125,95,20,674703811,1027099686
16777216,2,1,150,95,20,572529919,922860490
16777216,2,1,240,95,20,378074835,729063295
16777216,2,1,410,115,24,701871819,1271170024
16777216,2,1,421,100,21,572163251,1266583886
16777216,2,1,425,135,28,258436537,610204758
16777216,2,1,519,65,14,305939956,739670453
16777216,2,1,558,90,19,378502962,1090089168
16777216,2,1,56,115,24,303878234,656223210
33554432,2,1,143,80,17,696948622,2080171572
33554432,2,1,159,110,23,539856380,1386278760
33554432,2,1,16,75,16,938882403,1925713983
33554432,2,1,283,120,25,1371293006,2766123285
33554432,2,1,284,90,19,1751642650,3148763702
33554432,2,1,306,70,15,498500956,1197831266
33554432,2,1,61,70,15,299306025,1333212135
33554432,2,1,62,115,24,957652736,2072999074
33554432,2,1,63,90,19,894677507,1593547462
33554432,2,1,76,90,19,1075024509,2406097443
67108864,2,1,104,110,23,2431992393,5196355245
67108864,2,1,136,85,18,2476828690,4731906054
67108864,2,1,17,85,18,1454249665,3146685736
67108864,2,1,180,85,18,1160325901,3675622857
67108864,2,1,1,95,20,2072027067,4854262860
67108864,2,1,2,110,23,2519969296,5295757672
67108864,2,1,22,85,18,1920096721,4710497874
67108864,2,1,37,100,21,2731535823,5522172389
67108864,2,1,4,105,22,1964896985,4598794017
67108864,2,1,43,100,21,1351978667,2748871484
134217728,2,1,10,95,20,3078148555,8518404940
134217728,2,1,16,95,20,4234980078,9790156804
134217728,2,1,20,120,25,5704230394,10460783473
134217728,2,1,21,125,26,6837897793,11552801344
134217728,2,1,23,100,21,2381105657,7982407119
134217728,2,1,24,75,16,5602829614,10343632417
134217728,2,1,4,90,19,2527012001,5320522575
134217728,2,1,5,100,21,5618689137,11243651660
134217728,2,1,6,95,20,3362247929,8950481786
134217728,2,1,87,75,16,2326588909,7950271964
268435456,2,1,0,110,23,11178537508,21608977126
268435456,2,1,0,130,27,7152642439,17530076171
268435456,2,1,11,105,22,4082696860,12903767344
268435456,2,1,11,90,19,7308505303,18494847544
268435456,2,1,22,140,29,5571413985,11209335381
268435456,2,1,22,95,20,6232719584,16592732805
268435456,2,1,28,115,24,9117039040,20347906157
268435456,2,1,28,80,17,5665334673,16843768698
268435456,2,1,3,95,20,5038721966,15322382484
268435456,2,1,6,75,16,2613428125,8189775226
