n,k,i,p,m,r,t,T
262144,4,131072,2149463216,480,33,8595904,11450307
262144,4,131072,2154148044,420,29,5580279,8426422
262144,4,131072,2154357914,360,25,2704295,5543148
524288,4,262144,2143219904,360,25,8943866,14404075
524288,4,262144,2145098396,375,26,11147487,16697732
524288,4,262144,2146271587,450,31,14847588,20467576
524288,4,262144,2147284348,330,23,7958591,13457090
524288,4,262144,2148304702,315,22,9332562,14898084
524288,4,262144,2149383741,300,21,5818398,11411936
524288,4,262144,2149461855,480,33,12480205,18062724
524288,4,262144,2149564885,510,35,7489291,12965032
524288,4,262144,2150046677,390,27,8396775,13965741
524288,4,262144,2152017371,315,22,7194774,12690720
1048576,4,524288,2142211887,360,25,13957554,24970951
1048576,4,524288,2144459305,345,24,16330073,27484624
1048576,4,524288,2145477944,375,26,14407007,25364107
1048576,4,524288,2146926360,315,22,11336744,22372301
1048576,4,524288,2147307521,390,27,17289802,28356421
1048576,4,524288,2148936080,525,36,11906017,22934000
1048576,4,524288,2149268339,300,21,8616438,19660304
1048576,4,524288,2150099776,315,22,12831766,24013964
1048576,4,524288,2150203996,525,36,14891014,26014213
1048576,4,524288,2151346456,600,41,25849878,36910979
2097152,4,1048576,2146544831,345,24,21345243,43912432
2097152,4,1048576,2146558717,390,27,34602402,57237926
2097152,4,1048576,2147656230,300,21,32000880,54559781
2097152,4,1048576,2147700799,390,27,32375924,55009500
2097152,4,1048576,2148228396,375,26,26945241,49438402
2097152,4,1048576,2148248101,270,19,37388808,59912739
2097152,4,1048576,2148642306,390,27,30438479,53027245
2097152,4,1048576,2148867807,465,32,20584389,43159538
2097152,4,1048576,2149184532,270,19,22830676,45445007
2097152,4,1048576,2149333885,510,35,47868731,70359121
4194304,4,2097152,2145328047,420,29,69254610,113863723
4194304,4,2097152,2146562282,555,38,86418744,131042933
4194304,4,2097152,2147389782,420,29,72350995,116759755
4194304,4,2097152,2147453003,450,31,77475763,122332256
4194304,4,2097152,2147606937,405,28,51262279,95949139
4194304,4,2097152,2147847891,450,31,80078118,124547624
4194304,4,2097152,2148518706,480,33,58301862,102539183
4194304,4,2097152,2148591867,585,40,61024546,105540311
4194304,4,2097152,2148969302,450,31,63413495,108059417
4194304,4,2097152,2149299037,570,39,44811561,89544924
8388608,4,4194304,2146541259,450,31,139650888,227759662
8388608,4,4194304,2146703270,600,41,132735607,220644531
8388608,4,4194304,2147083645,450,31,106694233,194504424
8388608,4,4194304,2147091745,630,43,173251597,261296790
8388608,4,4194304,2147304228,570,39,81022916,168881523
8388608,4,4194304,2147501297,330,23,98725970,186576427
8388608,4,4194304,2147656549,375,26,110903544,198824788
8388608,4,4194304,2147953200,585,40,137047703,224825639
8388608,4,4194304,2148309659,420,29,94768765,182405724
8388608,4,4194304,2148465748,570,39,137808853,225551497
16777216,4,8388608,2147026174,570,39,171797505,345777930
16777216,4,8388608,2147062797,495,34,237624996,412461078
16777216,4,8388608,2147075993,390,27,280872489,456962937
16777216,4,8388608,2147320849,525,36,421584772,596662128
16777216,4,8388608,2147557616,360,25,276413296,450579598
16777216,4,8388608,2147734960,600,41,328682037,503491373
16777216,4,8388608,2147736474,570,39,378846395,553742575
16777216,4,8388608,2147749098,495,34,323857942,498569034
16777216,4,8388608,2147772621,555,38,186423966,361014544
16777216,4,8388608,2148015133,300,21,136441478,312174158
33554432,4,16777216,2146748740,570,39,480819062,829787282
33554432,4,16777216,2147156607,510,35,540369538,888285040
33554432,4,16777216,2147279956,615,42,602052660,951144400
33554432,4,16777216,2147316430,675,46,437285427,783938614
33554432,4,16777216,2147365090,420,29,504417029,851581924
33554432,4,16777216,2147413501,510,35,452309449,801260469
33554432,4,16777216,2147493219,375,26,707646117,1056309486
33554432,4,16777216,2147513096,465,32,337538167,685087819
33554432,4,16777216,2147677658,495,34,386629983,735216090
33554432,4,16777216,2147755974,690,47,439186071,788528978
67108864,4,33554432,2147166256,525,36,1893870780,2588939962
67108864,4,33554432,2147249919,420,29,512595376,1205761568
67108864,4,33554432,2147318841,450,31,1301532495,1995986758
67108864,4,33554432,2147444431,480,33,946944965,1643336221
67108864,4,33554432,2147546020,420,29,888679139,1586099677
67108864,4,33554432,2147563332,480,33,778757272,1470621227
67108864,4,33554432,2147579789,540,37,1194089533,1889269521
67108864,4,33554432,2147621902,510,35,765278642,1458812454
67108864,4,33554432,2147698432,480,33,728140662,1423893895
67108864,4,33554432,2147858107,555,38,1079351881,1772719739
134217728,4,67108864,2147411531,450,31,1842190166,3229953436
134217728,4,67108864,2147519571,510,35,1383719075,2772516713
134217728,4,67108864,2147544786,615,42,1691719719,3077906793
134217728,4,67108864,2147561514,525,36,2137561437,3529938061
134217728,4,67108864,2147593596,660,45,1894325106,3280214857
134217728,4,67108864,2147608898,690,47,1826126058,3218949161
134217728,4,67108864,2147619884,450,31,1869557686,3263079702
134217728,4,67108864,2147646046,600,41,2002404397,3383304115
134217728,4,67108864,2147670546,555,38,2082111029,3470392320
134217728,4,67108864,2147730854,450,31,2700697442,4087205066
268435456,4,134217728,2147265209,600,41,4746865652,7520414071
268435456,4,134217728,2147311717,600,41,5532045469,8321461736
268435456,4,134217728,2147399635,435,30,2316195026,5100923277
268435456,4,134217728,2147416278,630,43,3596218906,6369120405
268435456,4,134217728,2147431861,660,45,3763340988,6555161022
268435456,4,134217728,2147485521,600,41,3924150046,6683485522
268435456,4,134217728,2147555040,540,37,3623467365,6400082295
268435456,4,134217728,2147611095,525,36,4501041961,7272565293
268435456,4,134217728,2147679478,525,36,3224918113,6003795106
268435456,4,134217728,2147776253,540,37,3599684768,6370798277
