n,k,i,p,m,r,t,T
1024,16,512,2104959515,1200,17,71674318,71728817
1024,16,512,2110155522,1275,18,72937973,72992537
1024,16,512,2116247751,750,11,69854041,69908355
1024,16,512,2127204329,975,14,70551457,70604561
1024,16,512,2146000373,900,13,64203213,64283057
1024,16,512,2148328388,975,14,68944491,68998784
1024,16,512,2165874030,600,9,67029781,67082311
1024,16,512,2174744208,825,12,82469007,82521905
1024,16,512,2187144244,975,14,59295131,59348517
1024,16,512,2214970392,900,13,74369651,74423406
2048,16,1024,2081025450,1275,18,83636257,83692304
2048,16,1024,2137176590,750,11,61631833,61688119
2048,16,1024,2137235604,1050,15,93882597,93931357
2048,16,1024,2143484402,1275,18,91447050,91504445
2048,16,1024,2148817217,1050,15,81289013,81337939
2048,16,1024,2164485759,825,12,69573428,69628842
2048,16,1024,2172793411,1200,17,76175299,76232898
2048,16,1024,2172973808,1200,17,75315494,75385726
2048,16,1024,2189825825,975,14,77049614,77105321
2048,16,1024,2218420118,1275,18,81612462,81667373
4096,16,2048,2103372241,825,12,82429792,82489781
4096,16,2048,2115818404,1050,15,67087089,67140330
4096,16,2048,2116207584,1725,24,97290547,97348436
4096,16,2048,2118837136,900,13,81743943,81795224
4096,16,2048,2135825698,1275,18,88001403,88053316
4096,16,2048,2146921542,900,13,67040708,67139863
4096,16,2048,2149492228,1050,15,69582248,69662118
4096,16,2048,2166506641,525,8,76830757,76932376
4096,16,2048,2186209649,675,10,92118979,92171229
4096,16,2048,2207054649,1500,21,81309210,81361338
8192,16,4096,2097512579,1425,20,85332977,85397668
8192,16,4096,2129397689,1800,25,94706730,94772100
8192,16,4096,2130535766,1425,20,80352840,80417060
8192,16,4096,2132300431,1050,15,92184257,92241107
8192,16,4096,2142539236,1650,23,99016919,99076243
8192,16,4096,2149438807,900,13,79801318,79867739
8192,16,4096,2156328461,1650,23,77504234,77563840
8192,16,4096,2160435496,1725,24,83682246,83746920
8192,16,4096,2161782970,975,14,73678302,73755115
8192,16,4096,2193847015,1425,20,78525741,78618400
16384,16,8192,2136267893,1875,26,87727116,87814356
16384,16,8192,2136323405,1350,19,96238620,96343444
16384,16,8192,2146010348,1950,27,69575216,69664083
16384,16,8192,2147034684,1425,20,87666816,87754126
16384,16,8192,2150203091,975,14,71356732,71441004
16384,16,8192,2153670970,1425,20,73372329,73452578
16384,16,8192,2154845552,675,10,98005275,98090373
16384,16,8192,2157583300,1275,18,87940072,88020890
16384,16,8192,2158009155,1050,15,69777024,69884336
16384,16,8192,2171106760,1125,16,92911977,92997386
32768,16,16384,2127038881,1125,16,68307064,68439428
32768,16,16384,2127669675,2025,28,84668421,84910887
32768,16,16384,2137778185,975,14,73734787,73858680
32768,16,16384,2142738913,1350,19,73937126,74121340
32768,16,16384,2143233396,1500,21,82784112,82918698
32768,16,16384,2146578983,825,12,81954294,82083830
32768,16,16384,2146839001,1725,24,82999025,83129588
32768,16,16384,2149176853,1500,21,86761859,86887827
32768,16,16384,2152759731,1350,19,83300158,83429804
32768,16,16384,2163310155,1725,24,95027348,95158123
65536,16,32768,2136352313,1125,16,73461625,73676308
65536,16,32768,2136473480,1800,25,78711591,78934652
65536,16,32768,2140896572,1950,27,69406607,69619601
65536,16,32768,2143218076,1725,24,82185920,82400667
65536,16,32768,2143256233,900,13,64499156,64714591
65536,16,32768,2145188311,1200,17,95103196,95334570
65536,16,32768,2147679747,1800,25,81897606,82148697
65536,16,32768,2147919246,1500,21,93508677,93734977
65536,16,32768,2153395427,1875,26,81184762,81401496
65536,16,32768,2154826305,1125,16,65490549,65709000
131072,16,65536,2145358910,1650,23,83641900,84076202
131072,16,65536,2145744899,2025,28,101844467,102246268
131072,16,65536,2147025015,1125,16,96794711,97223252
131072,16,65536,2147353295,1725,24,89840782,90353197
131072,16,65536,2147746779,1425,20,77061938,77462886
131072,16,65536,2151351447,1050,15,100816139,101234877
131072,16,65536,2153314621,1575,22,61596094,62010389
131072,16,65536,2153573554,2250,31,74009001,74667789
131072,16,65536,2153925354,1575,22,91967210,92372195
131072,16,65536,2156249641,1950,27,73198050,73627997
262144,16,131072,2141867828,1725,24,87375544,88116687
262144,16,131072,2144332241,1650,23,73658750,74401361
262144,16,131072,2146450996,975,14,90028763,90775401
262144,16,131072,2146710252,1875,26,75992275,76755175
262144,16,131072,2146785952,1800,25,91162527,91906791
262144,16,131072,2146898881,1350,19,94006487,94744719
262144,16,131072,2148035876,1800,25,85633330,86374341
262144,16,131072,2149068379,2025,28,82940661,83678864
262144,16,131072,2150062446,2100,29,98602195,99418194
262144,16,131072,2150505326,1800,25,69545282,70286608
524288,16,262144,2140397732,1950,27,76198704,77658957
524288,16,262144,2142862490,2100,29,113700183,115138587
524288,16,262144,2143051541,2325,32,84253758,85694446
524288,16,262144,2143498214,2400,33,81657469,83097566
524288,16,262144,2145444976,1575,22,89214619,90647481
524288,16,262144,2145848697,2100,29,85255492,86702072
524288,16,262144,2145972328,2025,28,76892119,78472803
