n,k,i,p,m,r,t,T
524288,4,1,5189,255,18,3692076,9281656
524288,4,1,5934,315,22,5431425,11037640
524288,4,1,615,225,16,9133468,14739179
524288,4,1,6232,270,19,7773784,13441067
524288,4,1,656,210,15,6312644,11938747
524288,4,1,9166,225,16,10309131,15911113
524288,4,1,9354,210,15,12596827,18232050
1048576,4,1,1324,300,21,14517788,25597951
1048576,4,1,2162,240,17,9682214,20849865
1048576,4,1,2238,195,14,14244023,25326361
1048576,4,1,3935,225,16,11494726,22550272
1048576,4,1,4846,180,13,8644037,19726604
1048576,4,1,6512,255,18,6085811,17102476
1048576,4,1,681,240,17,12155543,23219371
1048576,4,1,7329,210,15,6596456,17677622
1048576,4,1,754,255,18,15051608,26098119
1048576,4,1,7923,225,16,9343976,20387220
2097152,4,1,135,270,19,18689011,41296763
2097152,4,1,2317,330,23,14952951,37467582
2097152,4,1,3059,210,15,15110595,37695650
2097152,4,1,3169,135,10,15960930,38614834
2097152,4,1,324,285,20,10494996,33275222
2097152,4,1,3271,315,22,16683596,39224210
2097152,4,1,617,240,17,19750350,42537117
2097152,4,1,704,165,12,24322415,46923987
2097152,4,1,707,180,13,15090920,37719602
2097152,4,1,803,330,23,15978147,38521737
4194304,4,1,11,180,13,38767990,82913719
4194304,4,1,122,270,19,39831630,84355745
4194304,4,1,1764,225,16,37044372,81700103
4194304,4,1,185,270,19,24627966,69255569
4194304,4,1,2260,270,19,48029966,92502734
4194304,4,1,3012,360,25,49876263,94489182
4194304,4,1,586,150,11,36814805,81228605
4194304,4,1,85,225,16,26517756,70771334
4194304,4,1,867,225,16,20050248,64519138
4194304,4,1,874,300,21,32556147,77342710
8388608,4,1,1324,375,26,111884793,200337489
8388608,4,1,13,330,23,73543840,162067910
8388608,4,1,15,165,12,72177044,160499561
8388608,4,1,1821,210,15,47506541,135670703
8388608,4,1,231,225,16,94370197,181968797
8388608,4,1,332,375,26,57464022,145623478
8388608,4,1,416,285,20,104251348,192608490
8388608,4,1,50,330,23,76551757,164058955
8388608,4,1,526,180,13,59005004,146943081
8388608,4,1,553,180,13,49046945,137599085
16777216,4,1,123,180,13,72284676,247861627
16777216,4,1,142,165,12,146422035,321580944
16777216,4,1,164,225,16,199712191,374290518
16777216,4,1,213,300,21,204933010,380664244
16777216,4,1,22,255,18,105273763,279777139
16777216,4,1,337,225,16,117105686,292731467
16777216,4,1,58,330,23,158937160,334242820
16777216,4,1,59,270,19,132052593,307066102
16777216,4,1,634,315,22,115179901,289691213
16777216,4,1,71,270,19,114002417,287816916
33554432,4,1,141,285,20,263598071,611798397
33554432,4,1,152,270,19,353885297,702275430
33554432,4,1,222,390,27,329073228,678758330
33554432,4,1,231,285,20,265224133,614165619
33554432,4,1,251,375,26,221915151,569572780
33554432,4,1,26,240,17,384388138,731612833
33554432,4,1,43,240,17,284116056,634009204
33554432,4,1,44,285,20,217829492,569221955
33554432,4,1,57,360,25,261084345,609766179
33554432,4,1,65,345,24,384152166,732444736
67108864,4,1,11,165,12,527066580,1231495853
67108864,4,1,139,240,17,609825214,1306242716
67108864,4,1,153,285,20,656018348,1354231336
67108864,4,1,5,300,21,686912702,1380351575
67108864,4,1,5,315,22,298584321,989849431
67108864,4,1,54,255,18,601375631,1300547114
67108864,4,1,71,270,19,304499127,1000997876
67108864,4,1,78,240,17,473096538,1168418456
67108864,4,1,8,225,16,306399521,1001247353
67108864,4,1,99,345,24,470454648,1164510758
134217728,4,1,0,300,21,980593107,2367849367
134217728,4,1,10,375,26,1318572474,2709210825
134217728,4,1,105,345,24,1016090781,2396940006
134217728,4,1,1,300,21,1207538509,2593654683
134217728,4,1,27,195,14,586652257,1974196329
134217728,4,1,28,360,25,1650954036,3037032539
134217728,4,1,3,225,16,1016031688,2420477923
134217728,4,1,39,270,19,1507595219,2894852542
134217728,4,1,47,285,20,635055314,2021131848
134217728,4,1,9,255,18,1016084473,2406319285
268435456,4,1,10,330,23,1276436032,4069205910
268435456,4,1,14,360,25,2312963188,5092114571
268435456,4,1,2,285,20,2299812079,5059080048
268435456,4,1,2,345,24,2231485316,5033016407
268435456,4,1,29,345,24,3007226296,5774633554
268435456,4,1,39,270,19,2397239405,5171433833
268435456,4,1,39,300,21,2091543546,4870220849
268435456,4,1,4,270,19,1336496373,4118916423
268435456,4,1,62,300,21,1737104396,4518160324
268435456,4,1,79,240,17,2465800235,5244343418
