n,k,i,p,m,r,t,T
1024,1,1,1150899,0,10,81400,173173
1024,1,1,168002,0,6,51947,143098
1024,1,1,2452858,0,10,51607,141422
1024,1,1,2465983,0,7,103354,190758
1024,1,1,2693867,0,12,95161,187598
1024,1,1,2730830,0,7,72390,162823
1024,1,1,2755730,0,9,86130,186179
1024,1,1,29327,0,8,72835,163630
1024,1,1,4193837,0,6,71477,184560
1024,1,1,9602648,0,8,75601,177704
2048,1,1,1729449,0,7,92575,224626
2048,1,1,1772652,0,7,85817,252692
2048,1,1,2351140,0,11,97907,246176
2048,1,1,2388606,0,11,115952,251995
2048,1,1,4080685,0,7,68176,204712
2048,1,1,498471,0,8,87996,234639
2048,1,1,6096034,0,6,81529,247628
2048,1,1,724667,0,10,135565,278439
2048,1,1,851805,0,7,86720,287984
2048,1,1,913184,0,10,82968,240837
4096,1,1,1284838,0,16,220005,474914
4096,1,1,1579392,0,9,109447,332427
4096,1,1,1941457,0,6,114031,363552
4096,1,1,2395872,0,12,106403,323898
4096,1,1,251870,0,10,126880,379483
4096,1,1,265171,0,13,222553,453947
4096,1,1,3476113,0,9,178585,430720
4096,1,1,4483132,0,7,159563,403032
4096,1,1,569476,0,8,143721,403148
4096,1,1,975123,0,10,138977,361155
8192,1,1,118263,0,14,363394,784624
8192,1,1,128049,0,8,261347,667463
8192,1,1,151949,0,14,429450,828056
8192,1,1,156517,0,9,214253,626333
8192,1,1,183144,0,6,178832,575420
8192,1,1,2002264,0,9,294662,734056
8192,1,1,349719,0,11,328782,735120
8192,1,1,474640,0,10,403833,832020
8192,1,1,667954,0,11,328697,775832
8192,1,1,889083,0,13,289065,710987
16384,1,1,110673,0,12,634423,1378848
16384,1,1,1227254,0,5,308144,1076908
16384,1,1,151901,0,7,307758,1061630
16384,1,1,265278,0,7,497605,1262726
16384,1,1,387876,0,15,630972,1436821
16384,1,1,442249,0,10,643793,1414193
16384,1,1,57505,0,13,556838,1293799
16384,1,1,72070,0,11,535427,1323688
16384,1,1,750,0,6,354921,1111369
16384,1,1,804495,0,14,512483,1262455
32768,1,1,170481,0,13,688506,2124037
32768,1,1,191613,0,10,835145,2278437
32768,1,1,23730,0,20,1541881,2993797
32768,1,1,35501,0,8,917578,2357358
32768,1,1,35963,0,9,1176920,2610808
32768,1,1,371772,0,12,1133912,2568308
32768,1,1,40957,0,15,1411969,2956823
32768,1,1,46621,0,14,1875301,3319181
32768,1,1,53982,0,11,1026170,2481264
32768,1,1,65659,0,13,836840,2272589
65536,1,1,111101,0,8,1428844,4320838
65536,1,1,214283,0,13,3192571,6030830
65536,1,1,229475,0,17,1866669,4706999
65536,1,1,24584,0,9,1934851,4802176
65536,1,1,4143,0,13,2539270,5388876
65536,1,1,58963,0,8,2196510,5097754
65536,1,1,65742,0,14,1924575,4784326
65536,1,1,6660,0,19,2797035,5676053
65536,1,1,78751,0,15,1649446,4488116
65536,1,1,8994,0,10,1353869,4238749
131072,1,1,15755,0,17,5195394,11094153
131072,1,1,16982,0,13,5394432,11033467
131072,1,1,18848,0,14,3761772,9407224
131072,1,1,20376,0,15,6017490,11694684
131072,1,1,26683,0,13,4575636,10278114
131072,1,1,359,0,13,3737695,9367489
131072,1,1,4612,0,5,3667373,9225135
131072,1,1,58509,0,22,5030336,10629874
131072,1,1,62449,0,14,4426835,10038655
131072,1,1,771,0,13,4770188,10400024
