n,k,i,p,m,r,t,T
32768,8,32768,4294947728,315,10,57615554,57831271
32768,8,32768,4294963401,315,10,56316009,56532230
65536,8,65536,4294798737,455,14,57713891,58114621
65536,8,65536,4294863029,350,11,69997802,70797838
65536,8,65536,4294866804,385,12,74888460,75279942
65536,8,65536,4294884268,315,10,83588382,83990289
65536,8,65536,4294898081,525,16,61192753,61597478
65536,8,65536,4294903220,525,16,84318982,84711680
65536,8,65536,4294930467,315,10,91481118,91913813
65536,8,65536,4294932823,490,15,58303807,59117103
65536,8,65536,4294963233,315,10,58249733,58867664
65536,8,65536,4294963563,175,6,60281956,60682927
131072,8,131072,4294858185,595,18,64357411,65124411
131072,8,131072,4294874942,420,13,66547209,67307612
131072,8,131072,4294936052,420,13,97369294,98111579
131072,8,131072,4294945284,350,11,57969756,58718850
131072,8,131072,4294948000,490,15,75966852,76708069
131072,8,131072,4294955582,175,6,92438883,93190539
131072,8,131072,4294958301,420,13,59486166,60230261
131072,8,131072,4294964610,420,13,70205476,70958042
131072,8,131072,4294966507,735,22,61480405,62232536
131072,8,131072,4294966931,350,11,63403492,64146389
262144,8,262144,4294892491,420,13,83071606,84488230
262144,8,262144,4294937326,595,18,57069429,58486012
262144,8,262144,4294943297,525,16,64198043,65663968
262144,8,262144,4294948540,245,8,57534993,59009295
262144,8,262144,4294948901,280,9,89232180,90676968
262144,8,262144,4294953584,630,19,81125266,82561171
262144,8,262144,4294959048,700,21,71424754,72893775
262144,8,262144,4294962196,525,16,86151657,87629775
262144,8,262144,4294963384,245,8,64826813,66271650
262144,8,262144,4294964996,525,16,59482499,60921028
524288,8,524288,4294958213,525,16,67843247,70719733
524288,8,524288,4294959911,455,14,58757184,61596518
524288,8,524288,4294960367,280,9,63003534,65838146
524288,8,524288,4294962157,420,13,63192097,66027218
524288,8,524288,4294963268,595,18,64560941,68042627
524288,8,524288,4294964292,420,13,64595072,67427938
524288,8,524288,4294964650,490,15,67114888,69973321
524288,8,524288,4294964729,630,19,63150718,65990972
524288,8,524288,4294965867,315,10,83197992,86063513
524288,8,524288,4294966586,385,12,78658273,81469360
1048576,8,1048576,4294958210,420,13,72687358,78175922
1048576,8,1048576,4294960156,350,11,61169414,66703982
1048576,8,1048576,4294961666,385,12,66333488,71935079
1048576,8,1048576,4294961881,455,14,94453357,100071046
1048576,8,1048576,4294962378,455,14,74469875,80071867
1048576,8,1048576,4294963057,385,12,82201882,87776832
1048576,8,1048576,4294963129,455,14,60297120,65879223
1048576,8,1048576,4294965444,455,14,70706046,76254978
1048576,8,1048576,4294966641,490,15,98504931,104096233
1048576,8,1048576,4294967042,525,16,64297560,69898555
2097152,8,2097152,4294961077,455,14,61361233,72487900
2097152,8,2097152,4294963445,630,19,61276794,73005910
2097152,8,2097152,4294964075,455,14,80325663,91352881
2097152,8,2097152,4294964614,560,17,112181986,123218637
2097152,8,2097152,4294964808,630,19,82314362,93460823
2097152,8,2097152,4294964815,630,19,87578730,98724098
2097152,8,2097152,4294965420,560,17,92642816,103744139
2097152,8,2097152,4294966705,560,17,71537399,82599854
2097152,8,2097152,4294966721,700,21,72994179,83987975
2097152,8,2097152,4294966996,420,13,73117535,84231018
4194304,8,4194304,4294965136,595,18,77817199,100432175
4194304,8,4194304,4294965547,770,23,82794636,105409934
4194304,8,4194304,4294966598,490,15,81138828,103550407
4194304,8,4194304,4294966804,385,12,66322170,88883982
4194304,8,4194304,4294967077,490,15,85916856,108535975
4194304,8,4194304,4294967113,315,10,89630379,112187533
4194304,8,4194304,4294967130,595,18,73684925,96232752
4194304,8,4194304,4294967204,490,15,81857969,104575664
4194304,8,4194304,4294967225,735,22,90189333,112809079
4194304,8,4194304,4294967250,595,18,103748103,126326075
8388608,8,8388608,4294964373,735,22,93604640,139115074
8388608,8,8388608,4294964960,560,17,103602158,147864777
8388608,8,8388608,4294965693,315,10,80869763,125346994
8388608,8,8388608,4294965792,595,18,72920146,117363982
8388608,8,8388608,4294966313,560,17,135326989,179765171
8388608,8,8388608,4294966554,700,21,99201086,143725087
8388608,8,8388608,4294966726,700,21,87108973,131467404
8388608,8,8388608,4294966911,665,20,116971290,161239853
8388608,8,8388608,4294967014,665,20,92731599,137546278
8388608,8,8388608,4294967109,595,18,111713491,156272199
16777216,8,16777216,4294966989,490,15,136531688,225206894
16777216,8,16777216,4294966996,525,16,179769439,268538289
16777216,8,16777216,4294967071,735,22,189845068,278486345
16777216,8,16777216,4294967112,665,20,174499378,262497447
16777216,8,16777216,4294967176,805,24,128663483,216840834
16777216,8,16777216,4294967183,455,14,112895529,202292408
16777216,8,16777216,4294967250,630,19,153035286,240935477
16777216,8,16777216,4294967257,630,19,159484466,247661905
16777216,8,16777216,4294967258,385,12,94593041,182381034
16777216,8,16777216,4294967294,525,16,168396813,257909741
33554432,8,33554432,4294966921,525,16,194628093,369682915
33554432,8,33554432,4294967073,665,20,194034090,369850584
33554432,8,33554432,4294967075,525,16,190588390,364919172
33554432,8,33554432,4294967115,735,22,115534246,292970733
33554432,8,33554432,4294967191,700,21,226002133,400738809
33554432,8,33554432,4294967203,665,20,173357026,348785681
33554432,8,33554432,4294967228,805,24,273332806,448019250
33554432,8,33554432,4294967261,665,20,214524625,388920204
33554432,8,33554432,4294967274,595,18,329000899,503441529
33554432,8,33554432,4294967280,595,18,166372593,341179408
67108864,8,67108864,4294967123,700,21,558648656,906469405
67108864,8,67108864,4294967243,525,16,293263667,640346493
67108864,8,67108864,4294967251,560,17,250083746,598180630
67108864,8,67108864,4294967257,700,21,224014430,572274559
67108864,8,67108864,4294967263,630,19,380491720,729569810
67108864,8,67108864,4294967264,525,16,337381755,686326679
67108864,8,67108864,4294967271,525,16,226708571,575598151
67108864,8,67108864,4294967275,455,14,449648897,798513514
67108864,8,67108864,4294967278,735,22,471009756,819047706
67108864,8,67108864,4294967285,595,18,328439523,677072268
134217728,8,134217728,4294967244,700,21,907496077,1604941821
134217728,8,134217728,4294967248,1190,35,900363222,1596405698
134217728,8,134217728,4294967251,665,20,795289244,1489956360
134217728,8,134217728,4294967257,210,7,285364258,978471049
134217728,8,134217728,4294967271,665,20,930244761,1625239448
134217728,8,134217728,4294967273,630,19,614597347,1310863965
134217728,8,134217728,4294967276,560,17,819898977,1515121852
134217728,8,134217728,4294967281,630,19,626298395,1321445339
134217728,8,134217728,4294967286,770,23,437970605,1129208556
134217728,8,134217728,4294967295,805,24,463108747,1157503866
268435456,8,268435456,4294967256,560,17,576839839,1969172749
268435456,8,268435456,4294967279,805,24,1170733651,2556607671
268435456,8,268435456,4294967285,1015,30,1273005475,2661358516
268435456,8,268435456,4294967285,630,19,1807258975,3192214651
268435456,8,268435456,4294967285,840,25,782059893,2175618245
268435456,8,268435456,4294967286,595,18,663899732,2055064390
268435456,8,268435456,4294967288,490,15,1224561861,2613959467
268435456,8,268435456,4294967292,735,22,1406402625,2796189823
268435456,8,268435456,4294967292,910,27,1054229975,2440250661
268435456,8,268435456,4294967295,735,22,608722249,1990912862
