n,k,i,p,m,r,t,T
4194304,1,4194304,4294965896,0,24,238597247,541968316
4194304,1,4194304,4294965929,0,20,210567265,384852604
4194304,1,4194304,4294966017,0,14,95289978,360488390
4194304,1,4194304,4294967200,0,16,73362175,324698806
8388608,1,8388608,4294965584,0,21,417509378,785104757
8388608,1,8388608,4294966478,0,12,122017891,517752067
8388608,1,8388608,4294966822,0,14,341301890,1025018243
8388608,1,8388608,4294966836,0,17,322473024,737048294
8388608,1,8388608,4294966967,0,18,624206138,1307331659
8388608,1,8388608,4294967053,0,14,334978020,681438568
8388608,1,8388608,4294967133,0,19,226720630,776748658
8388608,1,8388608,4294967163,0,14,224488948,574277151
8388608,1,8388608,4294967245,0,15,282899964,746402636
8388608,1,8388608,4294967273,0,14,134428497,685364410
16777216,1,16777216,4294966091,0,24,1063145042,2047938107
16777216,1,16777216,4294966409,0,19,508033688,1199498587
16777216,1,16777216,4294966769,0,16,584106648,1523864154
16777216,1,16777216,4294966877,0,16,582222870,1957056040
16777216,1,16777216,4294966957,0,16,637570687,1747492250
16777216,1,16777216,4294966983,0,20,551930424,1677534649
16777216,1,16777216,4294966988,0,24,1432447517,2350505788
16777216,1,16777216,4294966989,0,18,1154070598,2298222121
16777216,1,16777216,4294967150,0,23,1643517316,2344141479
16777216,1,16777216,4294967288,0,26,732170923,1482531534
33554432,1,33554432,4294966955,0,15,1099705426,3087338930
33554432,1,33554432,4294967013,0,16,2037139463,4781398229
33554432,1,33554432,4294967162,0,28,2810494692,4814612145
33554432,1,33554432,4294967183,0,16,927409145,2913060104
33554432,1,33554432,4294967200,0,22,3016656019,5245487086
33554432,1,33554432,4294967240,0,13,912598729,3665280502
33554432,1,33554432,4294967245,0,16,1736125126,3225134353
33554432,1,33554432,4294967271,0,17,1498151045,3460014854
33554432,1,33554432,4294967271,0,17,1573840921,4060872860
33554432,1,33554432,4294967272,0,13,724597100,2106908229
67108864,1,67108864,4294967172,0,20,4358650207,9117630478
67108864,1,67108864,4294967190,0,16,3822961325,8576932259
67108864,1,67108864,4294967196,0,17,4166452742,9692915156
67108864,1,67108864,4294967220,0,22,5049674545,10601650622
67108864,1,67108864,4294967244,0,20,3923860512,9442022219
67108864,1,67108864,4294967246,0,18,1570408301,5977676160
67108864,1,67108864,4294967249,0,22,4651269765,9837672013
67108864,1,67108864,4294967265,0,18,3037960427,7801172837
67108864,1,67108864,4294967273,0,22,6018888458,10764158543
67108864,1,67108864,4294967292,0,21,2889263040,5651809538
134217728,1,134217728,4294967200,0,21,11158948421,21431465617
134217728,1,134217728,4294967224,0,16,7809183516,18092778243
134217728,1,134217728,4294967241,0,22,9669174928,20730475732
134217728,1,134217728,4294967257,0,21,7797756379,18772514830
134217728,1,134217728,4294967261,0,13,5954480530,15441754769
134217728,1,134217728,4294967266,0,21,8483689392,19544562812
134217728,1,134217728,4294967269,0,20,12350198000,23408892266
134217728,1,134217728,4294967293,0,22,6507319469,16785421221
134217728,1,134217728,4294967294,0,22,9311427949,19618099750
134217728,1,134217728,4294967295,0,32,8750501934,14272190721
268435456,1,268435456,4294967269,0,19,14562711862,35895162017
268435456,1,268435456,4294967276,0,16,20523449273,41839131708
268435456,1,268435456,4294967280,0,16,9939940514,31257722956
268435456,1,268435456,4294967280,0,22,13864074516,35149457805
268435456,1,268435456,4294967282,0,28,19834535355,41421886354
268435456,1,268435456,4294967284,0,23,14090630915,36166808252
268435456,1,268435456,4294967286,0,11,7292446727,29386390155
268435456,1,268435456,4294967290,0,23,14757339801,36164055803
268435456,1,268435456,4294967295,0,23,14239886819,36373256223
268435456,1,268435456,4294967295,0,23,7910317740,18930543319
