n,k,i,p,m,r,t,T
1048576,8,524288,2150282300,1295,38,66009921,71530670
2097152,8,1048576,2144055662,1085,32,71518260,82609952
2097152,8,1048576,2145305816,700,21,64853582,75934623
2097152,8,1048576,2145469384,770,23,79738079,90806181
2097152,8,1048576,2146528126,840,25,70357323,81512305
2097152,8,1048576,2146663372,875,26,105715033,116642894
2097152,8,1048576,2146962401,1015,30,76708437,87874291
2097152,8,1048576,2147248097,980,29,111046216,122264953
2097152,8,1048576,2147415682,840,25,83961596,95055845
2097152,8,1048576,2147669773,840,25,83036551,94080011
2097152,8,1048576,2148373025,945,28,74131886,85766800
4194304,8,2097152,2146179656,980,29,90393739,112989271
4194304,8,2097152,2146678293,1260,37,102181953,124699337
4194304,8,2097152,2146868870,1260,37,97670621,120379974
4194304,8,2097152,2147399091,1155,34,111480616,134091130
4194304,8,2097152,2147404753,875,26,109365068,131809219
4194304,8,2097152,2147615014,1050,31,102369703,124902620
4194304,8,2097152,2148647706,1225,36,104028379,126635721
4194304,8,2097152,2148666063,875,26,123427488,146135512
4194304,8,2097152,2149025450,910,27,125097889,147736534
4194304,8,2097152,2150540788,980,29,107558871,129945524
8388608,8,4194304,2146711803,1190,35,115922307,161400515
8388608,8,4194304,2147192816,1400,41,168821232,213444753
8388608,8,4194304,2147201806,910,27,113224795,157643339
8388608,8,4194304,2147472212,1050,31,124034622,168296006
8388608,8,4194304,2147498042,910,27,119705202,165133073
8388608,8,4194304,2147513556,840,25,118496822,162817164
8388608,8,4194304,2147572858,1365,40,122095836,166550862
8388608,8,4194304,2147664524,1190,35,155676743,200862117
8388608,8,4194304,2148316261,1365,40,131706185,176067237
8388608,8,4194304,2148702738,1050,31,138758817,184153845
16777216,8,8388608,2146784396,770,23,195194170,283219015
16777216,8,8388608,2146836999,1295,38,159092920,247577806
16777216,8,8388608,2147284174,945,28,174269019,262323770
16777216,8,8388608,2147435758,1120,33,230865646,318662229
16777216,8,8388608,2147609882,1050,31,236582339,324702658
16777216,8,8388608,2147745576,1155,34,181796440,270091008
16777216,8,8388608,2147824691,910,27,235076727,322708402
16777216,8,8388608,2147828529,1330,39,226002381,313754725
16777216,8,8388608,2147907081,735,22,141005256,228676807
16777216,8,8388608,2148008423,1085,32,163896146,251264372
33554432,8,16777216,2146898857,1365,40,310318978,485316337
33554432,8,16777216,2147085695,1260,37,226867608,401694637
33554432,8,16777216,2147115671,1190,35,295045506,471600462
33554432,8,16777216,2147307308,1085,32,262861366,438877551
33554432,8,16777216,2147371391,1190,35,368854303,544228501
33554432,8,16777216,2147507678,1120,33,253414390,429069083
33554432,8,16777216,2147580481,1330,39,389945718,564465622
33554432,8,16777216,2147649429,1085,32,278301383,454243084
33554432,8,16777216,2147705127,1330,39,271440152,447459936
33554432,8,16777216,2147950807,980,29,296452253,471866819
67108864,8,33554432,2146873657,1015,30,415842755,763584501
67108864,8,33554432,2147046981,910,27,331273729,682934442
67108864,8,33554432,2147089225,1015,30,514303180,863841954
67108864,8,33554432,2147145799,1190,35,341017157,688466063
67108864,8,33554432,2147249116,1330,39,367138362,715071665
67108864,8,33554432,2147265013,1295,38,566226303,918102277
67108864,8,33554432,2147432390,1085,32,570444058,916935027
67108864,8,33554432,2147450282,1260,37,713207992,1061661322
67108864,8,33554432,2147588798,1155,34,536537523,886121382
67108864,8,33554432,2147777014,1225,36,414739659,764484073
134217728,8,67108864,2147287011,1190,35,1222047903,1918382228
134217728,8,67108864,2147322286,1190,35,1035059969,1729550632
134217728,8,67108864,2147442528,1190,35,1132736523,1827398644
134217728,8,67108864,2147466700,1330,39,1031295598,1728681724
134217728,8,67108864,2147546035,1190,35,947154919,1644700209
134217728,8,67108864,2147577157,1365,40,887879591,1582022018
134217728,8,67108864,2147605065,1470,43,945948734,1638441010
134217728,8,67108864,2147677244,1190,35,1036233848,1730624518
134217728,8,67108864,2147795433,980,29,1137848101,1837855132
134217728,8,67108864,2147904734,1120,33,633867446,1330503101
268435456,8,134217728,2147283936,770,23,2031762136,3427418812
268435456,8,134217728,2147344909,1505,44,2735838509,4130122260
268435456,8,134217728,2147346297,1050,31,1274862043,2669668826
268435456,8,134217728,2147371373,1400,41,2046641468,3441145403
268435456,8,134217728,2147417353,1085,32,1608673847,2990226540
268435456,8,134217728,2147525604,1435,42,1323134388,2709827853
268435456,8,134217728,2147543435,1330,39,1826122226,3210247935
268435456,8,134217728,2147585055,1260,37,1301010334,2688756823
268435456,8,134217728,2147704498,1365,40,1298166707,2683532710
268435456,8,134217728,2147708175,1330,39,1366347642,2752206853
