n,k,i,p,m,r,t,T
1048576,32,524288,2147925409,4030,27,125038045,126280424
1048576,32,524288,2149630470,3720,25,124239378,125378031
1048576,32,524288,2149912544,3875,26,106788278,108205649
2097152,32,1048576,2146332829,4185,28,124645281,127459839
2097152,32,1048576,2146398064,4960,33,116799747,119137224
2097152,32,1048576,2147078698,5270,35,110622905,113415258
2097152,32,1048576,2147142012,3720,25,119758157,122556300
2097152,32,1048576,2147376460,5270,35,97865491,100691796
2097152,32,1048576,2147714519,4185,28,119711450,121964512
2097152,32,1048576,2148597006,4185,28,115258396,117934847
2097152,32,1048576,2148902682,4960,33,131300352,133582895
2097152,32,1048576,2149608853,2945,20,133011136,135118624
2097152,32,1048576,2150164241,3875,26,112003071,114809858
4194304,32,2097152,2143788681,4650,31,105597541,110189539
4194304,32,2097152,2144531202,4960,33,141265486,146874536
4194304,32,2097152,2146401281,4030,27,120707791,126320101
4194304,32,2097152,2147099668,2790,19,118994355,124588585
4194304,32,2097152,2147144648,3720,25,109699288,114440977
4194304,32,2097152,2147146967,6200,41,125834689,129979743
4194304,32,2097152,2147347729,5270,35,138987258,143157214
4194304,32,2097152,2147434799,5115,34,125613640,131308796
4194304,32,2097152,2148580868,4030,27,140936765,144871597
4194304,32,2097152,2149099987,4495,30,103937801,109401678
8388608,32,4194304,2146319363,4495,30,122318212,133453344
8388608,32,4194304,2146898934,3720,25,131482478,143130213
8388608,32,4194304,2147164377,4185,28,132873987,143949831
8388608,32,4194304,2147240726,3255,22,120944746,132046524
8388608,32,4194304,2147287847,5425,36,123102507,134003825
8388608,32,4194304,2147456948,4805,32,122798178,133660796
8388608,32,4194304,2147660992,4960,33,121351915,132306324
8388608,32,4194304,2147736295,3410,23,160392374,168472017
8388608,32,4194304,2148120537,4650,31,120502472,131715616
8388608,32,4194304,2148397965,4340,29,123780022,134932829
16777216,32,8388608,2146104595,5890,39,162643444,180336598
16777216,32,8388608,2146452683,6045,40,145331790,167140800
16777216,32,8388608,2147536351,4030,27,133001344,155484632
16777216,32,8388608,2147558451,3875,26,151003665,169671666
16777216,32,8388608,2147647246,5890,39,160105989,182007228
16777216,32,8388608,2147684145,5270,35,131777312,153771930
16777216,32,8388608,2147743435,4805,32,146989890,168191049
16777216,32,8388608,2147755926,5890,39,149258213,166881619
16777216,32,8388608,2147809073,3875,26,159377470,179878583
16777216,32,8388608,2147847847,3720,25,147630278,168126079
33554432,32,16777216,2146823442,6045,40,200812874,236712543
33554432,32,16777216,2147272304,5735,38,198369951,237011258
33554432,32,16777216,2147290264,5735,38,172225735,213189068
33554432,32,16777216,2147337764,5115,34,183292883,216886385
33554432,32,16777216,2147351408,4340,29,165943357,202228870
33554432,32,16777216,2147372214,4805,32,164816644,199938607
33554432,32,16777216,2147388996,4495,30,173248105,210471103
33554432,32,16777216,2147461063,6355,42,186362754,220430142
33554432,32,16777216,2147552329,6200,41,183046437,220515586
33554432,32,16777216,2148011228,5115,34,191075944,227140506
67108864,32,33554432,2147293598,6820,45,241242115,308366196
67108864,32,33554432,2147295864,6665,44,243881864,312459509
67108864,32,33554432,2147383814,6045,40,272526245,341610300
67108864,32,33554432,2147548568,5890,39,260478253,331409286
67108864,32,33554432,2147622146,4495,30,276257297,346076545
67108864,32,33554432,2147648382,6975,46,283080078,351049256
67108864,32,33554432,2147763202,5425,36,211508579,282455513
67108864,32,33554432,2147778568,5425,36,247230539,313709126
67108864,32,33554432,2148073861,6200,41,240377065,307525477
67108864,32,33554432,2148113720,4340,29,217124850,282807966
134217728,32,67108864,2147147176,6510,43,452041576,589514975
134217728,32,67108864,2147269253,5115,34,407721228,542762922
134217728,32,67108864,2147323008,5735,38,436960452,564248256
134217728,32,67108864,2147335098,7130,47,530065375,665089518
134217728,32,67108864,2147335703,4805,32,510228403,647295613
