n,k,i,p,m,r,t,T
33554432,2,33554432,4294967291,80,17,1143062813,2418395148
67108864,2,67108864,4294967146,125,26,3397974803,5774056287
67108864,2,67108864,4294967164,90,19,1784882266,3760979036
67108864,2,67108864,4294967176,65,14,1284990383,2683134246
67108864,2,67108864,4294967225,90,19,2333938539,5071222243
67108864,2,67108864,4294967228,100,21,3096784625,5070493044
67108864,2,67108864,4294967247,95,20,3450783758,5535115770
67108864,2,67108864,4294967250,100,21,486773495,2098369288
67108864,2,67108864,4294967252,75,16,2120309849,4919424104
67108864,2,67108864,4294967277,100,21,934496858,3721465514
67108864,2,67108864,4294967284,95,20,2166651230,4942815001
134217728,2,134217728,4294967248,95,20,3512910697,8182896785
134217728,2,134217728,4294967257,100,21,3166523692,7907400732
134217728,2,134217728,4294967258,105,22,4670695708,9634487345
134217728,2,134217728,4294967262,115,24,4961302184,9648540328
134217728,2,134217728,4294967268,70,15,4085084705,7718391827
134217728,2,134217728,4294967270,90,19,5041135503,9794950537
134217728,2,134217728,4294967290,70,15,1596947974,6563437254
134217728,2,134217728,4294967291,120,25,2253969151,7680478105
134217728,2,134217728,4294967291,125,26,2739359038,5532237258
134217728,2,134217728,4294967292,75,16,4559139086,10136772042
268435456,2,268435456,4294967271,120,25,10354659065,21572614016
268435456,2,268435456,4294967275,90,19,12832118732,23206028775
268435456,2,268435456,4294967277,100,21,11960271412,23128911260
268435456,2,268435456,4294967278,110,23,4293003281,14635358518
268435456,2,268435456,4294967281,85,18,5515479892,15020944865
268435456,2,268435456,4294967281,90,19,7172508800,18353162542
268435456,2,268435456,4294967282,120,25,3339567590,8924758439
268435456,2,268435456,4294967283,100,21,12469423325,23478343323
268435456,2,268435456,4294967288,95,20,10250021684,20505803360
268435456,2,268435456,4294967294,135,28,14191311705,25416543396
