n,k,i,p,m,r,t,T
32768,16,32768,4294949957,600,9,70542928,70674065
65536,16,65536,4294695614,675,10,83369707,83586445
65536,16,65536,4294763701,975,14,93587178,93802586
65536,16,65536,4294769919,825,12,102552943,102760029
65536,16,65536,4294829431,1200,17,75644332,75864833
65536,16,65536,4294890380,375,6,73355038,73569838
65536,16,65536,4294892382,975,14,90040807,90256737
65536,16,65536,4294930758,750,11,73318338,73532246
65536,16,65536,4294934114,900,13,65344827,65574054
65536,16,65536,4294936980,825,12,73041141,73254440
65536,16,65536,4294961226,825,12,79346290,79563377
131072,16,131072,4294846498,975,14,85897367,86293271
131072,16,131072,4294884358,900,13,76780935,77181502
131072,16,131072,4294924047,975,14,92267133,92661022
131072,16,131072,4294931977,675,10,63202522,63601145
131072,16,131072,4294948770,525,8,77837043,78241921
131072,16,131072,4294950565,975,14,84565327,84958843
131072,16,131072,4294953039,1125,16,76133718,76529875
131072,16,131072,4294953371,1125,16,94978060,95398922
131072,16,131072,4294956005,675,10,100032275,100442272
131072,16,131072,4294960328,600,9,98930771,99329095
262144,16,262144,4294857720,900,13,102374259,103119807
262144,16,262144,4294925739,975,14,74011161,74756402
262144,16,262144,4294942337,525,8,84455687,85199198
262144,16,262144,4294943988,975,14,80481489,81221810
262144,16,262144,4294944459,750,11,78406819,79151178
262144,16,262144,4294947407,1275,18,90716472,91457524
262144,16,262144,4294949227,750,11,72110193,72854433
262144,16,262144,4294956060,1125,16,77739070,78493920
262144,16,262144,4294963660,900,13,65411011,66153064
262144,16,262144,4294967285,1050,15,73868760,74608157
524288,16,524288,4294941660,975,14,92163107,93637119
524288,16,524288,4294950095,1200,17,100520803,101960513
524288,16,524288,4294951887,600,9,82869136,84310952
524288,16,524288,4294957995,975,14,72768813,74185266
524288,16,524288,4294958437,825,12,94047050,95502986
524288,16,524288,4294961299,1050,15,71317227,72795543
524288,16,524288,4294964194,825,12,83415887,84854503
524288,16,524288,4294964363,900,13,70775940,72200085
524288,16,524288,4294965514,900,13,93670200,95109057
524288,16,524288,4294965803,750,11,95372194,96837040
1048576,16,1048576,4294957026,825,12,80992634,83821446
1048576,16,1048576,4294957612,975,14,84924222,87795033
1048576,16,1048576,4294962963,975,14,95822745,98597873
1048576,16,1048576,4294965148,1275,18,79976762,83277335
1048576,16,1048576,4294965257,825,12,77839412,80649723
1048576,16,1048576,4294965636,1275,18,94246158,97099695
1048576,16,1048576,4294966371,1125,16,79149664,81972494
1048576,16,1048576,4294966400,1050,15,100182929,103787953
1048576,16,1048576,4294967064,1200,17,93814117,96657741
1048576,16,1048576,4294967084,975,14,88868821,91680163
2097152,16,2097152,4294959346,975,14,91844921,97473840
2097152,16,2097152,4294963626,1500,21,84761427,90347297
2097152,16,2097152,4294964338,1275,18,96110267,101688430
2097152,16,2097152,4294964469,1050,15,111827885,117452711
2097152,16,2097152,4294964477,1500,21,91258070,96877653
2097152,16,2097152,4294964750,975,14,80843257,86469174
2097152,16,2097152,4294966075,975,14,92718072,98604954
2097152,16,2097152,4294966250,1650,23,88300600,93875404
2097152,16,2097152,4294966912,1200,17,101195484,106797210
2097152,16,2097152,4294966964,450,7,90403797,96014319
4194304,16,4194304,4294965013,1050,15,99939508,111915364
4194304,16,4194304,4294966339,975,14,101101970,112259241
4194304,16,4194304,4294966592,600,9,91519357,102860249
4194304,16,4194304,4294966943,1575,22,88692157,99897208
4194304,16,4194304,4294966996,1350,19,96141700,106971605
4194304,16,4194304,4294967077,1050,15,84361700,95562160
4194304,16,4194304,4294967176,1275,18,111343926,122443652
4194304,16,4194304,4294967196,1350,19,108545925,119643131
4194304,16,4194304,4294967197,1125,16,96657366,107741381
4194304,16,4194304,4294967218,825,12,80007115,91062444
8388608,16,8388608,4294965833,1350,19,124939266,147461988
8388608,16,8388608,4294966251,1200,17,119719864,142291681
8388608,16,8388608,4294966376,1800,25,116878138,140079442
8388608,16,8388608,4294966742,1425,20,129347189,152909651
8388608,16,8388608,4294966800,1500,21,110503692,133208978
8388608,16,8388608,4294967040,1050,15,109741881,133010107
8388608,16,8388608,4294967061,1425,20,98251834,121059491
8388608,16,8388608,4294967168,825,12,94428446,116946421
8388608,16,8388608,4294967189,1425,20,103781340,126446941
8388608,16,8388608,4294967234,1725,24,108310018,131761392
16777216,16,16777216,4294966809,825,12,131134911,175616827
16777216,16,16777216,4294966847,600,9,94149057,138722282
16777216,16,16777216,4294966945,975,14,118569144,163176422
16777216,16,16777216,4294967006,1575,22,163112255,207531604
16777216,16,16777216,4294967068,1275,18,150548300,195080194
16777216,16,16777216,4294967131,1200,17,151527289,195755008
16777216,16,16777216,4294967238,825,12,118682459,163059789
16777216,16,16777216,4294967241,1425,20,121797670,166391266
16777216,16,16777216,4294967248,900,13,135929200,180357762
16777216,16,16777216,4294967250,1275,18,125068363,169527587
33554432,16,33554432,4294966767,1500,21,148752026,237314869
33554432,16,33554432,4294966947,1725,24,238816952,327695009
33554432,16,33554432,4294967026,1125,16,223144976,311528846
33554432,16,33554432,4294967189,2250,31,201908332,290385016
33554432,16,33554432,4294967208,1050,15,193673288,282450985
33554432,16,33554432,4294967225,1350,19,224410126,312768063
33554432,16,33554432,4294967285,1500,21,187975138,275845988
33554432,16,33554432,4294967287,1050,15,135690472,223985603
33554432,16,33554432,4294967293,1500,21,170955328,259592714
33554432,16,33554432,4294967294,1275,18,171760126,260138736
67108864,16,67108864,4294967233,1575,22,329398131,503935075
67108864,16,67108864,4294967236,1425,20,342199816,516574465
67108864,16,67108864,4294967247,1125,16,216907175,393500944
67108864,16,67108864,4294967258,1500,21,215259261,389881339
67108864,16,67108864,4294967265,1425,20,383456622,556766798
67108864,16,67108864,4294967268,1500,21,394564781,569565587
67108864,16,67108864,4294967280,1725,24,395292182,571287573
67108864,16,67108864,4294967288,1350,19,172287065,347714070
67108864,16,67108864,4294967291,1200,17,289862886,464557137
67108864,16,67108864,4294967293,1350,19,272546231,448268390
134217728,16,134217728,4294967114,1650,23,418813262,768461439
134217728,16,134217728,4294967221,1500,21,683711444,1033861534
134217728,16,134217728,4294967246,1350,19,310938530,660054135
134217728,16,134217728,4294967253,1950,27,488314017,837600887
134217728,16,134217728,4294967267,1350,19,571451080,921167975
134217728,16,134217728,4294967272,1500,21,751772126,1101393243
134217728,16,134217728,4294967275,1575,22,429342563,775996858
134217728,16,134217728,4294967277,1500,21,269575577,616256552
134217728,16,134217728,4294967289,2100,29,725278211,1073736178
134217728,16,134217728,4294967293,1125,16,293485244,641520160
268435456,16,268435456,4294967241,1350,19,1143492974,1837695958
268435456,16,268435456,4294967246,1650,23,1439407166,2133119660
268435456,16,268435456,4294967247,1050,15,872016730,1568574146
268435456,16,268435456,4294967254,1950,27,1185192778,1883518129
268435456,16,268435456,4294967255,1650,23,498881489,1190182994
268435456,16,268435456,4294967259,1050,15,425789079,1124455781
268435456,16,268435456,4294967288,975,14,1009672883,1705310264
268435456,16,268435456,4294967289,750,11,446706660,1141918792
268435456,16,268435456,4294967290,1425,20,677554042,1370492554
268435456,16,268435456,4294967295,1575,22,693011356,1384835676
