n,k,i,p,m,r,t,T
32768,2,16384,2141537441,85,18,1122941,1862755
32768,2,16384,2148077627,65,14,2590791,3328719
32768,2,16384,2148302450,75,16,1482080,2247909
32768,2,16384,2150691044,100,21,2203920,2973335
32768,2,16384,2153406602,85,18,1700512,2522634
32768,2,16384,2162160439,80,17,1012258,1826258
32768,2,16384,2164651755,95,20,2347591,3105544
65536,2,32768,2142038272,95,20,3464058,4925109
65536,2,32768,2143213846,70,15,3207827,4691929
65536,2,32768,2146253221,75,16,4186940,5659224
65536,2,32768,2146512909,80,17,2071607,3513677
65536,2,32768,2147627315,125,26,1684887,3156825
65536,2,32768,2147784639,100,21,3985907,5456507
65536,2,32768,2155773507,150,31,4487578,5965168
65536,2,32768,2157445411,135,28,2654288,4126339
65536,2,32768,2157528241,105,22,1907473,3331117
65536,2,32768,2159679892,105,22,1545349,3009143
131072,2,65536,2137205193,125,26,4849637,7681771
131072,2,65536,2137270990,120,25,7903492,10721280
131072,2,65536,2143164018,110,23,3551084,6391409
131072,2,65536,2143319038,110,23,3402034,6237534
131072,2,65536,2144155950,120,25,4434713,7257038
131072,2,65536,2145664350,95,20,5804278,8699971
131072,2,65536,2148226551,90,19,3874511,6697735
131072,2,65536,2149303707,120,25,6363082,9221237
131072,2,65536,2150532074,110,23,6559940,9434961
131072,2,65536,2151013686,105,22,3040164,5847350
262144,2,131072,2142651723,150,31,5508807,11097767
262144,2,131072,2143490491,115,24,4350626,9888213
262144,2,131072,2143908588,90,19,8277292,13826555
262144,2,131072,2144792232,100,21,6376213,11980501
262144,2,131072,2145194576,95,20,6463269,12093573
262144,2,131072,2145783615,120,25,30323100,35937853
262144,2,131072,2148092966,95,20,31275829,36837071
262144,2,131072,2148381237,125,26,11334865,16827349
262144,2,131072,2150790040,100,21,7677064,13271695
262144,2,131072,2153265377,110,23,31125584,36721451
524288,2,262144,2143853370,125,26,477663571,488663001
524288,2,262144,2144699635,180,37,45170755,56246743
524288,2,262144,2144912967,145,30,37067223,48062833
524288,2,262144,2145986440,90,19,31954676,42960151
524288,2,262144,2146318020,130,27,39596764,50643807
524288,2,262144,2146442795,105,22,30856458,41894608
524288,2,262144,2147165069,80,17,34401180,45467816
524288,2,262144,2148249257,155,32,14141507,25199126
524288,2,262144,2151151248,115,24,36112502,47256892
524288,2,262144,2153332703,130,27,1700174922,1711237595
1048576,2,524288,2143866227,130,27,27112207,49728826
1048576,2,524288,2146864872,160,33,23761950,66479160
1048576,2,524288,2147260980,190,39,85320893,110719520
1048576,2,524288,2147596298,180,37,66769023,109411164
1048576,2,524288,2147686368,120,25,68680408,111303575
1048576,2,524288,2148350557,110,23,44431281,67162751
1048576,2,524288,2148647513,135,28,68602730,111249544
1048576,2,524288,2149152193,170,35,84537801,109495729
1048576,2,524288,2149213503,135,28,72721134,101196946
1048576,2,524288,2149464999,110,23,25096966,67782730
2097152,2,1048576,2144639572,100,21,155621878,202148589
2097152,2,1048576,2145118367,150,31,186420152,251083074
2097152,2,1048576,2145578244,130,27,142386338,189293661
2097152,2,1048576,2146652457,120,25,127933773,192466460
2097152,2,1048576,2147154182,135,28,63193878,120183996
2097152,2,1048576,2147177545,205,42,96723662,155955996
2097152,2,1048576,2147303818,100,21,84650221,129220643
2097152,2,1048576,2147449692,140,29,39148339,84053957
2097152,2,1048576,2147756151,110,23,170644380,239230343
2097152,2,1048576,2147771268,170,35,77239235,141958599
4194304,2,2097152,2147090369,140,29,143093218,322856933
4194304,2,2097152,2147145625,120,25,236773334,324607438
4194304,2,2097152,2147211364,165,34,241936074,330218654
4194304,2,2097152,2147250588,225,46,126852341,216419340
4194304,2,2097152,2147935887,185,38,380694185,560617224
4194304,2,2097152,2147953465,120,25,88772868,177901313
4194304,2,2097152,2148341819,140,29,220418348,400456310
4194304,2,2097152,2148645885,130,27,101665573,190117949
4194304,2,2097152,2148750803,180,37,382426786,472787241
4194304,2,2097152,2149414342,95,20,142353335,302327683
8388608,2,4194304,2146188287,125,26,341489824,680335940
8388608,2,4194304,2146224113,95,20,304749802,643583681
8388608,2,4194304,2146985454,210,43,255559828,432391089
8388608,2,4194304,2147074075,115,24,595138247,770174989
8388608,2,4194304,2147121522,145,30,182454804,359649998
8388608,2,4194304,2147193402,130,27,162941452,339709888
8388608,2,4194304,2147523862,155,32,525383431,701379654
8388608,2,4194304,2148151784,120,25,374966156,713880235
8388608,2,4194304,2148225020,175,36,292646414,469063978
8388608,2,4194304,2148230860,130,27,147222326,339948868
16777216,2,8388608,2146712253,130,27,930458347,1281737481
16777216,2,8388608,2146892562,155,32,807018089,1157079406
16777216,2,8388608,2147086021,195,40,1195162866,1578644096
16777216,2,8388608,2147304227,125,26,426987913,788687347
16777216,2,8388608,2147454670,160,33,917591988,1588254568
16777216,2,8388608,2147633584,195,40,1501855772,2190653279
16777216,2,8388608,2147679458,140,29,420433610,848609894
16777216,2,8388608,2147833861,175,36,1004977280,1353015686
16777216,2,8388608,2147940382,170,35,374731638,756545966
16777216,2,8388608,2148545560,165,34,1225666416,1910578992
33554432,2,16777216,2146492754,170,35,1744477730,2472028997
33554432,2,16777216,2147294166,150,31,895897291,1662653746
33554432,2,16777216,2147412321,180,37,1043845546,1845345570
33554432,2,16777216,2147524555,180,37,1030769569,2419458526
33554432,2,16777216,2147530969,150,31,941978586,1639187290
33554432,2,16777216,2147555618,155,32,1205717812,2591055454
33554432,2,16777216,2147643629,180,37,1206759444,1900105018
33554432,2,16777216,2147774254,155,32,1413130113,2169001807
33554432,2,16777216,2148025031,140,29,3013516921,4377874201
33554432,2,16777216,2148353688,115,24,1242816793,2631886522
67108864,2,33554432,2147152143,140,29,4800772965,7314710355
67108864,2,33554432,2147211950,195,40,3137799877,4610791514
67108864,2,33554432,2147247705,135,28,1682117357,3401015157
67108864,2,33554432,2147273554,150,31,4527125509,7287855225
67108864,2,33554432,2147319710,170,35,2575113133,5335354023
67108864,2,33554432,2147424745,215,44,3887418931,6667380909
67108864,2,33554432,2147545860,175,36,1700328761,3232823804
67108864,2,33554432,2147854502,205,42,4863880868,7265953198
67108864,2,33554432,2147908552,215,44,2372886439,3835756438
67108864,2,33554432,2148084784,145,30,2356947502,4008623249
134217728,2,67108864,2147332932,220,45,7933203603,13479968009
134217728,2,67108864,2147401122,225,46,3712436020,7286264905
134217728,2,67108864,2147514563,175,36,6684292711,9715869392
134217728,2,67108864,2147526179,130,27,4175595719,8432685285
134217728,2,67108864,2147541948,190,39,6040740650,11586142985
134217728,2,67108864,2147547077,160,33,10125107588,15682674774
134217728,2,67108864,2147629509,175,36,5409610886,10125897980
134217728,2,67108864,2147667913,165,34,5909334449,8965681539
134217728,2,67108864,2147718712,170,35,5962487995,10518136715
134217728,2,67108864,2147796309,175,36,4723198073,10296862218
268435456,2,134217728,2147171498,175,36,11829357253,20851092867
268435456,2,134217728,2147304303,200,41,9500925608,15089323345
268435456,2,134217728,2147312486,165,34,6121734824,11703076533
268435456,2,134217728,2147411578,210,43,15300202870,24991726493
268435456,2,134217728,2147481715,200,41,7310995155,18032417309
268435456,2,134217728,2147510315,250,51,11761605666,21238628109
268435456,2,134217728,2147525023,210,43,13529089908,23829937384
268435456,2,134217728,2147563396,190,39,4251538650,9840090873
268435456,2,134217728,2147583384,230,47,8056699710,13659700398
268435456,2,134217728,2147626543,175,36,14019804565,24292408747
