n,k,i,p,m,r,t,T
4194304,1,1,925,0,12,194443859,367945202
8388608,1,1,1127,0,12,499481884,1168702816
8388608,1,1,140,0,13,266256367,946733718
8388608,1,1,152,0,24,308140269,654055933
8388608,1,1,1976,0,22,574573271,1263570615
8388608,1,1,252,0,17,532911287,1099508231
8388608,1,1,254,0,13,285789777,974097969
8388608,1,1,381,0,15,256341347,669751887
8388608,1,1,46,0,16,419826237,766669705
8388608,1,1,777,0,15,305253692,652929532
8388608,1,1,777,0,27,297956142,645470785
16777216,1,1,120,0,22,1142507541,2481176079
16777216,1,1,123,0,18,769240035,2126085343
16777216,1,1,148,0,18,497414297,1532946992
16777216,1,1,16,0,19,1099733458,2458392769
16777216,1,1,388,0,14,506022091,1262179348
16777216,1,1,410,0,19,824732704,2227368026
16777216,1,1,448,0,19,615543812,1373962200
16777216,1,1,540,0,22,1439823634,2796638163
16777216,1,1,58,0,19,859385247,2218960203
16777216,1,1,68,0,13,558059014,1323603033
33554432,1,1,129,0,24,2861616228,5589598154
33554432,1,1,159,0,23,2530995222,5251951602
33554432,1,1,162,0,13,1442904258,2973958971
33554432,1,1,166,0,14,863652274,2377131438
33554432,1,1,235,0,17,1275531506,4001988927
33554432,1,1,30,0,16,560782530,3226767462
33554432,1,1,375,0,15,951387321,2460825533
33554432,1,1,38,0,27,3072363891,5034292005
33554432,1,1,381,0,16,1351143136,3527910102
33554432,1,1,532,0,14,2344898523,5103387722
67108864,1,1,107,0,19,5805372502,11306318951
67108864,1,1,14,0,25,3978306658,9471749180
67108864,1,1,145,0,21,5195445371,9991949748
67108864,1,1,19,0,18,3447293941,8939360336
67108864,1,1,24,0,24,4664984790,10156917974
67108864,1,1,26,0,18,4612364759,9276100495
67108864,1,1,59,0,18,3400806550,8885760699
67108864,1,1,66,0,26,4125221362,8819324015
67108864,1,1,80,0,18,2670397603,5876937065
67108864,1,1,94,0,18,3295508740,6685340083
134217728,1,1,11,0,24,11794624044,22776042906
134217728,1,1,14,0,22,6696833561,17661363039
134217728,1,1,22,0,21,9248749059,20225335934
134217728,1,1,25,0,26,7289466659,17462975542
134217728,1,1,38,0,17,10689202574,20931554675
134217728,1,1,40,0,16,7882886454,18331880982
134217728,1,1,4,0,15,12923313707,23929023360
134217728,1,1,59,0,27,5906775724,16068458737
134217728,1,1,59,0,27,8648707036,19605856566
134217728,1,1,94,0,27,13385931798,23581836141
268435456,1,1,1,0,15,9059639466,31066745234
268435456,1,1,1,0,27,9101446073,21397139809
268435456,1,1,16,0,15,10528880139,32474448599
268435456,1,1,16,0,26,13259561495,25227739635
268435456,1,1,2,0,19,21360761189,42521328129
268435456,1,1,2,0,20,12264904095,25635483650
268435456,1,1,23,0,24,14050295386,28985782727
268435456,1,1,27,0,21,19024504329,40999677400
268435456,1,1,64,0,14,10308120909,23204731298
268435456,1,1,8,0,21,14124616150,36203891928
