n,k,i,p,m,r,t,T
65536,32,65536,4294925154,2015,14,108550530,108696058
65536,32,65536,4294943870,1860,13,113318544,113460098
65536,32,65536,4294947012,2480,17,119752567,119891718
65536,32,65536,4294963016,2635,18,105104341,105241010
65536,32,65536,4294967263,1705,12,94833978,94983682
131072,32,131072,4294839788,1860,13,136988897,137216099
131072,32,131072,4294903469,1395,10,120064983,120291466
131072,32,131072,4294926163,1395,10,112229228,112508748
131072,32,131072,4294926629,2325,16,101844227,102070921
131072,32,131072,4294931842,1550,11,97577529,97810366
131072,32,131072,4294938009,1705,12,99202533,99433681
131072,32,131072,4294951527,2480,17,99771077,100001097
131072,32,131072,4294954174,2325,16,93850357,94073667
131072,32,131072,4294958457,1085,8,100728808,100976607
131072,32,131072,4294958923,2170,15,113126192,113352490
262144,32,262144,4294934719,2635,18,103584871,103984977
262144,32,262144,4294945322,2015,14,95778783,96215955
262144,32,262144,4294946467,1395,10,99834393,100256367
262144,32,262144,4294946517,2635,18,96972854,97385171
262144,32,262144,4294949326,1240,9,97027297,97346919
262144,32,262144,4294958908,2015,14,107272746,107854181
262144,32,262144,4294959978,1860,13,115418907,115822165
262144,32,262144,4294962293,1395,10,90749693,91162934
262144,32,262144,4294962296,2480,17,94142365,94553950
262144,32,262144,4294966040,930,7,107973630,108375701
524288,32,524288,4294946145,2945,20,102797860,103544135
524288,32,524288,4294950568,3255,22,144134640,144880009
524288,32,524288,4294961621,2480,17,107446897,108214054
524288,32,524288,4294961893,2325,16,120547488,121189628
524288,32,524288,4294962243,2325,16,106297802,107072516
524288,32,524288,4294962502,2325,16,94828785,95573630
524288,32,524288,4294964951,2015,14,129156456,129901739
524288,32,524288,4294965197,2170,15,91886970,92639024
524288,32,524288,4294965519,1705,12,98298440,99045591
524288,32,524288,4294966638,2325,16,105730509,106986815
1048576,32,1048576,4294953012,1705,12,111654543,112933342
1048576,32,1048576,4294955496,2480,17,108670533,110116465
1048576,32,1048576,4294956767,2480,17,106913565,108340774
1048576,32,1048576,4294959683,1860,13,97314612,98799386
1048576,32,1048576,4294961038,1705,12,94599770,96040524
1048576,32,1048576,4294963545,2170,15,103073629,104516978
1048576,32,1048576,4294964997,2325,16,124512818,125946627
1048576,32,1048576,4294965321,1705,12,93182628,94639062
1048576,32,1048576,4294965994,1705,12,95592992,97775136
1048576,32,1048576,4294966223,2015,14,94874545,96175660
2097152,32,2097152,4294959028,1860,13,104575903,107382024
2097152,32,2097152,4294963583,2015,14,122780594,125816167
2097152,32,2097152,4294964991,2635,18,111124042,113938101
2097152,32,2097152,4294965201,2170,15,104036406,106835936
2097152,32,2097152,4294965396,1550,11,91454547,94246248
2097152,32,2097152,4294965852,1860,13,95259293,98076048
2097152,32,2097152,4294966157,2790,19,107336320,110102835
2097152,32,2097152,4294966858,1860,13,111161178,113286039
2097152,32,2097152,4294966877,1550,11,98356008,101262132
2097152,32,2097152,4294967248,2170,15,108898718,111940661
4194304,32,4194304,4294965295,1395,10,105941383,109939447
4194304,32,4194304,4294965730,2015,14,106052075,111827130
4194304,32,4194304,4294965795,2635,18,123600706,129122060
4194304,32,4194304,4294966469,3100,21,102809921,108357530
4194304,32,4194304,4294966800,1860,13,147557815,151776161
4194304,32,4194304,4294966880,3410,23,122407102,127954726
4194304,32,4194304,4294966894,4185,28,116168915,121845192
4194304,32,4194304,4294966943,2480,17,124933645,130619264
4194304,32,4194304,4294967097,1395,10,104649869,110086714
4194304,32,4194304,4294967269,2945,20,109680389,115196143
8388608,32,8388608,4294966336,2635,18,115342231,126276133
8388608,32,8388608,4294966360,4030,27,113707579,125251072
8388608,32,8388608,4294966489,2945,20,110979332,121281603
8388608,32,8388608,4294966769,2170,15,122486800,133453032
8388608,32,8388608,4294966972,3255,22,117844847,128943865
8388608,32,8388608,4294967102,2945,20,146447579,157424213
8388608,32,8388608,4294967106,2325,16,130271609,141154779
8388608,32,8388608,4294967238,3100,21,136616252,147627345
8388608,32,8388608,4294967285,3255,22,125380063,136435308
8388608,32,8388608,4294967291,2015,14,115902165,124129455
16777216,32,16777216,4294966586,2480,17,125571162,145488965
16777216,32,16777216,4294966892,3410,23,132205003,154923998
16777216,32,16777216,4294966934,2325,16,112731948,134475290
16777216,32,16777216,4294967004,3100,21,146697096,166434112
16777216,32,16777216,4294967036,2325,16,114188009,134529500
16777216,32,16777216,4294967112,1860,13,135464989,157053976
16777216,32,16777216,4294967245,2015,14,125515628,147826714
16777216,32,16777216,4294967271,3255,22,147896523,167975437
16777216,32,16777216,4294967284,1550,11,126709140,147755455
16777216,32,16777216,4294967285,2945,20,138772428,156083882
33554432,32,33554432,4294967100,3255,22,192460340,226512706
33554432,32,33554432,4294967107,2790,19,160188793,196741827
33554432,32,33554432,4294967145,3255,22,162396444,201388141
33554432,32,33554432,4294967191,2170,15,146554553,184117415
33554432,32,33554432,4294967237,3410,23,184134244,224261679
33554432,32,33554432,4294967257,2790,19,163032239,198703511
33554432,32,33554432,4294967272,2170,15,129833493,166018407
33554432,32,33554432,4294967280,4185,28,315504715,351416421
33554432,32,33554432,4294967293,2635,18,145920651,182736901
33554432,32,33554432,4294967294,2635,18,137436130,174163660
67108864,32,67108864,4294967227,2170,15,172694907,241954172
67108864,32,67108864,4294967233,3410,23,181583810,249533095
67108864,32,67108864,4294967259,2480,17,144272505,211314591
67108864,32,67108864,4294967268,2635,18,183332690,250575522
67108864,32,67108864,4294967272,2480,17,172158444,241260745
67108864,32,67108864,4294967275,2635,18,172440699,240102045
67108864,32,67108864,4294967290,2790,19,173946991,240427131
67108864,32,67108864,4294967292,3100,21,224028513,295103622
67108864,32,67108864,4294967293,3100,21,171499249,239030258
67108864,32,67108864,4294967294,3255,22,209003032,279274487
134217728,32,134217728,4294967206,2945,20,235652793,368336066
134217728,32,134217728,4294967218,3875,26,349549400,484541448
134217728,32,134217728,4294967239,1860,13,347246400,482653694
134217728,32,134217728,4294967261,2170,15,355808437,491037089
134217728,32,134217728,4294967262,2945,20,280514546,413130118
134217728,32,134217728,4294967276,3720,25,383235243,515123862
134217728,32,134217728,4294967284,2945,20,400223897,535642574
134217728,32,134217728,4294967288,2325,16,264741032,401507181
134217728,32,134217728,4294967291,2790,19,245341925,379691775
134217728,32,134217728,4294967291,4030,27,330844893,466628868
268435456,32,268435456,4294967270,3255,22,456617656,723934323
268435456,32,268435456,4294967274,2480,17,394774258,662706652
268435456,32,268435456,4294967277,2945,20,595415250,863910933
268435456,32,268435456,4294967278,4650,31,683465303,951413108
268435456,32,268435456,4294967289,2635,18,535748160,801041848
268435456,32,268435456,4294967290,3565,24,741082583,1009059528
268435456,32,268435456,4294967291,2635,18,771909540,1032204726
268435456,32,268435456,4294967292,2325,16,536699863,800692960
268435456,32,268435456,4294967294,3255,22,498411699,760736249
268435456,32,268435456,4294967295,2635,18,480886578,747489355
