n,k,i,p,m,r,t,T
16384,4,8192,2142442688,315,22,825972,1052293
16384,4,8192,2144789501,300,21,984979,1211620
16384,4,8192,2153555800,315,22,897993,1122904
16384,4,8192,2157334574,315,22,1013054,1240369
16384,4,8192,2164545138,405,28,2103504,2335594
16384,4,8192,2171785413,390,27,1065425,1292320
32768,4,16384,2134527462,270,19,1149245,1563708
32768,4,16384,2136921771,270,19,1857677,2257733
32768,4,16384,2147538626,315,22,1084359,1497040
32768,4,16384,2149899198,195,14,1070782,1477999
32768,4,16384,2152339863,465,32,1514929,1943899
32768,4,16384,2154090807,345,24,1188328,1596343
32768,4,16384,2157018820,315,22,1249813,1700503
32768,4,16384,2157314181,345,24,1054565,1463572
32768,4,16384,2171148673,345,24,1307321,1712639
32768,4,16384,2176738944,270,19,1235868,1668116
65536,4,32768,2134369794,360,25,1794677,2536097
65536,4,32768,2137908983,315,22,1432682,2190091
65536,4,32768,2142034252,210,15,1204843,1976175
65536,4,32768,2142423915,375,26,1794601,2542676
65536,4,32768,2143238923,225,16,1228214,1989097
65536,4,32768,2145565689,240,17,1222339,1996239
65536,4,32768,2150321189,360,25,1776437,2549085
65536,4,32768,2151877061,210,15,1422205,2212932
65536,4,32768,2153812898,375,26,1472511,2238969
65536,4,32768,2154136819,375,26,2895804,3643337
131072,4,65536,2136621356,360,25,1827945,3285631
131072,4,65536,2138918430,210,15,4820881,6299076
131072,4,65536,2146543690,285,20,1734633,3188849
131072,4,65536,2147864125,285,20,5259650,6726567
131072,4,65536,2148907939,285,20,2437455,3898453
131072,4,65536,2149390367,285,20,2379999,3825492
131072,4,65536,2149779714,360,25,2497376,3948236
131072,4,65536,2152172157,300,21,2403443,3844556
131072,4,65536,2152642957,465,32,2377182,3820553
131072,4,65536,2154016402,285,20,2961625,4397457
262144,4,131072,2143740096,300,21,3063487,5863488
262144,4,131072,2146782624,330,23,4447104,7316454
262144,4,131072,2147384316,270,19,3496664,6311329
262144,4,131072,2148550197,375,26,4605687,7437295
262144,4,131072,2150437706,435,30,3619519,6447011
262144,4,131072,2150459836,480,33,4986679,7819231
262144,4,131072,2151237511,300,21,4155887,6927662
262144,4,131072,2151945139,360,25,7310819,10109273
262144,4,131072,2152278944,465,32,5544576,8450830
262144,4,131072,2152967837,465,32,11927954,14747588
524288,4,262144,2140906033,330,23,7022757,12570254
524288,4,262144,2144363262,180,13,5821816,11461164
524288,4,262144,2146951820,300,21,8186591,13725272
524288,4,262144,2149457240,330,23,6914374,12375842
524288,4,262144,2149704140,525,36,9089925,14621555
524288,4,262144,2150007934,360,25,8946843,14516228
524288,4,262144,2150650903,375,26,11402786,16905245
524288,4,262144,2151698372,465,32,11571809,17374344
524288,4,262144,2151733540,210,15,4593626,10169055
524288,4,262144,2153638529,495,34,17230314,22796078
1048576,4,524288,2145286871,390,27,15326171,26252394
1048576,4,524288,2145314838,480,33,15658360,26662365
1048576,4,524288,2145572881,360,25,18768685,29603932
1048576,4,524288,2145908000,330,23,16274390,27058402
1048576,4,524288,2146459591,345,24,13781436,24778991
1048576,4,524288,2147146588,375,26,15580546,26482919
1048576,4,524288,2147308173,495,34,25281031,36287473
1048576,4,524288,2148199139,405,28,17866448,28706485
1048576,4,524288,2149029331,270,19,12730817,23870942
1048576,4,524288,2149117328,540,37,30110745,41183528
2097152,4,1048576,2144275885,465,32,22962045,45396798
2097152,4,1048576,2145622449,405,28,27507246,49850992
2097152,4,1048576,2146278385,405,28,20611808,43390724
2097152,4,1048576,2147684450,465,32,38304727,60679356
2097152,4,1048576,2147756610,450,31,21031818,43515628
2097152,4,1048576,2148057550,315,22,25976525,48412182
2097152,4,1048576,2148313777,435,30,33795198,56283444
2097152,4,1048576,2148383743,735,50,32356014,54823364
2097152,4,1048576,2150037720,435,30,22976463,45400892
2097152,4,1048576,2150540084,330,23,22288048,44666525
4194304,4,2097152,2145650463,450,31,76260202,120533412
4194304,4,2097152,2146412504,405,28,43820324,88188601
4194304,4,2097152,2146798121,285,20,37415650,81431737
4194304,4,2097152,2146902803,255,18,39717385,83813033
4194304,4,2097152,2147242959,435,30,56951956,101158990
4194304,4,2097152,2147328070,450,31,62557287,106714715
4194304,4,2097152,2147753159,390,27,42103812,86364000
4194304,4,2097152,2148118415,270,19,76272534,120498236
4194304,4,2097152,2148245849,315,22,47556435,91760471
4194304,4,2097152,2148804406,450,31,63888902,108136330
8388608,4,4194304,2146448799,510,35,73807621,161345934
8388608,4,4194304,2146617378,480,33,109776771,197270674
8388608,4,4194304,2146636287,585,40,128437889,215819953
8388608,4,4194304,2147147308,420,29,85080975,172473729
8388608,4,4194304,2147327044,510,35,68903585,156224666
8388608,4,4194304,2147454516,330,23,70569729,157843919
8388608,4,4194304,2147591681,390,27,102469794,189871905
8388608,4,4194304,2147799519,675,46,123698507,212780464
8388608,4,4194304,2148068241,570,39,140971741,229103031
8388608,4,4194304,2148085094,540,37,131294964,218761149
16777216,4,8388608,2146611281,525,36,247775142,422859812
16777216,4,8388608,2146730475,570,39,298052465,471841997
16777216,4,8388608,2147208097,585,40,273389939,447955286
16777216,4,8388608,2147466964,450,31,259709968,433538196
16777216,4,8388608,2147558656,540,37,229431548,403131761
16777216,4,8388608,2147876656,435,30,179071032,353577292
16777216,4,8388608,2147965656,390,27,262909876,437661849
16777216,4,8388608,2147987560,525,36,243426739,418233254
16777216,4,8388608,2148104127,405,28,321442912,495576050
16777216,4,8388608,2148764530,510,35,276249157,450591876
33554432,4,16777216,2146669264,435,30,462961059,809346822
33554432,4,16777216,2147129088,525,36,616166101,962904126
33554432,4,16777216,2147274519,570,39,589100736,936736259
33554432,4,16777216,2147329291,480,33,590181932,937468911
33554432,4,16777216,2147431451,450,31,438556306,784762819
33554432,4,16777216,2147494393,615,42,346639410,691983363
33554432,4,16777216,2147580268,495,34,376318235,723396541
33554432,4,16777216,2147581042,405,28,497965056,844569446
33554432,4,16777216,2148095179,495,34,601008284,948107024
33554432,4,16777216,2148159423,630,43,627285247,972784477
67108864,4,33554432,2147054931,390,27,690007363,1380770174
67108864,4,33554432,2147084614,390,27,889432893,1580421207
67108864,4,33554432,2147368438,525,36,609683566,1304191868
67108864,4,33554432,2147390746,435,30,753171662,1444303535
67108864,4,33554432,2147436386,495,34,1187310327,1877922934
67108864,4,33554432,2147520039,480,33,1121106577,1814123409
67108864,4,33554432,2147535635,705,48,906915978,1597214309
67108864,4,33554432,2147573269,330,23,715123466,1410953619
67108864,4,33554432,2147637309,615,42,1681595800,2373654405
67108864,4,33554432,2147685721,510,35,1095020068,1787870684
134217728,4,67108864,2147138664,645,44,1926786475,3307050394
134217728,4,67108864,2147168068,465,32,1567967260,2956472903
134217728,4,67108864,2147176991,585,40,1591928871,2973042415
134217728,4,67108864,2147279103,450,31,1670615241,3051264963
134217728,4,67108864,2147413549,525,36,2504797495,3891391594
134217728,4,67108864,2147580914,735,50,2535137848,3912453801
134217728,4,67108864,2147608024,465,32,1305338114,2684777657
134217728,4,67108864,2147684185,435,30,1726330633,3108276343
134217728,4,67108864,2147717996,525,36,1938454748,3323269974
134217728,4,67108864,2147872369,555,38,1944163597,3327634653
268435456,4,134217728,2147359655,465,32,2991154365,5762168186
268435456,4,134217728,2147400100,585,40,2689866805,5459186492
268435456,4,134217728,2147445492,705,48,2433985543,5196448793
268435456,4,134217728,2147456741,645,44,3629530181,6396524772
268435456,4,134217728,2147485970,390,27,2911011418,5676669431
268435456,4,134217728,2147500565,525,36,2807775587,5565372036
268435456,4,134217728,2147525331,540,37,3248670459,6022416371
268435456,4,134217728,2147551054,615,42,4166042445,6933336981
268435456,4,134217728,2147623429,540,37,3777703177,6542888190
268435456,4,134217728,2147641314,540,37,3105870881,5873336370
