n,k,i,p,m,r,t,T
1024,2,1024,4282756105,30,7,456021,533457
1024,2,1024,4289129375,20,5,494128,564711
1024,2,1024,4290756201,25,6,191797,268197
1024,2,1024,4291845746,35,8,347509,434332
1024,2,1024,4292099468,20,5,223211,293662
1024,2,1024,4292151909,40,9,450690,529580
1024,2,1024,4293192003,40,9,466028,537537
1024,2,1024,4294494634,40,9,290363,361709
1024,2,1024,4294523884,40,9,7529633,7600923
1024,2,1024,4294630038,15,4,280696,356383
2048,2,2048,4286987192,50,11,420402,549132
2048,2,2048,4288737920,45,10,386902,479802
2048,2,2048,4290741019,40,9,345151,437083
2048,2,2048,4292438343,20,5,398933,492680
2048,2,2048,4292919174,40,9,383545,474987
2048,2,2048,4293372921,40,9,431038,528322
2048,2,2048,4293808864,50,11,337110,437267
2048,2,2048,4294012012,55,12,326945,441809
2048,2,2048,4294044565,50,11,503140,599493
2048,2,2048,4294636725,40,9,359207,451704
4096,2,4096,4293795896,30,7,655138,808149
4096,2,4096,4294124011,40,9,368728,505189
4096,2,4096,4294136698,50,11,445909,581002
4096,2,4096,4294209667,70,15,554038,712907
4096,2,4096,4294264438,25,6,204924,344981
4096,2,4096,4294525967,50,11,506935,692923
4096,2,4096,4294573265,50,11,491304,626421
4096,2,4096,4294732304,65,14,483227,623069
4096,2,4096,4294732505,25,6,291213,429463
4096,2,4096,4294939729,40,9,307460,481750
8192,2,8192,4293123455,55,12,527714,766924
8192,2,8192,4293741053,70,15,569331,792017
8192,2,8192,4294185259,60,13,893291,1133736
8192,2,8192,4294291213,60,13,718939,940974
8192,2,8192,4294679996,35,8,319782,541961
8192,2,8192,4294693582,55,12,488594,712926
8192,2,8192,4294778469,55,12,407321,628709
8192,2,8192,4294834342,40,9,412125,661001
8192,2,8192,4294856397,60,13,439734,661597
8192,2,8192,4294950638,50,11,469962,704446
16384,2,16384,4293938477,50,11,513052,948446
16384,2,16384,4294356133,65,14,992222,1485483
16384,2,16384,4294367094,60,13,1469513,1881401
16384,2,16384,4294484385,50,11,605832,1040920
16384,2,16384,4294700093,55,12,1409455,1807352
16384,2,16384,4294777903,80,17,703331,1125605
16384,2,16384,4294793177,50,11,724259,1133020
16384,2,16384,4294861791,80,17,1408789,1825287
16384,2,16384,4294877884,50,11,987958,1410678
16384,2,16384,4294893167,40,9,1642267,2054471
32768,2,32768,4294522794,60,13,43943604,44686544
32768,2,32768,4294588751,30,7,2179919,2922694
32768,2,32768,4294612988,60,13,637646,1380485
32768,2,32768,4294753934,50,11,2122143,2929804
32768,2,32768,4294830303,60,13,847082,1595180
32768,2,32768,4294843537,50,11,710079,1458237
32768,2,32768,4294908928,65,14,747845,1501823
32768,2,32768,4294930908,25,6,2507168,3257861
32768,2,32768,4294933311,80,17,2774967,3616135
32768,2,32768,4294965987,40,9,1783945,2672240
65536,2,65536,4294680637,50,11,1152107,2633166
65536,2,65536,4294893352,65,14,3917721,5505429
65536,2,65536,4294913588,60,13,1226404,2701103
65536,2,65536,4294918768,65,14,3397559,4867038
65536,2,65536,4294932356,70,15,1695315,3145716
65536,2,65536,4294932857,85,18,1830518,3294836
65536,2,65536,4294940856,50,11,2789438,4226388
