n,k,i,p,m,r,t,T
4194304,32,2097152,2147706504,5890,39,106709329,112176333
4194304,32,2097152,2147772988,5580,37,112277410,117786730
4194304,32,2097152,2148180124,5735,38,115510805,121056845
4194304,32,2097152,2148538357,3565,24,102465858,107129420
4194304,32,2097152,2148650088,3255,22,115956781,122114398
4194304,32,2097152,2148658573,4340,29,109682321,115200221
4194304,32,2097152,2149348268,4185,28,123777687,129305172
4194304,32,2097152,2149538052,4495,30,108812498,114366666
8388608,32,4194304,2145463005,4650,31,121517918,132624527
8388608,32,4194304,2146748645,4960,33,116741741,124844363
8388608,32,4194304,2147292297,4495,30,126837543,135162636
8388608,32,4194304,2147581038,5580,37,123869393,134032194
8388608,32,4194304,2147676823,4340,29,119653399,130635817
8388608,32,4194304,2147900922,4960,33,121578420,132618848
8388608,32,4194304,2148414263,6045,40,135870441,146392729
8388608,32,4194304,2148452491,5115,34,118784637,129761811
8388608,32,4194304,2148807202,4960,33,132581276,143584314
8388608,32,4194304,2149080954,6665,44,161999406,172988172
16777216,32,8388608,2146634682,5890,39,146152194,163749697
16777216,32,8388608,2146685231,6200,41,142066557,163624206
16777216,32,8388608,2146992201,4030,27,136775987,156500242
16777216,32,8388608,2147109525,5890,39,157708353,177815070
16777216,32,8388608,2147604333,3565,24,142714149,165094982
16777216,32,8388608,2147834349,4030,27,142591918,163622724
16777216,32,8388608,2147878315,5425,36,121408312,144060069
16777216,32,8388608,2147937858,5425,36,148182211,168212999
16777216,32,8388608,2147949581,5270,35,131167361,153536005
16777216,32,8388608,2148034033,5890,39,152011500,171842687
33554432,32,16777216,2147066570,5425,36,178515717,215447315
33554432,32,16777216,2147069898,4960,33,171916553,207550984
33554432,32,16777216,2147205671,5270,35,153199932,193339645
33554432,32,16777216,2147222552,5580,37,152142864,190373322
33554432,32,16777216,2147352055,5270,35,192647447,226851746
33554432,32,16777216,2147498713,5580,37,175129437,209085315
33554432,32,16777216,2147694109,5425,36,169012790,209448689
33554432,32,16777216,2147697778,5580,37,189746312,224192051
33554432,32,16777216,2147772029,3875,26,155305947,192929311
33554432,32,16777216,2148119063,4030,27,190856960,225027735
67108864,32,33554432,2147171316,5580,37,328850225,396855769
67108864,32,33554432,2147210102,3720,25,275006201,343252286
67108864,32,33554432,2147284106,5735,38,205728384,277032494
67108864,32,33554432,2147306438,5735,38,254602981,325174791
67108864,32,33554432,2147332472,5580,37,272122281,339350277
67108864,32,33554432,2147385410,5115,34,236261052,304602598
67108864,32,33554432,2147476228,6045,40,214923546,286418562
67108864,32,33554432,2147514394,6200,41,300090147,369952545
67108864,32,33554432,2147528428,3875,26,244945545,315230942
67108864,32,33554432,2147675626,5115,34,230327485,298905002
134217728,32,67108864,2147295486,5890,39,424720314,559411308
134217728,32,67108864,2147307516,6355,42,436166610,568905268
134217728,32,67108864,2147388877,4495,30,377954734,512567195
134217728,32,67108864,2147487055,6045,40,524994189,660356394
134217728,32,67108864,2147492886,6200,41,399590982,539170301
134217728,32,67108864,2147505327,5580,37,430146612,568207294
134217728,32,67108864,2147547236,6200,41,443210998,578668368
134217728,32,67108864,2147567092,6045,40,438355139,573539385
134217728,32,67108864,2147635623,4805,32,296846140,432305413
134217728,32,67108864,2147810870,7130,47,394329803,529236660
268435456,32,134217728,2147315677,5270,35,729444532,990323034
268435456,32,134217728,2147397666,5890,39,741843422,1011158643
268435456,32,134217728,2147406945,5425,36,991373524,1257990712
268435456,32,134217728,2147435102,6355,42,1081851108,1349695319
268435456,32,134217728,2147450056,6200,41,813596083,1083285214
268435456,32,134217728,2147524544,6820,45,688432762,950829441
268435456,32,134217728,2147556269,6975,46,817042411,1088790342
268435456,32,134217728,2147639131,7595,50,926299078,1194996983
268435456,32,134217728,2147672915,6975,46,915082548,1182674523
268435456,32,134217728,2147672934,6665,44,1022702573,1286689054
