n,k,i,p,m,r,t,T
1024,1,512,2003674770,0,8,70243,199054
1024,1,512,2004834352,0,22,136779,238292
1024,1,512,2021842805,0,12,83530,196148
1024,1,512,2036853356,0,18,119055,217573
1024,1,512,2066762070,0,11,71703,171348
1024,1,512,2078070284,0,10,83748,200579
1024,1,512,2142672635,0,14,111700,220374
1024,1,512,2170129725,0,16,86951,183919
1024,1,512,2184873373,0,14,91602,214686
1024,1,512,2191106951,0,16,90669,193676
2048,1,1024,2115092451,0,20,186932,349925
2048,1,1024,2117029112,0,23,174902,320682
2048,1,1024,2117178820,0,13,121615,299007
2048,1,1024,2122258657,0,16,205653,356364
2048,1,1024,2130610960,0,16,119396,268482
2048,1,1024,2160718609,0,18,163815,308489
2048,1,1024,2171260633,0,15,124862,273817
2048,1,1024,2216076502,0,19,138963,283557
2048,1,1024,2223723022,0,21,190037,337700
2048,1,1024,2245823360,0,16,179355,326902
4096,1,2048,2110309406,0,11,192354,469771
4096,1,2048,2122217951,0,25,309870,561364
4096,1,2048,2125519536,0,24,326012,584225
4096,1,2048,2135222800,0,19,302513,554227
4096,1,2048,2148283211,0,15,209874,474819
4096,1,2048,2148321777,0,20,257904,499426
4096,1,2048,2151228331,0,16,268508,532385
4096,1,2048,2151831004,0,18,213974,442626
4096,1,2048,2152681009,0,22,355047,579440
4096,1,2048,2162085197,0,18,293352,522806
8192,1,4096,2094051780,0,19,371063,822411
8192,1,4096,2126329186,0,18,651554,1077413
8192,1,4096,2128789975,0,15,350326,774530
8192,1,4096,2143153656,0,13,406736,816210
8192,1,4096,2145116161,0,15,372576,808810
8192,1,4096,2145703228,0,12,403444,829841
8192,1,4096,2148807632,0,13,418004,833844
8192,1,4096,2151208508,0,12,369272,807661
8192,1,4096,2165948535,0,24,443226,891863
8192,1,4096,2168250083,0,20,404653,902614
16384,1,8192,2120874910,0,22,952353,1727751
16384,1,8192,2129732923,0,14,915725,1702912
16384,1,8192,2131961510,0,12,714752,1472055
16384,1,8192,2132577540,0,11,730744,1542313
16384,1,8192,2138567624,0,19,771991,1543941
16384,1,8192,2138888275,0,22,1055824,1816254
16384,1,8192,2138943536,0,17,991353,1765295
16384,1,8192,2151609392,0,17,823135,1578538
16384,1,8192,2156927275,0,19,1109566,1859441
16384,1,8192,2157864968,0,22,792289,1547514
32768,1,16384,2133059589,0,19,1704986,3162827
32768,1,16384,2133521281,0,24,1462158,2933565
32768,1,16384,2135825345,0,21,1819100,3232593
32768,1,16384,2136364581,0,13,1736369,3186150
32768,1,16384,2139664872,0,15,1149341,2632468
32768,1,16384,2142594129,0,16,1851001,3284684
32768,1,16384,2144204525,0,23,1499604,2924884
32768,1,16384,2144689956,0,21,1655824,3136484
32768,1,16384,2147641537,0,24,1856817,3285987
32768,1,16384,2166836076,0,20,1076805,2503586
65536,1,32768,2131862461,0,21,2327434,5641777
65536,1,32768,2140143050,0,16,2665923,5514246
65536,1,32768,2142304950,0,25,4802914,7589742
65536,1,32768,2143402889,0,28,4162026,7035280
65536,1,32768,2145680584,0,21,3407571,6204244
65536,1,32768,2145872789,0,29,4434389,7343809
65536,1,32768,2146204881,0,21,4966524,7794086
65536,1,32768,2153898610,0,30,2690371,5547779
65536,1,32768,2160323814,0,22,3305911,6094382
65536,1,32768,2161466276,0,28,3028237,5848441
131072,1,65536,2137412064,0,25,7455468,13056648
131072,1,65536,2141900316,0,24,4621255,10268397
131072,1,65536,2143134254,0,27,8626672,14161750
131072,1,65536,2144808627,0,18,6045366,11674213
131072,1,65536,2145431651,0,20,4517569,10060745
131072,1,65536,2146571033,0,23,10883378,16508324
131072,1,65536,2149302463,0,22,6561330,12086579
131072,1,65536,2152836240,0,15,4675187,10247866
131072,1,65536,2154319063,0,25,6973635,13023971
131072,1,65536,2156271506,0,19,5562990,11109844
262144,1,131072,2141864419,0,24,15377306,26402080
262144,1,131072,2141901172,0,21,13529839,24577382
262144,1,131072,2144083002,0,24,12714741,23756693
262144,1,131072,2145618611,0,31,12517083,23509189
262144,1,131072,2145723580,0,33,30809317,41799802
262144,1,131072,2146940552,0,28,14760527,25835604
262144,1,131072,2148913341,0,28,12064749,23095168
262144,1,131072,2149470300,0,15,15760464,26919294
262144,1,131072,2150400892,0,22,15865018,26938062
262144,1,131072,2158484149,0,23,39911035,50994705
524288,1,262144,2136807639,0,29,36415636,58884083
524288,1,262144,2142980840,0,17,74564044,96876893
524288,1,262144,2145078561,0,25,57825910,104239154
524288,1,262144,2146955139,0,21,91312008,113601646
524288,1,262144,2147204157,0,30,34045162,56818358
524288,1,262144,2148121502,0,28,25330432,47714840
524288,1,262144,2148201349,0,31,31874720,54319189
524288,1,262144,2148878240,0,31,33780269,56262477
524288,1,262144,2149851572,0,34,34967511,57469286
524288,1,262144,2150542922,0,32,23459122,45888634
1048576,1,524288,2145173213,0,28,128291911,196266144
1048576,1,524288,2145493021,0,27,43114654,87861313
1048576,1,524288,2145568343,0,37,94879497,152916210
1048576,1,524288,2146211521,0,24,114743911,178728230
1048576,1,524288,2146598506,0,25,53343946,97373283
1048576,1,524288,2146689916,0,32,131186365,199174927
1048576,1,524288,2147481504,0,20,46365595,90435857
1048576,1,524288,2147980016,0,26,48537078,92853618
1048576,1,524288,2148125132,0,34,179357400,247274823
1048576,1,524288,2149081227,0,29,51579114,108074101
2097152,1,1048576,2144689231,0,24,86226743,174292171
2097152,1,1048576,2144897601,0,24,187484594,297776782
2097152,1,1048576,2145070317,0,33,70496072,158074213
2097152,1,1048576,2147605401,0,38,145660667,233099618
2097152,1,1048576,2147822610,0,25,154962560,333818430
2097152,1,1048576,2148238760,0,30,143520690,231659295
2097152,1,1048576,2148425410,0,36,105121840,193409548
2097152,1,1048576,2148538864,0,29,107289240,194699952
2097152,1,1048576,2148622393,0,15,107339537,251940897
2097152,1,1048576,2149016680,0,31,134196521,312950156
4194304,1,2097152,2145665482,0,31,203418888,377806874
4194304,1,2097152,2147145498,0,30,477480661,818260809
4194304,1,2097152,2147476736,0,29,263151169,438754340
4194304,1,2097152,2147521531,0,32,238502344,413334304
4194304,1,2097152,2148030696,0,31,179979466,354238902
4194304,1,2097152,2148161856,0,28,199077172,373753193
4194304,1,2097152,2148256256,0,33,587100798,927609731
4194304,1,2097152,2148397663,0,29,298410996,639510322
4194304,1,2097152,2148470482,0,33,286509418,506329047
4194304,1,2097152,2149185230,0,28,250544026,425667692
8388608,1,4194304,2145332028,0,36,859461106,1539943738
8388608,1,4194304,2146589618,0,28,915809645,1263734953
8388608,1,4194304,2147106240,0,33,507142132,852590092
8388608,1,4194304,2147150702,0,26,1055563865,1597789406
8388608,1,4194304,2147174591,0,32,823948500,1504961895
8388608,1,4194304,2147408975,0,29,777593240,1334946546
8388608,1,4194304,2147604942,0,33,541517325,888510380
8388608,1,4194304,2147664841,0,25,644694055,1013441681
8388608,1,4194304,2147862496,0,31,568626354,980378049
8388608,1,4194304,2147868806,0,40,788128661,1455994475
16777216,1,8388608,2147089712,0,32,671093813,1431178272
16777216,1,8388608,2147497214,0,35,863627946,1663903588
16777216,1,8388608,2147522623,0,36,1813287058,3193349436
16777216,1,8388608,2147775376,0,33,2395860312,3123688635
16777216,1,8388608,2147944331,0,36,1827972622,3186160229
16777216,1,8388608,2147970312,0,37,1129758949,1821969628
16777216,1,8388608,2147987280,0,25,1321498533,2139358092
16777216,1,8388608,2147995259,0,30,1273331268,1971835690
16777216,1,8388608,2148047612,0,26,1071659562,1826429873
16777216,1,8388608,2148093764,0,27,2571459856,3926465675
33554432,1,16777216,2146609261,0,26,1909586227,4649451095
33554432,1,16777216,2146963773,0,39,1777732519,3730978110
33554432,1,16777216,2147209862,0,53,4902602718,7645002245
33554432,1,16777216,2147264138,0,25,1132782044,2575696050
33554432,1,16777216,2147340880,0,43,3037259827,5279826302
33554432,1,16777216,2147391121,0,30,1583974743,3178351236
33554432,1,16777216,2147440233,0,18,1358999211,2867630308
33554432,1,16777216,2147500028,0,35,2798427137,5525427416
33554432,1,16777216,2147612089,0,30,1927829197,4649603283
33554432,1,16777216,2147830269,0,34,2967864393,5694640596
67108864,1,33554432,2147051611,0,33,4405228534,9304482696
67108864,1,33554432,2147310523,0,33,4842067136,7920503656
67108864,1,33554432,2147428216,0,35,7006677501,12505639832
67108864,1,33554432,2147472605,0,39,5978621175,9920286674
67108864,1,33554432,2147489101,0,35,7934961622,13410989522
67108864,1,33554432,2147612004,0,42,3982485264,6962331435
67108864,1,33554432,2147712243,0,32,7451490268,12932874251
67108864,1,33554432,2147722098,0,36,9074615871,14556333729
67108864,1,33554432,2147722694,0,36,5337052285,10025510006
67108864,1,33554432,2147724195,0,39,5706867401,10412383719
134217728,1,67108864,2147338532,0,29,16023370646,25430113676
134217728,1,67108864,2147467421,0,40,14399599626,24613515344
134217728,1,67108864,2147479375,0,53,17676381727,27873559957
134217728,1,67108864,2147502596,0,44,21380603401,31392943696
134217728,1,67108864,2147525569,0,40,13059868944,24062331576
134217728,1,67108864,2147550426,0,37,17406132690,27582262949
134217728,1,67108864,2147559375,0,43,19000056805,29164885546
134217728,1,67108864,2147580489,0,38,12768147302,23727271059
134217728,1,67108864,2147687453,0,38,7775462474,17109757340
134217728,1,67108864,2147822293,0,32,7819513052,18658142287
268435456,1,134217728,2147319889,0,29,26195182536,47769277531
268435456,1,134217728,2147339852,0,36,32715916403,54735823197
268435456,1,134217728,2147452469,0,33,23293708727,45262764862
268435456,1,134217728,2147470192,0,29,17231694795,38444278651
268435456,1,134217728,2147483135,0,42,11595699454,23493559372
268435456,1,134217728,2147489991,0,29,23989719870,45225101626
268435456,1,134217728,2147524186,0,30,27282405000,48519751789
268435456,1,134217728,2147530103,0,42,16332622681,31657918608
268435456,1,134217728,2147593349,0,31,14113216566,35227783521
268435456,1,134217728,2147600776,0,40,14131096371,36153034402
