n,k,i,p,m,r,t,T
1024,16,1,1503446,450,7,64243315,64305851
1024,16,1,16242553,375,6,68780098,68844184
1024,16,1,2816123,225,4,79449959,79562301
1024,16,1,2898991,600,9,80331101,80396418
1024,16,1,3529961,825,12,95216715,95279109
1024,16,1,4113924,825,12,73618961,73676736
1024,16,1,5052702,750,11,75408075,75549464
1024,16,1,6548755,450,7,71555749,71620246
1024,16,1,7332191,675,10,82281313,82358674
1024,16,1,972367,675,10,74705774,74774269
2048,16,1,1135236,975,14,79764691,79829356
2048,16,1,1956207,675,10,65476584,65542289
2048,16,1,2143907,525,8,95881405,95955051
2048,16,1,265783,600,9,78648015,78713841
2048,16,1,272585,975,14,76119263,76195624
2048,16,1,3671848,525,8,80736250,80814853
2048,16,1,4275042,450,7,80842613,80957859
2048,16,1,5869382,525,8,71217608,71284101
2048,16,1,623872,900,13,69092225,69151860
2048,16,1,634964,300,5,69323398,69439511
4096,16,1,1066620,600,9,87658585,87737368
4096,16,1,1891903,900,13,74916998,74979638
4096,16,1,192713,525,8,76397942,76475802
4096,16,1,229197,675,10,72592675,72687497
4096,16,1,3479283,750,11,72034859,72104235
4096,16,1,381445,600,9,102082847,102152121
4096,16,1,486519,750,11,94883819,94948683
4096,16,1,525675,1050,15,72733255,72804973
4096,16,1,64355,675,10,82875859,82946670
4096,16,1,646483,675,10,84495423,84616633
8192,16,1,100297,525,8,68254814,68390879
8192,16,1,200554,825,12,90589500,90675685
8192,16,1,281522,525,8,66671639,66776615
8192,16,1,355896,375,6,87551068,87628936
8192,16,1,435678,225,4,76609032,76689772
8192,16,1,517557,750,11,80507560,80627976
8192,16,1,585651,825,12,80278008,80347285
8192,16,1,79420,975,14,89123248,89220789
8192,16,1,89981,1050,15,82146367,82224033
8192,16,1,958,600,9,84588145,84663254
16384,16,1,155238,675,10,64175662,64272605
16384,16,1,18993,1275,18,79769730,79876298
16384,16,1,196078,450,7,75109333,75206587
16384,16,1,24117,1050,15,78421959,78521161
16384,16,1,288983,600,9,86039853,86137379
16384,16,1,322412,525,8,88794744,88898349
16384,16,1,364318,675,10,82079603,82176404
16384,16,1,43089,900,13,63674527,63775195
16384,16,1,551135,975,14,101370482,101509409
16384,16,1,704283,675,10,72456173,72560304
32768,16,1,169534,675,10,79649414,79790187
32768,16,1,175583,675,10,91287721,91424484
32768,16,1,183496,900,13,73438402,73713713
32768,16,1,194397,375,6,85215415,85357396
32768,16,1,237706,1050,15,68655390,68805879
32768,16,1,25859,750,11,80116557,80278391
32768,16,1,36375,675,10,89335369,89621496
32768,16,1,65842,1050,15,79344765,79487366
32768,16,1,69432,675,10,97654828,97803318
32768,16,1,77400,1200,17,68023583,68169231
65536,16,1,104863,750,11,90474727,90730890
65536,16,1,117994,900,13,70666272,70893370
65536,16,1,141741,900,13,88206609,88431737
65536,16,1,182135,375,6,63712878,63946895
65536,16,1,291270,825,12,94147804,94369773
65536,16,1,32194,750,11,68582575,68806083
65536,16,1,45119,1125,16,85343389,85572380
65536,16,1,4769,525,8,76937221,77165479
65536,16,1,62295,975,14,68038592,68263928
65536,16,1,8823,675,10,86521239,86768254
131072,16,1,12100,825,12,63464014,63880065
131072,16,1,34585,750,11,80113160,80525839
131072,16,1,36578,900,13,72814439,73240561
131072,16,1,4662,1350,19,90319897,90748996
131072,16,1,5511,900,13,85617446,86018246
131072,16,1,57480,825,12,85996553,86399730
131072,16,1,58040,1125,16,101544269,101968864
131072,16,1,76993,1200,17,78346680,78760070
131072,16,1,81093,525,8,71490439,71897419
131072,16,1,8773,1200,17,76567515,76972109
262144,16,1,14702,900,13,70381014,71145216
262144,16,1,15270,1050,15,80521657,81265827
262144,16,1,16292,600,9,70114376,70907581
262144,16,1,17400,1275,18,75531713,76286551
262144,16,1,27608,825,12,58738510,59490315
262144,16,1,31423,675,10,83317839,84108651
262144,16,1,44834,975,14,71076210,71824964
262144,16,1,55198,975,14,85759800,86505984
262144,16,1,61134,750,11,85331040,86078116
262144,16,1,7671,1125,16,82360207,83106527
