n,k,i,p,m,r,t,T
8192,8,1,543432,210,7,59640526,59726450
8192,8,1,573903,175,6,55059505,55154234
8192,8,1,592691,350,11,54409399,54514300
8192,8,1,596635,455,14,61044832,61146064
8192,8,1,979360,175,6,67962985,68049797
16384,8,1,122716,490,15,73522815,73654038
16384,8,1,128992,385,12,60183560,60308429
16384,8,1,154013,350,11,86611559,86753665
16384,8,1,161720,280,9,72170598,72303073
16384,8,1,212254,245,8,57081915,57212883
16384,8,1,231601,350,11,57202151,57334283
16384,8,1,309743,385,12,55563463,55707716
16384,8,1,312109,315,10,64094512,64218613
16384,8,1,392950,315,10,71587209,71866176
16384,8,1,39606,280,9,61125056,61257083
16384,8,1,501135,245,8,58318219,58467677
16384,8,1,5337,350,11,60277004,60401689
16384,8,1,57166,525,16,61458182,61651174
16384,8,1,71004,420,13,82468964,82616787
16384,8,1,73143,630,19,54784724,54925905
16384,8,1,75035,350,11,61048735,61195188
16384,8,1,8775,385,12,57784209,57920468
16384,8,1,87979,280,9,60312904,60444339
16384,8,1,911171,455,14,59568791,59703856
16384,8,1,944674,455,14,58733801,59003871
32768,8,1,112468,385,12,74076419,74318565
32768,8,1,120175,245,8,69819752,70062451
32768,8,1,137524,315,10,64747395,64965645
32768,8,1,157253,455,14,59063613,59294555
32768,8,1,193329,350,11,52950459,53182785
32768,8,1,21025,385,12,58303097,58644167
32768,8,1,23218,700,21,59229556,59444525
32768,8,1,23260,455,14,56894089,57110978
32768,8,1,2565,245,8,75492815,75704076
32768,8,1,263682,420,13,71551129,71769416
32768,8,1,294079,210,7,76159670,76387464
32768,8,1,309014,770,23,74233804,74460970
32768,8,1,3340,385,12,59240166,59455524
32768,8,1,345319,350,11,52543017,52764747
32768,8,1,54761,175,6,68829015,69049366
32768,8,1,5589,525,16,77646396,77864316
32768,8,1,65738,245,8,58212068,58440337
32768,8,1,79257,350,11,70587838,70811073
32768,8,1,87287,210,7,76471142,76697579
32768,8,1,92149,420,13,61699088,61914679
65536,8,1,10761,280,9,66127364,66546651
65536,8,1,11075,560,17,65920913,66326864
65536,8,1,115276,665,20,56925168,57337256
65536,8,1,14373,315,10,66429234,66848224
65536,8,1,147202,315,10,63104809,63506528
65536,8,1,17485,420,13,57155437,57547155
65536,8,1,17689,455,14,58497488,58898472
65536,8,1,195723,525,16,63828406,64436251
65536,8,1,206262,350,11,70055842,70486627
65536,8,1,38926,420,13,64261931,64670385
65536,8,1,39092,560,17,58072578,58486026
65536,8,1,39478,315,10,56017944,56429489
65536,8,1,44658,560,17,64394500,64805132
65536,8,1,4468,420,13,58381611,58784876
65536,8,1,44854,245,8,66340962,66779558
65536,8,1,4715,245,8,66703714,67098313
65536,8,1,48005,280,9,73143370,73545849
65536,8,1,7291,385,12,63257677,63713853
65536,8,1,78060,420,13,74712313,75112197
65536,8,1,96825,420,13,72121389,72569819
131072,8,1,140140,245,8,80306401,81049978
131072,8,1,16765,490,15,56863776,57626633
131072,8,1,17405,315,10,57541654,58330426
131072,8,1,20486,525,16,55835584,56575288
131072,8,1,2275,455,14,66483588,67244057
131072,8,1,23057,420,13,58302168,59095432
131072,8,1,24720,665,20,68184464,68930953
131072,8,1,28999,525,16,72153326,72895989
131072,8,1,29043,525,16,54147625,55627464
131072,8,1,31110,420,13,63440168,64179077
131072,8,1,3613,315,10,59078905,60234320
131072,8,1,36152,490,15,60929403,61677551
131072,8,1,40468,525,16,62798078,63539242
131072,8,1,5677,525,16,77915630,78665545
131072,8,1,59050,595,18,57315210,58057936
131072,8,1,6581,490,15,66201126,66939197
131072,8,1,6952,490,15,64260261,65003438
131072,8,1,71625,490,15,75563229,76305973
131072,8,1,8108,385,12,51208409,52601344
131072,8,1,8270,490,15,63392274,64126638
262144,8,1,13543,700,21,62450226,63922434
262144,8,1,14040,490,15,71409527,72847850
262144,8,1,14062,455,14,53102934,54532878
262144,8,1,15561,525,16,62434690,63875826
262144,8,1,16860,280,9,70833625,72278196
262144,8,1,17556,455,14,68740525,70182079
262144,8,1,22274,315,10,57410208,58861443
262144,8,1,22452,525,16,53097018,54536888
262144,8,1,26629,385,12,58505987,59931946
262144,8,1,2759,525,16,52396272,53831574
262144,8,1,34534,315,10,53426277,55594529
262144,8,1,3499,350,11,60989326,62429060
262144,8,1,35771,210,7,54854313,56306436
262144,8,1,3628,280,9,59874578,61337182
262144,8,1,3870,595,18,75321701,76764829
262144,8,1,4123,630,19,65434192,66868384
262144,8,1,44083,385,12,76138128,77584216
262144,8,1,4585,630,19,80881307,82342986
262144,8,1,4817,385,12,62965695,64437000
262144,8,1,6269,455,14,59452553,60898222
524288,8,1,11473,630,19,56418030,59248175
524288,8,1,11475,490,15,52631484,55476951
524288,8,1,11640,420,13,61445672,64281117
524288,8,1,12530,490,15,55579439,58408741
524288,8,1,1268,525,16,73784247,76641334
524288,8,1,15342,385,12,67024369,69860468
524288,8,1,17269,735,22,64315113,67959746
524288,8,1,2494,315,10,59871059,62704513
524288,8,1,2566,385,12,70366232,73787082
524288,8,1,2606,560,17,61935885,65407818
524288,8,1,2635,595,18,88979225,91788366
524288,8,1,26591,455,14,55831675,58644811
524288,8,1,31155,770,23,60966078,63783560
524288,8,1,3563,490,15,66452788,69954109
524288,8,1,6472,665,20,63999958,66860010
524288,8,1,7258,350,11,63229859,66016362
524288,8,1,7412,315,10,79496989,82284254
524288,8,1,8291,525,16,72115267,74915282
524288,8,1,8509,455,14,76272689,79109268
524288,8,1,9275,560,17,61847536,64663400
1048576,8,1,113,560,17,109291371,114832332
1048576,8,1,125,455,14,62673309,68197260
1048576,8,1,125,525,16,87700005,93256322
1048576,8,1,12651,630,19,71482917,76951599
1048576,8,1,1294,455,14,72409395,78644701
1048576,8,1,14239,350,11,55535745,61749232
1048576,8,1,1583,560,17,60681203,66271634
1048576,8,1,1713,525,16,70310370,75914596
1048576,8,1,2272,490,15,71865312,77912682
1048576,8,1,2485,455,14,90058278,96256753
1048576,8,1,3083,700,21,70100272,75658893
1048576,8,1,3527,420,13,65512222,71146242
1048576,8,1,426,455,14,58172252,63719592
1048576,8,1,4335,630,19,56017367,62401738
1048576,8,1,4675,595,18,74387621,79897998
1048576,8,1,4887,420,13,86312843,91813533
1048576,8,1,6662,700,21,63194906,69299662
1048576,8,1,7830,630,19,70742144,76277849
1048576,8,1,8656,490,15,86294448,91907820
1048576,8,1,907,595,18,77648417,83214050
2097152,8,1,1344,490,15,94592736,105642892
2097152,8,1,135,385,12,86986762,97936772
2097152,8,1,1792,700,21,82962470,94010340
2097152,8,1,211,700,21,77946076,89551313
2097152,8,1,2271,490,15,67230610,78965778
2097152,8,1,2324,665,20,109125974,120335652
2097152,8,1,2422,560,17,69514481,80494970
2097152,8,1,310,455,14,82523410,93603917
2097152,8,1,3133,525,16,67927638,79016062
2097152,8,1,322,525,16,78228875,89223212
2097152,8,1,3781,350,11,61735839,72879601
2097152,8,1,3860,735,22,81683718,92642185
2097152,8,1,432,665,20,64774868,75769358
2097152,8,1,4338,525,16,63436694,74444718
2097152,8,1,5367,560,17,78459507,89609968
2097152,8,1,610,490,15,64861283,75844931
2097152,8,1,616,630,19,101474167,112439543
2097152,8,1,8283,700,21,89892170,101013154
2097152,8,1,897,595,18,71081628,82160673
2097152,8,1,902,455,14,84157277,95188038
4194304,8,1,11,595,18,88257861,110550421
4194304,8,1,126,665,20,94046341,116521699
4194304,8,1,13,735,22,83809641,106269834
4194304,8,1,165,630,19,102569993,125022994
4194304,8,1,16,805,24,79956945,102437069
4194304,8,1,1799,560,17,103842014,126583038
4194304,8,1,1973,595,18,82220011,104555917
4194304,8,1,217,595,18,103781019,127298959
4194304,8,1,229,630,19,74361986,96855424
4194304,8,1,244,385,12,84454142,107705647
4194304,8,1,2467,630,19,94531796,116953166
4194304,8,1,251,700,21,75704809,98076966
4194304,8,1,294,385,12,94807065,117508532
4194304,8,1,311,420,13,79423221,102022033
4194304,8,1,318,490,15,85745076,108802802
4194304,8,1,322,455,14,62591027,85650630
4194304,8,1,33,560,17,79021567,101638701
4194304,8,1,379,735,22,104293126,126786386
4194304,8,1,421,490,15,83932259,107047996
4194304,8,1,73,630,19,119213442,141834554
8388608,8,1,1462,560,17,125916856,170210859
8388608,8,1,151,630,19,90817810,135685793
8388608,8,1,155,770,23,98879035,142903497
8388608,8,1,203,770,23,104016003,148588774
8388608,8,1,211,525,16,100692604,146448433
8388608,8,1,3061,350,11,106346038,150736838
8388608,8,1,3,525,16,104102597,149037885
8388608,8,1,363,490,15,107610676,151599391
8388608,8,1,365,665,20,95521164,139952003
8388608,8,1,406,630,19,115845372,160418691
8388608,8,1,492,385,12,82557839,127059106
8388608,8,1,514,665,20,94762931,139214854
8388608,8,1,519,525,16,105343749,149843413
8388608,8,1,531,770,23,96466553,142244887
8388608,8,1,581,490,15,91992024,136338089
8388608,8,1,60,525,16,96268484,140360466
8388608,8,1,672,560,17,99155059,143411835
8388608,8,1,677,560,17,85717806,129882836
8388608,8,1,785,595,18,107403093,151573953
8388608,8,1,874,595,18,115102253,159449677
16777216,8,1,102,420,13,133913629,221392998
16777216,8,1,108,560,17,127574054,215721266
16777216,8,1,112,525,16,110412177,198284081
16777216,8,1,119,490,15,123547760,212537254
16777216,8,1,119,560,17,97244785,184770507
16777216,8,1,168,875,26,186641522,274689282
16777216,8,1,197,630,19,131069020,218751984
16777216,8,1,220,595,18,123990930,212076212
16777216,8,1,224,665,20,141977491,229968516
16777216,8,1,234,630,19,140409031,228302798
16777216,8,1,241,525,16,138048620,225225587
16777216,8,1,261,385,12,117943184,205609923
16777216,8,1,297,350,11,100793195,189324543
16777216,8,1,30,385,12,99837307,187795448
16777216,8,1,332,525,16,136624320,224040620
16777216,8,1,372,525,16,112575852,200457776
16777216,8,1,378,420,13,116034157,204903791
16777216,8,1,56,630,19,115834341,203186071
16777216,8,1,61,805,24,149356897,236582733
16777216,8,1,95,455,14,123786093,211242179
33554432,8,1,113,665,20,344523885,519201799
33554432,8,1,135,350,11,170420352,345696796
33554432,8,1,159,630,19,193926608,369543760
33554432,8,1,161,420,13,163738115,337537251
33554432,8,1,164,735,22,156936194,330699170
33554432,8,1,165,595,18,210989639,384562834
33554432,8,1,198,665,20,198838021,376351461
33554432,8,1,20,665,20,249457530,423925789
33554432,8,1,21,630,19,225226368,401299510
33554432,8,1,21,665,20,183848671,359023789
33554432,8,1,284,840,25,180626736,355925860
33554432,8,1,341,525,16,248016064,422094266
33554432,8,1,343,700,21,200668019,375521356
33554432,8,1,35,560,17,202145965,378919872
33554432,8,1,4,560,17,210167011,384105809
33554432,8,1,69,525,16,252512181,427323935
33554432,8,1,70,910,27,182040245,356874809
33554432,8,1,7,595,18,157484800,332051561
33554432,8,1,77,420,13,223016216,397509909
33554432,8,1,82,700,21,275709973,449703875
67108864,8,1,0,805,24,237353856,583408116
67108864,8,1,103,595,18,209768026,555833524
67108864,8,1,106,595,18,258994093,605418947
67108864,8,1,111,805,24,438056676,786668159
67108864,8,1,11,490,15,289356677,638520482
67108864,8,1,123,560,17,262826430,610730133
67108864,8,1,130,630,19,272086307,620382228
67108864,8,1,151,455,14,270589683,617828087
67108864,8,1,15,735,22,324962021,673772354
67108864,8,1,16,665,20,435372322,784366173
67108864,8,1,29,490,15,343428163,689978475
67108864,8,1,33,735,22,364720129,716008644
67108864,8,1,34,805,24,236638735,583001235
67108864,8,1,52,385,12,249179858,597409221
67108864,8,1,63,560,17,347035099,694970556
67108864,8,1,64,630,19,330972519,679632314
67108864,8,1,71,700,21,501353462,848963527
67108864,8,1,80,805,24,425691124,775771420
67108864,8,1,85,735,22,272223307,620007169
67108864,8,1,98,735,22,374578748,721583799
134217728,8,1,11,770,23,548407020,1242741750
134217728,8,1,121,665,20,518981332,1211757576
134217728,8,1,13,490,15,451429549,1146466197
134217728,8,1,13,630,19,420316348,1110989344
134217728,8,1,13,630,19,665436271,1357949319
134217728,8,1,15,805,24,579637603,1276247992
134217728,8,1,1,735,22,396829432,1093528358
134217728,8,1,20,595,18,583505021,1275164005
134217728,8,1,20,735,22,650980578,1343663363
134217728,8,1,23,700,21,697938118,1389191090
134217728,8,1,24,1050,31,550941654,1247224122
134217728,8,1,27,490,15,356720267,1052459521
134217728,8,1,31,630,19,623103068,1320545946
134217728,8,1,33,735,22,554401299,1246680434
134217728,8,1,39,700,21,724568335,1418507987
134217728,8,1,50,595,18,913193303,1607947508
134217728,8,1,6,560,17,728681751,1418910158
134217728,8,1,66,805,24,380747111,1076066457
134217728,8,1,8,595,18,393545073,1087102254
134217728,8,1,9,980,29,674347830,1365994731
268435456,8,1,0,735,22,1275859149,2662248845
268435456,8,1,11,595,18,973126682,2368119312
268435456,8,1,12,595,18,1050338850,2432686014
268435456,8,1,12,630,19,952592083,2344020626
268435456,8,1,13,420,13,917652381,2312047321
268435456,8,1,13,630,19,1210847632,2590582012
268435456,8,1,16,770,23,1015406523,2411749689
268435456,8,1,17,735,22,648084975,2028589993
268435456,8,1,20,490,15,630481405,2018963873
268435456,8,1,2,630,19,804394985,2182902070
268435456,8,1,3,1050,31,2096584127,3475730967
268435456,8,1,31,805,24,1393221100,2778680610
268435456,8,1,33,630,19,753463104,2133817869
268435456,8,1,36,805,24,1181572620,2567360934
268435456,8,1,39,560,17,872911077,2262181747
268435456,8,1,42,910,27,1159535516,2539304676
268435456,8,1,49,945,28,1698754690,3091375252
268435456,8,1,7,700,21,1376765690,2757742375
268435456,8,1,8,805,24,850296079,2233351878
268435456,8,1,9,700,21,717751657,2102134155
