n,k,i,p,m,r,t,T
1048576,1,1,1365,0,17,32669985,77231011
1048576,1,1,14063,0,15,78997068,146928008
1048576,1,1,15530,0,15,34711678,78925519
1048576,1,1,1991,0,17,29750462,73761444
1048576,1,1,288,0,14,61161370,125569790
1048576,1,1,2977,0,18,48982009,116985776
1048576,1,1,303,0,11,73536178,118097894
1048576,1,1,34,0,13,25380249,69627347
1048576,1,1,3597,0,15,18177607,62506136
1048576,1,1,390,0,18,56477488,120734092
1048576,1,1,429,0,12,47064435,115436763
1048576,1,1,4885,0,14,33516833,77445883
1048576,1,1,519,0,20,42395530,87054120
1048576,1,1,5396,0,8,22838280,67819119
1048576,1,1,765,0,13,49824067,118169144
1048576,1,1,7839,0,18,33347439,77939936
1048576,1,1,813,0,16,59895166,104137756
1048576,1,1,8598,0,16,18881044,63484507
1048576,1,1,9964,0,15,88248069,156250757
2097152,1,1,1108,0,18,74102101,161627483
2097152,1,1,1134,0,17,142913052,302408696
2097152,1,1,1138,0,14,68971224,157347325
2097152,1,1,1268,0,20,108759800,195870034
2097152,1,1,1279,0,17,73249507,160945704
2097152,1,1,2316,0,11,137904426,297098734
2097152,1,1,2467,0,18,96970013,276627316
2097152,1,1,2558,0,17,76328571,210215754
2097152,1,1,2613,0,12,39816397,128149656
2097152,1,1,2814,0,13,95042867,254721479
2097152,1,1,2984,0,21,135844375,223741774
2097152,1,1,3707,0,22,53508248,140628238
2097152,1,1,402,0,20,103611844,262591945
2097152,1,1,432,0,17,91815857,250756665
2097152,1,1,4395,0,24,95274875,182614108
2097152,1,1,4935,0,18,77039469,164674637
2097152,1,1,503,0,19,81885103,169322378
2097152,1,1,782,0,15,158670415,338398932
2097152,1,1,8106,0,17,121389068,247530409
2097152,1,1,963,0,15,103554890,262460759
4194304,1,1,1266,0,14,159613067,501655514
4194304,1,1,158,0,21,151390135,328249121
4194304,1,1,1870,0,18,145625392,320638970
4194304,1,1,296,0,26,302071053,477710113
4194304,1,1,31,0,9,71254537,245319439
4194304,1,1,341,0,19,300955569,642881382
4194304,1,1,437,0,16,137342354,385887412
4194304,1,1,454,0,17,297078432,635231585
4194304,1,1,479,0,16,145097857,320684143
4194304,1,1,523,0,14,74398557,248509608
4194304,1,1,540,0,20,235986517,577987659
4194304,1,1,567,0,18,225204890,563193984
4194304,1,1,597,0,14,218576466,392966020
4194304,1,1,612,0,14,302139053,643375983
4194304,1,1,747,0,18,300263569,641479777
4194304,1,1,808,0,15,123886876,323746444
4194304,1,1,82,0,24,335769305,676868001
4194304,1,1,88,0,12,204463411,545551867
4194304,1,1,908,0,20,135193732,311489186
4194304,1,1,961,0,18,439385831,776485968
8388608,1,1,1010,0,23,472827457,1164548643
8388608,1,1,113,0,17,739305359,1286438458
8388608,1,1,119,0,14,270283219,616229704
8388608,1,1,1324,0,14,147560005,561014512
8388608,1,1,1589,0,20,568369269,1248451384
8388608,1,1,28,0,23,470914563,860189865
8388608,1,1,284,0,17,780366354,1462836483
8388608,1,1,313,0,19,281553035,680356720
8388608,1,1,321,0,13,360377998,707193313
8388608,1,1,335,0,18,273664628,631647082
8388608,1,1,349,0,9,291186981,972060399
8388608,1,1,458,0,20,388590268,1070708588
8388608,1,1,476,0,24,299830889,646496138
8388608,1,1,595,0,12,215968984,599761193
8388608,1,1,598,0,14,577774568,1266734160
8388608,1,1,677,0,18,143448099,691118494
8388608,1,1,756,0,25,445630264,1134480210
8388608,1,1,776,0,16,143322546,491323037
8388608,1,1,869,0,18,335827274,714517028
8388608,1,1,938,0,21,600570535,1291535455
16777216,1,1,1200,0,23,1459785899,2305051951
16777216,1,1,129,0,17,1295308243,2659576476
16777216,1,1,1363,0,12,682922216,2043532975
16777216,1,1,22,0,12,1036777398,2402135463
16777216,1,1,299,0,10,644584600,1437302690
16777216,1,1,303,0,19,448297377,1203412530
16777216,1,1,330,0,21,871507879,1671426415
16777216,1,1,416,0,14,989420472,1850263901
16777216,1,1,444,0,21,446386238,1241884879
16777216,1,1,52,0,26,482990440,1175433241
16777216,1,1,59,0,14,1057331364,2416947975
16777216,1,1,624,0,14,603025098,1331718706
16777216,1,1,660,0,15,485445434,1841966300
16777216,1,1,67,0,18,767665723,2017548143
16777216,1,1,717,0,26,764127843,1519415023
16777216,1,1,773,0,20,576249470,1957219239
16777216,1,1,78,0,18,851500863,2206946802
16777216,1,1,78,0,20,807993274,1888193595
16777216,1,1,837,0,18,980599656,2342685677
16777216,1,1,95,0,15,627672788,1385146703
33554432,1,1,109,0,11,863496929,2323726612
33554432,1,1,110,0,18,3063252346,5792200490
33554432,1,1,111,0,15,723771901,2798850431
33554432,1,1,115,0,26,2120176204,4881804501
33554432,1,1,117,0,18,2157778021,4885681011
33554432,1,1,13,0,15,2017648230,3971753135
33554432,1,1,149,0,18,2375410927,5109274853
33554432,1,1,154,0,14,2232430689,4398776970
33554432,1,1,171,0,12,2077173437,4390775079
33554432,1,1,179,0,16,861550184,2244484147
33554432,1,1,206,0,20,1174361750,2664303999
33554432,1,1,23,0,19,2274740550,5018977117
33554432,1,1,243,0,15,1429683918,3290599851
33554432,1,1,249,0,14,2165622542,4479349421
33554432,1,1,26,0,17,1480998082,3008513917
33554432,1,1,264,0,17,996808300,2515180529
33554432,1,1,354,0,26,2818929440,4784639352
33554432,1,1,404,0,22,2687194985,5167002701
33554432,1,1,45,0,15,2352990211,5096891476
33554432,1,1,87,0,13,1685025499,4456014449
67108864,1,1,115,0,17,2022564038,5907079532
67108864,1,1,128,0,13,2348004557,7904832682
67108864,1,1,144,0,33,7632182768,12351576967
67108864,1,1,154,0,15,2373062437,7849861730
67108864,1,1,16,0,18,3881227358,8606110387
67108864,1,1,167,0,20,5285380836,10794567286
67108864,1,1,176,0,20,4569643215,9461751317
67108864,1,1,2,0,17,2585493247,8127630746
67108864,1,1,21,0,16,2176679052,6682185095
67108864,1,1,22,0,26,5030281193,9766079402
67108864,1,1,233,0,20,2719945754,5995046710
67108864,1,1,272,0,15,5765687508,11236507643
67108864,1,1,31,0,24,3495948201,8999789956
67108864,1,1,38,0,11,2197237667,6914159478
67108864,1,1,40,0,13,2414304482,6195877810
67108864,1,1,43,0,16,6000509788,11507011544
67108864,1,1,45,0,16,2441750002,7975815523
67108864,1,1,7,0,20,3617602409,9134283973
67108864,1,1,81,0,19,3555896397,6320383354
67108864,1,1,92,0,19,2371122957,7888957897
134217728,1,1,10,0,17,4159454724,15096167662
134217728,1,1,1,0,17,10720333627,21708460832
134217728,1,1,124,0,22,5248995994,15444239751
134217728,1,1,14,0,17,9722455667,20073988166
134217728,1,1,16,0,20,4175895188,14836694340
134217728,1,1,2,0,18,6806292016,17103768277
134217728,1,1,2,0,22,10879990815,21105974525
134217728,1,1,25,0,18,9512027328,20627179991
134217728,1,1,25,0,20,7292752005,18255245331
134217728,1,1,25,0,22,7656488621,13181364499
134217728,1,1,26,0,16,7966462704,18933976075
134217728,1,1,4,0,24,8735845977,18941894309
134217728,1,1,50,0,26,5748661430,16734237561
134217728,1,1,53,0,21,3849600815,14858677664
134217728,1,1,56,0,12,7089275113,18142402496
134217728,1,1,6,0,23,12313578564,23300477200
134217728,1,1,74,0,18,4831779158,15111328714
134217728,1,1,77,0,17,4413328252,15478953249
134217728,1,1,78,0,18,5508822789,15724363274
134217728,1,1,93,0,19,8822541741,19822909666
268435456,1,1,10,0,18,9324138843,30424174763
268435456,1,1,10,0,20,9367241023,25626050074
268435456,1,1,1,0,21,19352666258,41305281150
268435456,1,1,1,0,22,9842865430,31592034899
268435456,1,1,1,0,27,12413678308,24351190170
268435456,1,1,11,0,17,9934745504,31168912731
268435456,1,1,17,0,23,20189929674,41720433578
268435456,1,1,20,0,16,15827302724,37252833385
268435456,1,1,2,0,28,8503147476,21160759741
268435456,1,1,22,0,21,24026577582,46196193911
268435456,1,1,28,0,25,15013341272,26972729115
268435456,1,1,3,0,22,9352324059,21767857967
268435456,1,1,34,0,24,13434559886,24471133953
268435456,1,1,38,0,25,18449187739,40354443850
268435456,1,1,40,0,16,6165961401,18167001360
268435456,1,1,5,0,19,15998492937,38081380277
268435456,1,1,5,0,22,10923643620,22870211510
268435456,1,1,55,0,20,18024581424,40043995200
268435456,1,1,8,0,28,28486538325,49761905063
268435456,1,1,9,0,21,11852013394,33057265939
