n,k,i,p,m,r,t,T
32768,2,32768,4294938555,65,14,1261428,2003744
65536,2,65536,4294617969,75,16,860957,2309799
65536,2,65536,4294750474,80,17,1489373,2963301
65536,2,65536,4294766952,60,13,1759968,3249996
65536,2,65536,4294807519,65,14,1760513,4598397
65536,2,65536,4294829581,65,14,1678748,3182698
65536,2,65536,4294834792,60,13,2383695,3867242
65536,2,65536,4294854275,50,11,1282386,2749921
65536,2,65536,4294872332,45,10,1436723,2923434
65536,2,65536,4294880103,70,15,1839457,3279027
65536,2,65536,4294898188,70,15,1458821,2902647
65536,2,65536,4294900837,90,19,1855589,3361247
65536,2,65536,4294906608,70,15,1397920,2877467
65536,2,65536,4294912519,55,12,1729624,3160050
65536,2,65536,4294915030,40,9,1932554,3381937
65536,2,65536,4294919998,20,5,1032180,2482088
65536,2,65536,4294923478,70,15,2324959,3783376
65536,2,65536,4294939952,60,13,1166846,2612303
65536,2,65536,4294940305,50,11,1262354,2741200
65536,2,65536,4294948277,65,14,1698458,3164156
65536,2,65536,4294967150,50,11,1488615,2933004
131072,2,131072,4294862620,60,13,1601963,4382177
131072,2,131072,4294898634,70,15,1474424,4310309
131072,2,131072,4294914330,75,16,15456067,18313628
131072,2,131072,4294928834,45,10,1685295,4505404
131072,2,131072,4294932397,75,16,8430593,11227713
131072,2,131072,4294933115,25,6,2011161,4858524
131072,2,131072,4294943892,45,10,2306678,5205826
131072,2,131072,4294943936,60,13,3096562,5979999
131072,2,131072,4294946250,55,12,4540339,7348911
131072,2,131072,4294946819,80,17,3219459,5991127
131072,2,131072,4294947323,60,13,6296802,9119436
131072,2,131072,4294947653,75,16,3792495,6643527
131072,2,131072,4294949837,55,12,2390247,5221152
131072,2,131072,4294952735,85,18,3791122,6629525
131072,2,131072,4294954514,75,16,2942876,5823488
131072,2,131072,4294961337,65,14,1743133,4582604
131072,2,131072,4294962401,45,10,2229779,5060762
131072,2,131072,4294963947,50,11,2661461,5477253
131072,2,131072,4294965053,40,9,2955773,5782606
131072,2,131072,4294965706,55,12,3144193,5974582
262144,2,262144,4294921519,50,11,27201703,32840312
262144,2,262144,4294931299,80,17,4360810,9980192
262144,2,262144,4294931551,85,18,28944663,34513875
262144,2,262144,4294932009,55,12,28464264,33974788
262144,2,262144,4294932555,90,19,3140198,8690262
262144,2,262144,4294933820,55,12,4572538,10120754
262144,2,262144,4294935775,45,10,2927614,8455170
262144,2,262144,4294944733,95,20,7139552,12761808
262144,2,262144,4294945606,70,15,3739980,9292947
262144,2,262144,4294947662,80,17,4863257,10476010
262144,2,262144,4294953100,60,13,4291561,9915801
262144,2,262144,4294954420,35,8,2699105,8360919
262144,2,262144,4294958764,75,16,5466753,10990706
262144,2,262144,4294959870,75,16,3060622,8649569
262144,2,262144,4294960153,80,17,4696873,10264809
262144,2,262144,4294961776,65,14,3041065,8651877
262144,2,262144,4294965112,85,18,27245656,32805696
262144,2,262144,4294966111,70,15,6583044,12212781
262144,2,262144,4294966321,75,16,7219268,12741908
262144,2,262144,4294967184,50,11,29643416,35204198
524288,2,524288,4294929930,55,12,14272829,25327223
524288,2,524288,4294937740,80,17,33326664,44330124
524288,2,524288,4294942408,55,12,38716926,49655255
524288,2,524288,4294950446,80,17,4675278,15870940
524288,2,524288,4294951295,80,17,42128456,53154310
524288,2,524288,4294953026,65,14,29995562,41053359
524288,2,524288,4294954996,80,17,5312040,16521565
524288,2,524288,4294956462,65,14,8993003,20029657
524288,2,524288,4294957126,90,19,6637271,17732779
524288,2,524288,4294958535,45,10,7621272,18826129
524288,2,524288,4294958713,75,16,11212151,22371795
524288,2,524288,4294959283,90,19,15183244,26340184
524288,2,524288,4294959914,75,16,11413760,22535941
524288,2,524288,4294960050,90,19,31198258,42214499
524288,2,524288,4294962349,60,13,7833963,18864205
524288,2,524288,4294962769,70,15,14287211,25479913
524288,2,524288,4294962939,60,13,24728977,35793323
524288,2,524288,4294963953,75,16,9587094,20762230
524288,2,524288,4294966782,110,23,8631083,19820330
524288,2,524288,4294966914,60,13,26986422,38027109
1048576,2,1048576,4294961297,80,17,16479882,59152653
1048576,2,1048576,4294961457,90,19,67659278,110371176
1048576,2,1048576,4294961930,70,15,15785727,38542664
1048576,2,1048576,4294962229,75,16,11333600,54169367
1048576,2,1048576,4294963221,75,16,19357319,42328726
1048576,2,1048576,4294963257,80,17,24779873,47629508
1048576,2,1048576,4294963437,75,16,17479957,40504752
1048576,2,1048576,4294963912,80,17,21425763,44280073
1048576,2,1048576,4294964506,55,12,33765190,58825490
1048576,2,1048576,4294964670,70,15,24139113,47003981
1048576,2,1048576,4294964785,70,15,20153634,42952823
1048576,2,1048576,4294964945,100,21,65714766,108402331
1048576,2,1048576,4294965584,65,14,45573386,70663066
1048576,2,1048576,4294965838,80,17,13467990,56117779
1048576,2,1048576,4294965954,70,15,38709542,63679501
1048576,2,1048576,4294966562,65,14,24563457,48945975
1048576,2,1048576,4294967012,90,19,33285846,61771394
1048576,2,1048576,4294967064,90,19,20193392,43102915
1048576,2,1048576,4294967162,95,20,28399308,56913000
1048576,2,1048576,4294967254,70,15,21681344,44643194
2097152,2,2097152,4294957782,80,17,42828218,87955667
2097152,2,2097152,4294963189,90,19,93335711,138324184
2097152,2,2097152,4294963443,110,23,172586971,241023843
2097152,2,2097152,4294964751,60,13,93028876,137563904
2097152,2,2097152,4294964929,90,19,138256559,182995870
2097152,2,2097152,4294965308,70,15,49149983,94479560
2097152,2,2097152,4294965886,80,17,66775357,131511865
2097152,2,2097152,4294965946,60,13,66122871,111246541
2097152,2,2097152,4294966175,60,13,68988484,115497148
2097152,2,2097152,4294966299,50,11,40635898,109477948
2097152,2,2097152,4294966495,70,15,16258959,61318386
2097152,2,2097152,4294966610,95,20,69516794,134523671
2097152,2,2097152,4294966734,75,16,37127885,81925172
2097152,2,2097152,4294966986,55,12,36786405,82169935
2097152,2,2097152,4294967047,115,24,76667031,133348336
2097152,2,2097152,4294967141,95,20,179606788,244163938
2097152,2,2097152,4294967187,115,24,33427207,86804188
2097152,2,2097152,4294967207,85,18,147445800,194322295
2097152,2,2097152,4294967223,85,18,52860559,97500617
2097152,2,2097152,4294967259,80,17,74426895,138819333
4194304,2,4194304,4294964364,70,15,72826972,175281842
4194304,2,4194304,4294965277,90,19,239257253,329504321
4194304,2,4194304,4294965439,105,22,263130912,352479804
4194304,2,4194304,4294965658,80,17,72632037,161818755
4194304,2,4194304,4294965808,85,18,73085077,161609848
4194304,2,4194304,4294966017,65,14,230979745,354470276
4194304,2,4194304,4294966023,55,12,171904770,343735825
4194304,2,4194304,4294966078,90,19,122845117,223078368
4194304,2,4194304,4294966159,80,17,127392170,287700002
4194304,2,4194304,4294966679,80,17,201668085,357718223
4194304,2,4194304,4294966713,70,15,111419324,218319673
4194304,2,4194304,4294966714,65,14,33121511,121778088
4194304,2,4194304,4294966715,110,23,101344145,227947492
4194304,2,4194304,4294966732,75,16,44909942,134248607
4194304,2,4194304,4294966808,105,22,209187666,369421964
4194304,2,4194304,4294966853,100,21,102591711,282490002
4194304,2,4194304,4294966904,80,17,85198360,173443219
4194304,2,4194304,4294967025,85,18,41738011,130530537
4194304,2,4194304,4294967045,60,13,41950600,130441730
4194304,2,4194304,4294967124,70,15,152395253,242119969
8388608,2,8388608,4294966147,70,15,488525892,828785746
8388608,2,8388608,4294966157,55,12,348545596,675511426
8388608,2,8388608,4294966445,80,17,432737809,767713062
8388608,2,8388608,4294966592,55,12,423865191,601559728
8388608,2,8388608,4294966612,80,17,166801660,456793214
8388608,2,8388608,4294966635,80,17,133573238,472780109
8388608,2,8388608,4294966712,70,15,359762399,535898862
8388608,2,8388608,4294966781,60,13,65598449,240953548
8388608,2,8388608,4294966806,75,16,151791684,498599613
8388608,2,8388608,4294967014,90,19,157697462,335395789
8388608,2,8388608,4294967031,45,10,60205692,243735807
8388608,2,8388608,4294967032,95,20,405205975,613681749
8388608,2,8388608,4294967036,90,19,92041106,269699714
8388608,2,8388608,4294967055,60,13,157469629,378315983
8388608,2,8388608,4294967095,110,23,168994705,346794046
8388608,2,8388608,4294967138,65,14,65183318,243233277
8388608,2,8388608,4294967187,90,19,295175482,635156227
8388608,2,8388608,4294967237,90,19,100449375,277826036
8388608,2,8388608,4294967249,85,18,138683423,477185862
8388608,2,8388608,4294967272,90,19,91488739,267853572
16777216,2,16777216,4294966736,75,16,360938495,1053866638
16777216,2,16777216,4294966787,105,22,866869125,1553935257
16777216,2,16777216,4294966907,125,26,276693334,627458381
16777216,2,16777216,4294966956,85,18,145571987,498172478
16777216,2,16777216,4294966964,90,19,262659119,613592386
