n,k,i,p,m,r,t,T
4096,32,4096,4294509297,1550,11,87574050,87629019
4096,32,4096,4294571751,1240,9,123141258,123197015
4096,32,4096,4294645674,1550,11,102662785,102742970
4096,32,4096,4294770382,1550,11,99949262,100006975
4096,32,4096,4294952482,1240,9,107421533,107470542
4096,32,4096,4294962260,930,7,109338321,109406779
8192,32,8192,4293506216,1240,9,111943383,112015736
8192,32,8192,4293696064,1550,11,124365648,124439732
8192,32,8192,4293950737,1240,9,116642568,116698679
8192,32,8192,4294051773,1860,13,124949488,125020177
8192,32,8192,4294102006,1085,8,107070788,107129869
8192,32,8192,4294191438,1240,9,105523429,105673077
8192,32,8192,4294341393,775,6,115461369,115522699
8192,32,8192,4294542046,1395,10,91653311,91723386
8192,32,8192,4294567776,1395,10,106331680,106391446
8192,32,8192,4294591873,1705,12,107275656,107399562
8192,32,8192,4294604378,2015,14,96998869,97056627
8192,32,8192,4294677676,1550,11,109253577,109325192
8192,32,8192,4294735996,1085,8,103587164,103644603
8192,32,8192,4294736277,1240,9,97826600,97890306
8192,32,8192,4294778107,1395,10,103662240,103714258
8192,32,8192,4294808847,1860,13,109994122,110060325
8192,32,8192,4294816301,1395,10,118066896,118123831
8192,32,8192,4294900679,1395,10,106842404,106946674
8192,32,8192,4294943161,2325,16,120124388,120181334
8192,32,8192,4294946129,2015,14,100383674,100553130
16384,32,16384,4293978362,1395,10,121661549,121722980
16384,32,16384,4294101724,1240,9,102458875,102535504
16384,32,16384,4294226816,2325,16,105485807,105549250
16384,32,16384,4294230884,1860,13,116106830,116167433
16384,32,16384,4294479661,1550,11,111090911,111147152
16384,32,16384,4294480702,1705,12,93120915,93185356
16384,32,16384,4294505776,1085,8,101270904,101365601
16384,32,16384,4294648056,2325,16,112612983,112676156
16384,32,16384,4294711931,775,6,99831061,99903339
16384,32,16384,4294724237,1705,12,94672185,94755310
16384,32,16384,4294733669,1705,12,129415572,129486594
16384,32,16384,4294763225,1550,11,123833542,123893956
16384,32,16384,4294764309,1085,8,103028274,103104329
16384,32,16384,4294786749,1705,12,111446591,111506711
16384,32,16384,4294869710,1860,13,111726449,111811275
16384,32,16384,4294882641,1240,9,88493845,88562639
16384,32,16384,4294884341,1240,9,102214989,102297932
16384,32,16384,4294897549,1395,10,128022982,128092307
16384,32,16384,4294917951,1395,10,111516305,111600024
16384,32,16384,4294932619,2015,14,135564498,135648401
32768,32,32768,4294600185,2945,20,123192078,123272586
32768,32,32768,4294692608,1550,11,99343035,99441873
32768,32,32768,4294734297,1240,9,116259031,116319170
32768,32,32768,4294741469,1395,10,107148034,107245806
32768,32,32768,4294781098,2170,15,99694745,99779860
32768,32,32768,4294793230,1705,12,104196760,104342241
32768,32,32768,4294819994,1705,12,87078086,87190091
32768,32,32768,4294824060,1085,8,121788902,121869856
32768,32,32768,4294827776,1085,8,100273558,100381270
32768,32,32768,4294854474,1705,12,102059032,102144978
32768,32,32768,4294857010,1860,13,116030428,116128570
32768,32,32768,4294860159,2170,15,104721814,104810688
32768,32,32768,4294891316,930,7,106905874,106999014
32768,32,32768,4294894273,1705,12,113530792,113630736
32768,32,32768,4294915996,1860,13,92606006,92687970
32768,32,32768,4294920575,1705,12,111455839,111537285
32768,32,32768,4294940899,1240,9,97098156,97200012
32768,32,32768,4294957826,1085,8,101787792,101884722
32768,32,32768,4294958492,1550,11,110648962,110730597
32768,32,32768,4294959146,1860,13,112088509,112183664
65536,32,65536,4294642299,1550,11,117953124,118099932
65536,32,65536,4294756481,1240,9,119842515,119990332
65536,32,65536,4294837848,1085,8,118625339,118756034
65536,32,65536,4294861075,1395,10,97680858,97822841
65536,32,65536,4294873950,1860,13,100268472,100413301
65536,32,65536,4294896600,2015,14,106675844,106808670
65536,32,65536,4294913176,2790,19,120119132,120263118
65536,32,65536,4294913426,1550,11,96519220,96661525
65536,32,65536,4294917373,1860,13,110964227,111107510
65536,32,65536,4294920340,2015,14,111274690,111400123
65536,32,65536,4294926284,2480,17,114961102,115092812
65536,32,65536,4294937867,1395,10,109585094,109711425
65536,32,65536,4294938127,1705,12,106271612,106423446
65536,32,65536,4294941494,1240,9,94091039,94239815
65536,32,65536,4294945306,1395,10,98101574,98324621
65536,32,65536,4294951411,1240,9,132174776,132335315
65536,32,65536,4294959432,1395,10,110875471,110989130
65536,32,65536,4294961043,1395,10,106863091,106995523
65536,32,65536,4294962855,1550,11,115047552,115172086
65536,32,65536,4294965188,2170,15,91014559,91156010
131072,32,131072,4294834030,930,7,111105184,111457139
131072,32,131072,4294884414,1085,8,112844748,113053930
131072,32,131072,4294895016,1860,13,112493948,112709847
131072,32,131072,4294897161,2170,15,116817320,117026632
131072,32,131072,4294901079,1395,10,107574269,107789676
131072,32,131072,4294906738,1705,12,89291210,89518681
131072,32,131072,4294914275,1550,11,118413974,118635603
131072,32,131072,4294919509,1705,12,84398348,84628674
131072,32,131072,4294945028,2635,18,101786060,102018363
131072,32,131072,4294946222,1550,11,132106228,132331134
131072,32,131072,4294946427,2635,18,90686273,90903361
131072,32,131072,4294948643,2635,18,117435074,117681174
131072,32,131072,4294949625,2480,17,111988945,112220351
131072,32,131072,4294954799,2480,17,114684727,114903340
131072,32,131072,4294963073,1085,8,101149435,101373314
131072,32,131072,4294963130,2170,15,128344079,128554225
131072,32,131072,4294963330,1860,13,99253535,99485059
131072,32,131072,4294964079,2170,15,102166702,102417807
131072,32,131072,4294966035,1550,11,102186845,102436776
131072,32,131072,4294966351,1705,12,106209335,106422385
262144,32,262144,4294908045,1240,9,103015155,103299338
262144,32,262144,4294914675,1550,11,113482378,113873025
262144,32,262144,4294929370,1550,11,81507974,81905977
262144,32,262144,4294940415,1860,13,108143200,108552593
262144,32,262144,4294941306,2635,18,156004497,156381558
262144,32,262144,4294945300,1705,12,127367846,127769608
262144,32,262144,4294951001,2015,14,102605218,103026766
262144,32,262144,4294951063,1705,12,86985201,87396302
262144,32,262144,4294953329,2325,16,101525622,101926562
262144,32,262144,4294955141,1550,11,130554159,130959433
262144,32,262144,4294955589,2480,17,108882575,109281810
262144,32,262144,4294956643,1395,10,121295505,121780580
262144,32,262144,4294956730,2790,19,97815807,98215920
262144,32,262144,4294956730,930,7,111388799,111792343
262144,32,262144,4294957507,2480,17,105569348,106282317
262144,32,262144,4294958860,1240,9,97589046,98036656
262144,32,262144,4294960156,2170,15,93028735,93430023
262144,32,262144,4294962980,2790,19,111136228,111544734
262144,32,262144,4294963502,2015,14,112456506,112896358
262144,32,262144,4294966862,2790,19,101484778,101894057
524288,32,524288,4294927280,3410,23,90601929,91349165
524288,32,524288,4294950922,1395,10,100171343,100924109
524288,32,524288,4294951630,2480,17,114322683,115096121
524288,32,524288,4294952280,3100,21,94018792,94792905
524288,32,524288,4294954301,1395,10,109297839,110029729
524288,32,524288,4294957029,2170,15,127072480,127807223
524288,32,524288,4294957495,1860,13,121746576,122510407
524288,32,524288,4294957567,2945,20,130058903,130800438
524288,32,524288,4294958218,2325,16,130563059,131316284
524288,32,524288,4294958769,1240,9,109161057,109911379
524288,32,524288,4294961421,1550,11,109519430,110282574
524288,32,524288,4294962058,1705,12,121172493,121910113
524288,32,524288,4294962229,2015,14,103427918,104173598
524288,32,524288,4294962852,2015,14,120589302,121542790
524288,32,524288,4294963172,1705,12,95223994,96012930
524288,32,524288,4294964124,2325,16,103709847,104450723
524288,32,524288,4294964287,1705,12,88681989,89430000
524288,32,524288,4294964639,2170,15,105679986,106423472
524288,32,524288,4294964986,2170,15,98226945,98965142
524288,32,524288,4294967077,2325,16,104909743,105649156
1048576,32,1048576,4294954217,1860,13,108106515,109543828
1048576,32,1048576,4294957995,2480,17,95599903,97039110
1048576,32,1048576,4294959024,2015,14,101950267,103131997
1048576,32,1048576,4294961495,2015,14,100704136,102194705
1048576,32,1048576,4294961849,2170,15,95404703,96629508
1048576,32,1048576,4294964162,2480,17,106860768,108202280
1048576,32,1048576,4294964199,1860,13,110103144,111567781
1048576,32,1048576,4294964270,1705,12,123244405,124594169
1048576,32,1048576,4294964644,2170,15,102072269,103518686
1048576,32,1048576,4294965181,2015,14,95931627,97731108
1048576,32,1048576,4294965497,2325,16,95942190,97354994
1048576,32,1048576,4294966066,1395,10,94405457,96191973
1048576,32,1048576,4294966289,2325,16,120730481,122292713
1048576,32,1048576,4294966362,2170,15,107784635,109587375
1048576,32,1048576,4294966579,1550,11,140591829,141740025
1048576,32,1048576,4294966615,2015,14,96570758,97889478
1048576,32,1048576,4294966661,1860,13,115779190,117026988
1048576,32,1048576,4294966693,2790,19,91787837,93223488
1048576,32,1048576,4294966748,1705,12,113487144,114932688
1048576,32,1048576,4294966810,1860,13,100938069,102216438
2097152,32,2097152,4294960116,1705,12,100597765,103416586
2097152,32,2097152,4294960209,2790,19,113604558,116031899
2097152,32,2097152,4294962450,1705,12,111958019,114796549
2097152,32,2097152,4294963235,2790,19,107569298,110337969
2097152,32,2097152,4294963287,3410,23,151374276,153667253
2097152,32,2097152,4294963343,2790,19,99941311,102755034
2097152,32,2097152,4294964087,1860,13,110688482,114119485
2097152,32,2097152,4294964376,2790,19,90819549,93349021
2097152,32,2097152,4294965265,2325,16,91878984,94677563
2097152,32,2097152,4294965564,2635,18,101040481,103297846
2097152,32,2097152,4294965821,2170,15,113177625,115964147
2097152,32,2097152,4294965889,2480,17,101989712,104789889
2097152,32,2097152,4294966179,3410,23,109628764,111966439
2097152,32,2097152,4294966223,2945,20,118696570,121493430
2097152,32,2097152,4294966527,1550,11,112562318,114788357
2097152,32,2097152,4294966544,1705,12,131889514,134768428
2097152,32,2097152,4294966591,3565,24,122344380,125196283
2097152,32,2097152,4294966785,2325,16,113443936,115999221
2097152,32,2097152,4294966961,2480,17,114976930,117767708
2097152,32,2097152,4294967293,2015,14,135359085,138067508
4194304,32,4194304,4294964599,2170,15,102629419,108145217
4194304,32,4194304,4294965487,2325,16,116145298,121666034
4194304,32,4194304,4294965514,2790,19,132649967,136885859
4194304,32,4194304,4294965697,2325,16,140421378,144704563
4194304,32,4194304,4294965745,2325,16,106118009,111446440
4194304,32,4194304,4294966148,2635,18,121750728,127258420
4194304,32,4194304,4294966378,2635,18,101596600,107117819
4194304,32,4194304,4294966494,2945,20,103294815,108857766
4194304,32,4194304,4294966544,3410,23,113905240,119469143
4194304,32,4194304,4294966668,2635,18,99758712,105248509
4194304,32,4194304,4294966708,2790,19,147788525,152006178
4194304,32,4194304,4294966750,2480,17,127259655,132771728
4194304,32,4194304,4294966803,2945,20,136842884,141413324
4194304,32,4194304,4294966852,2945,20,96930081,102456089
4194304,32,4194304,4294966883,2015,14,95487350,101755660
4194304,32,4194304,4294966917,2945,20,102001754,107529068
4194304,32,4194304,4294967034,1705,12,116579774,122164314
4194304,32,4194304,4294967142,2945,20,114797786,120382048
4194304,32,4194304,4294967228,2325,16,152164529,157750021
4194304,32,4194304,4294967234,2325,16,113413081,118101597
8388608,32,8388608,4294964414,2170,15,104605645,114942232
8388608,32,8388608,4294964967,1860,13,104386818,115520720
8388608,32,8388608,4294965347,2635,18,106871058,117889274
8388608,32,8388608,4294966046,2790,19,132524493,140489544
8388608,32,8388608,4294966610,2945,20,125221917,131988456
8388608,32,8388608,4294966643,2635,18,116378974,127396911
8388608,32,8388608,4294966695,2635,18,125201442,136449203
8388608,32,8388608,4294966732,3255,22,107692495,119157070
8388608,32,8388608,4294966741,1705,12,115324731,126552079
8388608,32,8388608,4294966762,1860,13,116042216,124688215
8388608,32,8388608,4294966792,2480,17,112510888,123481592
8388608,32,8388608,4294966917,2015,14,123205081,134185035
8388608,32,8388608,4294966932,2170,15,106063002,117012613
8388608,32,8388608,4294967002,2015,14,123138949,133619283
8388608,32,8388608,4294967027,3100,21,115656842,123628710
8388608,32,8388608,4294967111,1860,13,106914848,115017468
8388608,32,8388608,4294967165,1860,13,98594191,109470683
8388608,32,8388608,4294967201,2635,18,123337877,134434784
8388608,32,8388608,4294967240,3100,21,106730680,114950568
8388608,32,8388608,4294967288,2170,15,119086890,128708001
16777216,32,16777216,4294966777,3255,22,121875158,143776264
16777216,32,16777216,4294966838,3565,24,117408588,139960869
16777216,32,16777216,4294967006,3565,24,115854513,136217427
16777216,32,16777216,4294967028,3875,26,129362813,151708861
16777216,32,16777216,4294967053,2015,14,126678430,144283624
16777216,32,16777216,4294967061,2325,16,111964800,132617815
16777216,32,16777216,4294967126,3875,26,123144775,145463563
16777216,32,16777216,4294967173,2015,14,152940477,175496385
16777216,32,16777216,4294967176,2170,15,123887147,146369071
16777216,32,16777216,4294967177,2790,19,127684181,150112315
16777216,32,16777216,4294967194,3100,21,148772367,166519650
16777216,32,16777216,4294967231,2945,20,139091042,159364287
16777216,32,16777216,4294967235,1240,9,123007775,140686633
16777216,32,16777216,4294967243,2945,20,143013261,165361655
16777216,32,16777216,4294967264,2790,19,125824402,147153885
16777216,32,16777216,4294967271,3255,22,129696446,152040148
16777216,32,16777216,4294967285,2325,16,145812172,168643664
16777216,32,16777216,4294967286,2945,20,133377959,154380352
16777216,32,16777216,4294967286,3565,24,139351283,161999673
16777216,32,16777216,4294967290,1550,11,103441043,125728313
33554432,32,33554432,4294966694,2015,14,156865643,190626355
33554432,32,33554432,4294967034,2480,17,156636808,193047600
33554432,32,33554432,4294967106,2790,19,147186472,183308578
33554432,32,33554432,4294967116,3410,23,158787598,194980837
33554432,32,33554432,4294967125,4340,29,184147767,220541261
33554432,32,33554432,4294967142,3255,22,172897964,209856476
33554432,32,33554432,4294967190,2170,15,147640791,187221160
33554432,32,33554432,4294967190,3100,21,154919528,192578178
33554432,32,33554432,4294967192,2635,18,153649548,187755515
33554432,32,33554432,4294967195,2015,14,133226412,167303518
33554432,32,33554432,4294967206,3410,23,144125552,179966523
33554432,32,33554432,4294967221,3100,21,138160587,173927194
33554432,32,33554432,4294967232,2635,18,132443508,168541650
33554432,32,33554432,4294967234,2325,16,135445895,173618923
33554432,32,33554432,4294967239,2945,20,121788895,158115539
33554432,32,33554432,4294967255,4340,29,172021905,207185043
33554432,32,33554432,4294967269,2170,15,124423983,162080214
33554432,32,33554432,4294967276,2945,20,145896157,186129172
33554432,32,33554432,4294967282,2480,17,162676354,199977502
33554432,32,33554432,4294967295,1860,13,131177923,166041286
67108864,32,67108864,4294967088,3875,26,244925056,314051106
67108864,32,67108864,4294967177,3875,26,284549919,352947957
67108864,32,67108864,4294967187,3255,22,278391493,343794182
67108864,32,67108864,4294967193,2945,20,212378222,282135084
67108864,32,67108864,4294967206,3565,24,257336057,329592195
67108864,32,67108864,4294967229,2790,19,190249434,256085118
67108864,32,67108864,4294967237,3410,23,200327073,271993459
67108864,32,67108864,4294967239,3255,22,214939185,282645642
67108864,32,67108864,4294967266,2790,19,167076357,238542664
67108864,32,67108864,4294967275,2945,20,160530441,229780023
67108864,32,67108864,4294967276,3720,25,186976379,256159861
67108864,32,67108864,4294967278,3255,22,160966383,228004325
67108864,32,67108864,4294967280,2170,15,192615832,263189326
67108864,32,67108864,4294967285,3100,21,260410246,330268890
67108864,32,67108864,4294967286,2790,19,236109756,305286567
67108864,32,67108864,4294967287,1705,12,190887391,260498435
67108864,32,67108864,4294967287,2480,17,231138328,299006812
67108864,32,67108864,4294967287,3100,21,171606143,238259806
67108864,32,67108864,4294967289,2325,16,253434631,323812035
67108864,32,67108864,4294967294,2015,14,287603604,361481729
134217728,32,134217728,4294967164,2945,20,264201837,398242437
134217728,32,134217728,4294967199,2325,16,279065816,414839514
134217728,32,134217728,4294967205,3565,24,320685350,455755166
134217728,32,134217728,4294967220,3100,21,356188052,491656422
134217728,32,134217728,4294967221,2945,20,222977437,355617791
134217728,32,134217728,4294967227,3100,21,396750488,535069690
134217728,32,134217728,4294967234,3875,26,301016773,435320749
134217728,32,134217728,4294967246,1860,13,300194420,434685330
134217728,32,134217728,4294967260,2480,17,242056468,376051539
134217728,32,134217728,4294967268,3565,24,319106963,453156702
134217728,32,134217728,4294967276,4030,27,475772513,607903759
134217728,32,134217728,4294967283,2325,16,227560392,361179938
134217728,32,134217728,4294967283,3100,21,310994921,447761151
134217728,32,134217728,4294967283,3565,24,315196718,451667824
134217728,32,134217728,4294967285,2635,18,276244371,410440075
134217728,32,134217728,4294967287,2015,14,217624971,348018506
134217728,32,134217728,4294967287,3565,24,343381066,477391373
134217728,32,134217728,4294967290,2480,17,417888364,553809193
134217728,32,134217728,4294967294,3720,25,268438654,399302830
134217728,32,134217728,4294967295,3875,26,478295732,611627029
268435456,32,268435456,4294967223,2790,19,461160764,726512742
268435456,32,268435456,4294967246,3410,23,572226849,834598224
268435456,32,268435456,4294967249,2325,16,621797833,884725338
268435456,32,268435456,4294967255,3100,21,552633622,810149704
268435456,32,268435456,4294967258,3100,21,497074921,764377924
268435456,32,268435456,4294967264,2480,17,488021298,756373372
268435456,32,268435456,4294967265,3410,23,599810300,869487799
268435456,32,268435456,4294967277,1860,13,518730669,784147874
268435456,32,268435456,4294967278,2635,18,421558672,690315238
268435456,32,268435456,4294967281,2635,18,638217856,899933248
268435456,32,268435456,4294967285,2635,18,432536209,692585239
268435456,32,268435456,4294967287,2635,18,464912845,725190649
268435456,32,268435456,4294967287,3100,21,403221484,666462636
268435456,32,268435456,4294967290,3100,21,617816788,882363725
268435456,32,268435456,4294967291,2325,16,629683052,896770652
268435456,32,268435456,4294967293,2325,16,551039383,813892026
268435456,32,268435456,4294967293,3255,22,519773467,785634498
268435456,32,268435456,4294967294,2325,16,372128266,643995520
268435456,32,268435456,4294967294,3565,24,434362064,693447835
268435456,32,268435456,4294967295,3100,21,738111102,999288522
