n,k,i,p,m,r,t,T
1024,4,512,1997749705,255,18,883648,943885
1024,4,512,2017851064,240,17,508024,571894
1024,4,512,2066217134,165,12,650189,704413
1024,4,512,2069008903,270,19,1010396,1088561
1024,4,512,2093095476,75,6,379789,456044
1024,4,512,2093967661,60,5,702211,762770
1024,4,512,2098518447,165,12,627234,680530
1024,4,512,2100346685,120,9,448064,509007
1024,4,512,2112400420,240,17,589030,642061
1024,4,512,2122042419,165,12,755470,806838
1024,4,512,2131453905,330,23,678287,758159
1024,4,512,2158035784,270,19,1100357,1164703
1024,4,512,2171187196,135,10,731741,803227
1024,4,512,2173773526,165,12,589536,667509
1024,4,512,2202458136,285,20,621934,712883
1024,4,512,2203186847,225,16,539699,592461
1024,4,512,2207129577,135,10,517679,578782
1024,4,512,2261522317,150,11,533716,606662
1024,4,512,2276383063,195,14,604207,677794
1024,4,512,2287945887,195,14,1046667,1114652
2048,4,1024,2030134583,195,14,665787,733514
2048,4,1024,2061257850,180,13,589957,655455
2048,4,1024,2098561006,195,14,1041944,1122226
2048,4,1024,2103021441,270,19,592796,678453
2048,4,1024,2104651553,270,19,667810,732158
2048,4,1024,2112284971,240,17,722265,802413
2048,4,1024,2115257035,180,13,509687,599367
2048,4,1024,2125996345,240,17,740647,819825
2048,4,1024,2132627169,210,15,571920,656383
2048,4,1024,2141771937,315,22,768717,847043
2048,4,1024,2149923772,240,17,960817,1030582
2048,4,1024,2150406788,75,6,417907,483070
2048,4,1024,2155604139,180,13,563153,621823
2048,4,1024,2159910326,135,10,577665,643133
2048,4,1024,2166371841,165,12,492733,553041
2048,4,1024,2170552704,210,15,607182,673589
2048,4,1024,2176038049,180,13,1089338,1166708
2048,4,1024,2181857487,240,17,749063,834756
2048,4,1024,2191296415,225,16,566853,656585
2048,4,1024,2244595474,150,11,852535,912023
4096,4,2048,2060744707,285,20,711168,798569
4096,4,2048,2076640585,240,17,572083,676045
4096,4,2048,2085502792,270,19,729020,811227
4096,4,2048,2104063977,360,25,1179943,1261005
4096,4,2048,2107620634,180,13,594948,680320
4096,4,2048,2108348981,255,18,661010,769100
4096,4,2048,2114406523,240,17,583983,690282
4096,4,2048,2130990021,360,25,730500,812361
4096,4,2048,2132886393,225,16,1072088,1200057
4096,4,2048,2138803624,255,18,997467,1079504
4096,4,2048,2146387053,225,16,990746,1107730
4096,4,2048,2149788621,165,12,534225,644655
4096,4,2048,2154831766,225,16,1105463,1202704
4096,4,2048,2162485115,315,22,1117095,1220200
4096,4,2048,2173742310,180,13,534539,659747
4096,4,2048,2174569541,210,15,823036,910723
4096,4,2048,2180572043,240,17,696640,806758
4096,4,2048,2183851078,225,16,1583458,1689043
4096,4,2048,2184320675,300,21,599243,686902
4096,4,2048,2243202524,285,20,762744,857404
8192,4,4096,2100731398,180,13,764320,911843
8192,4,4096,2117358015,225,16,775174,910610
8192,4,4096,2131181319,270,19,703895,835860
8192,4,4096,2131215710,255,18,797972,942174
8192,4,4096,2131987070,285,20,738249,875559
8192,4,4096,2133797039,195,14,1284416,1431316
8192,4,4096,2137023497,240,17,718157,847353
8192,4,4096,2139307194,210,15,615330,764688
8192,4,4096,2143917651,285,20,839817,994030
8192,4,4096,2144882151,210,15,1211949,1336267
8192,4,4096,2149403852,225,16,643794,775613
8192,4,4096,2154229178,285,20,676433,815749
8192,4,4096,2157242833,255,18,626077,756839
8192,4,4096,2159301166,270,19,1273415,1417859
8192,4,4096,2162202511,240,17,615607,748958
8192,4,4096,2162891575,285,20,777075,931389
8192,4,4096,2163553089,225,16,646833,792447
8192,4,4096,2173656237,330,23,736868,868290
8192,4,4096,2174456463,165,12,621038,754358
8192,4,4096,2184500901,255,18,766996,897376
16384,4,8192,2119832857,270,19,798399,1024268
16384,4,8192,2123448354,180,13,787935,1056099
16384,4,8192,2126997918,405,28,1572140,1802597
16384,4,8192,2127508585,330,23,1636115,1892699
16384,4,8192,2130278566,270,19,1052084,1278714
16384,4,8192,2132736674,225,16,1624786,1873955
16384,4,8192,2133693806,240,17,649102,864335
16384,4,8192,2137135813,390,27,2009971,2240756
16384,4,8192,2143734764,210,15,678639,908832
16384,4,8192,2144276849,150,11,685409,900168
16384,4,8192,2146012857,225,16,750202,965296
16384,4,8192,2148085441,375,26,1527684,1742895
16384,4,8192,2151249769,285,20,817857,1033088
16384,4,8192,2153678666,285,20,1462493,1678813
16384,4,8192,2155286867,165,12,589590,806265
16384,4,8192,2155345276,270,19,1648014,1867287
16384,4,8192,2155683225,270,19,706274,974481
16384,4,8192,2162804518,135,10,1297939,1524417
16384,4,8192,2164521013,150,11,691367,910948
16384,4,8192,2176998290,255,18,882521,1114691
32768,4,16384,2135516518,315,22,2847931,3256161
32768,4,16384,2137498920,285,20,1016067,1415466
32768,4,16384,2138001448,270,19,883472,1295041
32768,4,16384,2141940911,390,27,3227936,3634691
32768,4,16384,2145076904,210,15,983974,1397735
32768,4,16384,2145564130,360,25,1114821,1530170
32768,4,16384,2147592731,345,24,904275,1304392
32768,4,16384,2148172177,210,15,2582976,2999237
32768,4,16384,2149050212,210,15,969340,1387171
32768,4,16384,2149658893,255,18,909344,1353400
32768,4,16384,2149852860,300,21,1142642,1543373
32768,4,16384,2151025636,330,23,890041,1308488
32768,4,16384,2152917373,210,15,893332,1309010
32768,4,16384,2154199200,150,11,665881,1122238
32768,4,16384,2158664595,255,18,958640,1376689
32768,4,16384,2159248230,270,19,840372,1250338
32768,4,16384,2159953810,240,17,1047649,1449944
32768,4,16384,2163015025,270,19,1229648,1680477
32768,4,16384,2164077596,360,25,2446062,2847733
32768,4,16384,2164501109,285,20,2337172,2757213
65536,4,32768,2136703680,270,19,1359667,2123798
65536,4,32768,2137620591,315,22,1458531,2202042
65536,4,32768,2137935670,360,25,4348962,5083659
65536,4,32768,2140280070,480,33,1955879,2691000
65536,4,32768,2140920609,300,21,4598693,5349258
65536,4,32768,2142983479,315,22,1553791,2297439
65536,4,32768,2145603263,405,28,1447016,2218682
65536,4,32768,2145853567,285,20,2275852,3019206
65536,4,32768,2146230067,375,26,3922640,4699298
65536,4,32768,2147595414,330,23,1775436,2558023
65536,4,32768,2147670820,330,23,4177135,4913916
65536,4,32768,2149922702,255,18,1724462,2459360
