n,k,i,p,m,r,t,T
65536,8,32768,2145324814,700,21,62417692,62844579
65536,8,32768,2145333375,770,23,64709797,65103228
65536,8,32768,2147587951,595,18,72236680,72647268
65536,8,32768,2149716366,770,23,62954747,63347749
65536,8,32768,2151356906,840,25,70142975,70563156
65536,8,32768,2151943777,735,22,69726354,70590060
65536,8,32768,2151977015,700,21,61319603,61726734
65536,8,32768,2151982783,525,16,52040090,52451710
65536,8,32768,2152195839,665,20,69464725,69861109
65536,8,32768,2152772942,735,22,58029882,58751199
65536,8,32768,2152975145,770,23,58529299,59308311
65536,8,32768,2153545897,805,24,82377674,82801092
65536,8,32768,2154126660,630,19,68052064,68454487
65536,8,32768,2154636423,665,20,64654481,65073041
65536,8,32768,2155699079,735,22,59603895,60023701
65536,8,32768,2161331433,630,19,81002185,81403978
65536,8,32768,2165698554,770,23,65864142,66256813
131072,8,65536,2135113117,1120,33,58353027,59093135
131072,8,65536,2136130344,560,17,60262237,61008040
131072,8,65536,2138311580,735,22,55230031,55981212
131072,8,65536,2142497069,910,27,59147639,59898582
131072,8,65536,2143109586,980,29,64335112,65136217
131072,8,65536,2143137896,735,22,78234665,78973949
131072,8,65536,2143745481,630,19,59375020,60108779
131072,8,65536,2144029488,805,24,83160574,83900783
131072,8,65536,2144341570,700,21,58814662,59566817
131072,8,65536,2145626724,490,15,81318267,82059532
131072,8,65536,2147912928,875,26,60625120,62069933
131072,8,65536,2148700581,910,27,64090381,64849666
131072,8,65536,2149582428,805,24,67643009,68388813
131072,8,65536,2149836810,910,27,61082986,61829442
131072,8,65536,2151957040,875,26,62711444,63452333
131072,8,65536,2152405420,770,23,68739085,69481137
131072,8,65536,2152484531,665,20,64545917,65284749
131072,8,65536,2152833353,595,18,78760896,79829406
131072,8,65536,2153968774,980,29,68087574,68878696
131072,8,65536,2154805443,1015,30,54279157,55602223
262144,8,131072,2144454153,875,26,70588402,72033857
262144,8,131072,2144477589,1015,30,73496873,74977186
262144,8,131072,2146035126,1050,31,63333819,65325077
262144,8,131072,2146143506,700,21,59645479,61086275
262144,8,131072,2146277866,875,26,62672975,64115638
262144,8,131072,2146599134,875,26,59547663,61025198
262144,8,131072,2147241165,910,27,63364629,64826565
262144,8,131072,2147314927,1050,31,61823236,63269844
262144,8,131072,2147521842,840,25,78381767,79829616
262144,8,131072,2148118062,1050,31,69239244,70775717
262144,8,131072,2148453966,700,21,72603180,74039846
262144,8,131072,2150296142,945,28,89391864,91010058
262144,8,131072,2150403448,525,16,63229275,65571320
262144,8,131072,2150422774,595,18,64920722,67082369
262144,8,131072,2150774055,910,27,78036200,79468885
262144,8,131072,2150825838,980,29,57187385,58633093
262144,8,131072,2151185198,770,23,58652546,60091550
262144,8,131072,2151851410,1015,30,72673665,74122878
262144,8,131072,2152169831,945,28,61806612,63268537
262144,8,131072,2155947767,910,27,59628274,61067060
524288,8,262144,2144294903,805,24,62367573,65165222
524288,8,262144,2144682426,1050,31,66700441,69525335
524288,8,262144,2144727488,840,25,98502962,101315342
524288,8,262144,2145140159,665,20,72652856,75446008
524288,8,262144,2146465237,805,24,61163483,64031600
524288,8,262144,2146738844,980,29,78373210,81289420
524288,8,262144,2147113044,1015,30,61517222,64302467
524288,8,262144,2147391459,840,25,61710944,65197384
524288,8,262144,2147491618,525,16,61710191,64498682
524288,8,262144,2147661667,665,20,60540992,64032145
524288,8,262144,2147695430,805,24,64632771,67471693
524288,8,262144,2147908728,805,24,73178458,75988860
524288,8,262144,2148277077,525,16,73517743,76367604
524288,8,262144,2148382611,1050,31,98525349,101292983
524288,8,262144,2148825034,735,22,74030448,76831406
524288,8,262144,2149727988,945,28,70683868,74186139
524288,8,262144,2149856752,805,24,64586815,67437052
524288,8,262144,2150355807,770,23,83804586,86632290
524288,8,262144,2151061612,910,27,61156739,63990766
524288,8,262144,2151647845,1225,36,70309139,73133432
1048576,8,524288,2144540120,1365,40,64196664,70179741
1048576,8,524288,2144875104,1050,31,79101709,84685297
1048576,8,524288,2146276518,770,23,81325013,86843563
1048576,8,524288,2146312972,1015,30,71324077,76896701
1048576,8,524288,2146482872,1155,34,64072974,69654152
1048576,8,524288,2146789157,945,28,71059858,76543858
1048576,8,524288,2147041975,700,21,83492478,89106975
1048576,8,524288,2147367482,1085,32,81024252,86540724
1048576,8,524288,2147367830,980,29,76785844,82382555
1048576,8,524288,2147856000,875,26,64002268,69584836
1048576,8,524288,2147977427,1120,33,72548640,78080493
1048576,8,524288,2147998949,840,25,62446574,67994809
1048576,8,524288,2148412262,665,20,81882729,87522515
1048576,8,524288,2148729932,700,21,69320522,74839685
1048576,8,524288,2148845251,1015,30,65102522,70703702
1048576,8,524288,2149154202,805,24,71504044,77063900
1048576,8,524288,2149554197,980,29,69828323,75382840
1048576,8,524288,2149649372,560,17,67930636,73498386
1048576,8,524288,2150593035,1050,31,67622901,73205668
1048576,8,524288,2151891139,875,26,93148204,98584014
2097152,8,1048576,2144425988,1155,34,83900245,95020110
2097152,8,1048576,2145718732,945,28,91491074,102496221
2097152,8,1048576,2145722934,1120,33,69097946,80649855
2097152,8,1048576,2146051789,735,22,91888850,103020410
2097152,8,1048576,2146162963,980,29,78149054,89149539
2097152,8,1048576,2146166495,980,29,83998600,94957122
2097152,8,1048576,2146357239,770,23,81161724,92228048
2097152,8,1048576,2146504881,1050,31,79655913,90780341
2097152,8,1048576,2146772103,1085,32,92320867,103079016
2097152,8,1048576,2146937814,1120,33,67127988,78283000
2097152,8,1048576,2147135094,980,29,90054636,101096332
2097152,8,1048576,2147418982,910,27,81177919,92909026
2097152,8,1048576,2147959056,1050,31,83165157,94163341
2097152,8,1048576,2147961173,1540,45,78587580,89639466
2097152,8,1048576,2148526761,875,26,87372911,98258374
2097152,8,1048576,2148819058,1120,33,73434951,84511580
2097152,8,1048576,2148929358,875,26,72034044,83088017
2097152,8,1048576,2149153323,980,29,72590439,83702819
2097152,8,1048576,2149393744,1050,31,77678931,88659301
2097152,8,1048576,2150093663,1085,32,81966797,93036879
4194304,8,2097152,2145743368,1120,33,87673196,110089967
4194304,8,2097152,2146297990,875,26,90307912,112831313
4194304,8,2097152,2146385204,980,29,103416220,125976407
4194304,8,2097152,2146455942,1155,34,126439853,148875708
4194304,8,2097152,2146601864,1190,35,96342651,118681220
4194304,8,2097152,2146907627,1050,31,93191441,115835115
4194304,8,2097152,2146932864,840,25,87483376,109858410
4194304,8,2097152,2146957294,910,27,94159573,116852226
4194304,8,2097152,2147163558,770,23,106275604,129515203
4194304,8,2097152,2147292458,980,29,89790033,112183515
4194304,8,2097152,2147645485,1050,31,124543561,146953857
4194304,8,2097152,2147743756,700,21,103280183,125879517
4194304,8,2097152,2147936331,1365,40,94157209,116873542
4194304,8,2097152,2147954895,805,24,122085487,144738965
4194304,8,2097152,2147958957,1400,41,101910012,124322156
4194304,8,2097152,2148015458,1260,37,110303782,133084650
4194304,8,2097152,2148087650,1190,35,101277079,123773300
4194304,8,2097152,2148189782,840,25,81384578,103640138
4194304,8,2097152,2149207307,910,27,120340716,142905415
4194304,8,2097152,2149237411,735,22,90065494,113284572
8388608,8,4194304,2145375187,1295,38,113492579,158008479
8388608,8,4194304,2145960024,980,29,134261287,178500476
8388608,8,4194304,2146175086,1225,36,155065963,199336921
8388608,8,4194304,2146254768,1155,34,87813234,131887381
8388608,8,4194304,2146440706,1015,30,142330371,186788492
8388608,8,4194304,2146762167,1050,31,106652940,150913905
8388608,8,4194304,2146837113,1540,45,131577887,175954162
8388608,8,4194304,2146877968,770,23,124018276,168534466
8388608,8,4194304,2146914955,1015,30,122510225,166953345
8388608,8,4194304,2146965410,1260,37,140177035,184673925
8388608,8,4194304,2147056965,1085,32,117386261,162007812
8388608,8,4194304,2147464089,840,25,120667352,165141476
8388608,8,4194304,2147595519,1155,34,135442390,179731766
8388608,8,4194304,2147597577,805,24,115017883,159439484
8388608,8,4194304,2147944061,1050,31,115904387,160069494
8388608,8,4194304,2148513432,945,28,139651587,184354705
8388608,8,4194304,2148553026,945,28,139557965,184071505
8388608,8,4194304,2148555231,1155,34,130578165,175175393
8388608,8,4194304,2148667387,1085,32,123182385,167377422
8388608,8,4194304,2149064414,980,29,131137038,175390142
16777216,8,8388608,2146570835,1120,33,199776802,288367742
16777216,8,8388608,2146770666,1295,38,214384413,301973539
16777216,8,8388608,2146771921,1435,42,168368284,256588453
16777216,8,8388608,2146951111,1505,44,237962767,326132635
16777216,8,8388608,2147057277,805,24,148703809,236328621
16777216,8,8388608,2147099673,980,29,144690657,232179263
16777216,8,8388608,2147191905,875,26,147322401,235055632
16777216,8,8388608,2147202998,735,22,170326035,257950326
16777216,8,8388608,2147453781,1260,37,262975258,350919815
16777216,8,8388608,2147475189,805,24,183827667,271693407
16777216,8,8388608,2147521265,1260,37,165761222,253659471
16777216,8,8388608,2147535177,910,27,141611617,229864644
16777216,8,8388608,2147543983,1120,33,143552522,231289186
16777216,8,8388608,2147624944,735,22,140308940,227964029
16777216,8,8388608,2147811664,1085,32,141870039,230020559
16777216,8,8388608,2147836898,910,27,121363439,209135727
16777216,8,8388608,2148144213,1015,30,157093608,245522959
16777216,8,8388608,2148179191,1330,39,180728895,269224894
16777216,8,8388608,2148452862,1225,36,160717874,248091516
16777216,8,8388608,2148456680,1190,35,155200206,242627024
33554432,8,16777216,2146684952,945,28,284717811,462319050
33554432,8,16777216,2146759928,1155,34,280243690,454860669
33554432,8,16777216,2146761834,1120,33,225758422,401371091
33554432,8,16777216,2146788328,1575,46,350884266,526205525
33554432,8,16777216,2147004296,735,22,265705724,442529973
33554432,8,16777216,2147147380,1085,32,317656290,491647792
33554432,8,16777216,2147189890,980,29,314275635,488321777
33554432,8,16777216,2147203912,1575,46,367937467,542137371
33554432,8,16777216,2147338794,1120,33,271685393,446308953
33554432,8,16777216,2147340846,1295,38,209712171,385515860
33554432,8,16777216,2147459340,630,19,261141690,436114046
33554432,8,16777216,2147466676,945,28,226010507,400576192
33554432,8,16777216,2147471735,1190,35,340452754,514637216
33554432,8,16777216,2147662787,1365,40,317247800,491756925
33554432,8,16777216,2147688352,1155,34,313410528,487599664
33554432,8,16777216,2147698551,1260,37,336723157,511279720
33554432,8,16777216,2147778584,1155,34,281398476,456145865
33554432,8,16777216,2147903683,840,25,231364192,404730858
33554432,8,16777216,2147903769,1190,35,274709145,449637897
33554432,8,16777216,2148099508,1505,44,297415834,471861281
67108864,8,33554432,2147085112,1505,44,512609365,858894479
67108864,8,33554432,2147111167,1155,34,551585159,898932261
67108864,8,33554432,2147199159,1085,32,503746567,851606124
67108864,8,33554432,2147327732,1225,36,461548447,811995473
67108864,8,33554432,2147336556,1085,32,497773224,844497854
67108864,8,33554432,2147347938,1295,38,353844319,699615804
67108864,8,33554432,2147350569,980,29,412358221,761927867
67108864,8,33554432,2147392558,980,29,312888468,658688873
67108864,8,33554432,2147405772,1295,38,488926155,837348251
67108864,8,33554432,2147406999,1190,35,674298271,1020964501
67108864,8,33554432,2147425708,1365,40,568025392,915121791
67108864,8,33554432,2147494615,1715,50,724772544,1072952026
67108864,8,33554432,2147536876,1295,38,546884259,892973836
67108864,8,33554432,2147537258,1085,32,414700711,760213736
67108864,8,33554432,2147645323,1470,43,597337666,945031486
67108864,8,33554432,2147695863,1155,34,362643667,709106801
67108864,8,33554432,2147728805,840,25,567385064,913958571
67108864,8,33554432,2147755560,1330,39,620627992,966708701
67108864,8,33554432,2147837733,910,27,318711365,666760223
67108864,8,33554432,2147919764,1225,36,551986284,899345105
134217728,8,67108864,2147061154,1050,31,774017396,1464479758
134217728,8,67108864,2147181647,1085,32,883668114,1578622978
134217728,8,67108864,2147251095,1750,51,795005179,1485776720
134217728,8,67108864,2147266816,1015,30,618378683,1309308493
134217728,8,67108864,2147284714,1050,31,621558765,1317263711
134217728,8,67108864,2147288065,1295,38,1107210319,1800480283
134217728,8,67108864,2147334095,1365,40,798413958,1493523736
134217728,8,67108864,2147355392,1785,52,1399249469,2094170463
134217728,8,67108864,2147444757,1155,34,811577647,1505138617
134217728,8,67108864,2147457387,1330,39,1136844757,1829298419
134217728,8,67108864,2147461249,1260,37,638154179,1329953703
134217728,8,67108864,2147501483,1400,41,822032033,1517419620
134217728,8,67108864,2147562800,1645,48,1052702672,1746666306
134217728,8,67108864,2147628686,1225,36,1010136479,1700553699
134217728,8,67108864,2147654686,1120,33,1049498018,1743755659
134217728,8,67108864,2147683541,1155,34,877288837,1573846981
134217728,8,67108864,2147690348,1435,42,1172226210,1868708327
134217728,8,67108864,2147696149,1225,36,1019754805,1714294521
134217728,8,67108864,2147742018,1400,41,992109337,1686128845
134217728,8,67108864,2147788918,1400,41,1082751056,1777534977
268435456,8,134217728,2147160942,1260,37,1541327698,2924382219
268435456,8,134217728,2147278091,1330,39,3377115940,4762313883
268435456,8,134217728,2147320617,1260,37,1842134776,3229664051
268435456,8,134217728,2147358889,1190,35,2173176193,3563722956
268435456,8,134217728,2147362720,1015,30,1694134527,3083232595
268435456,8,134217728,2147368388,1365,40,2237073099,3616473532
268435456,8,134217728,2147372352,1295,38,2098095824,3492530487
268435456,8,134217728,2147376794,1015,30,1243067996,2624427810
268435456,8,134217728,2147397930,1505,44,1440173613,2830066238
268435456,8,134217728,2147419215,1470,43,1494448308,2884150974
268435456,8,134217728,2147445645,1435,42,1950522461,3337916201
268435456,8,134217728,2147472348,1610,47,2366519792,3758713211
268435456,8,134217728,2147491238,1225,36,1650995850,3045781383
268435456,8,134217728,2147501189,1120,33,1602238337,2982829156
268435456,8,134217728,2147501534,1400,41,2204693137,3593141968
268435456,8,134217728,2147514980,1050,31,1873457635,3251646008
268435456,8,134217728,2147521751,1470,43,2502633118,3883216620
268435456,8,134217728,2147559168,1435,42,1583253347,2966462355
268435456,8,134217728,2147569399,1505,44,2282570486,3667158299
268435456,8,134217728,2147571730,1400,41,1234685484,2632539093
