n,k,i,p,m,r,t,T
1024,8,1024,4276139353,315,10,64769428,64817553
1024,8,1024,4280373639,175,6,66555274,66625329
1024,8,1024,4283156941,385,12,69912806,69962649
1024,8,1024,4286041364,385,12,78275695,78345751
1024,8,1024,4287610932,175,6,60035303,60092021
1024,8,1024,4288806520,210,7,52094605,52165613
1024,8,1024,4290155584,175,6,68743847,68842727
1024,8,1024,4290645511,350,11,64569210,64641409
1024,8,1024,4292236078,175,6,54748308,54804456
1024,8,1024,4292247685,315,10,68069628,68125485
1024,8,1024,4292501073,490,15,72796474,72851393
1024,8,1024,4292595158,315,10,55048797,55123817
1024,8,1024,4293026980,175,6,75593036,75665153
1024,8,1024,4293109327,280,9,57335830,57394055
1024,8,1024,4293344109,315,10,79459141,79550762
1024,8,1024,4293735015,245,8,55942836,55998279
1024,8,1024,4293896770,175,6,55565674,55734650
1024,8,1024,4294328345,175,6,70076571,70139639
1024,8,1024,4294481120,350,11,64653892,64702385
1024,8,1024,4294966046,175,6,76338142,76391428
2048,8,2048,4288788300,245,8,59300878,59354943
2048,8,2048,4289979691,420,13,82472844,82543856
2048,8,2048,4290233197,245,8,59383041,59441228
2048,8,2048,4291134435,280,9,65719644,65797684
2048,8,2048,4292476101,385,12,57191535,57251330
2048,8,2048,4292646400,210,7,60088694,60166237
2048,8,2048,4292715944,385,12,54995737,55069758
2048,8,2048,4292826769,385,12,80029485,80084999
2048,8,2048,4293143122,350,11,70206600,70282525
2048,8,2048,4293357327,350,11,60181882,60248852
2048,8,2048,4293743242,175,6,51156257,51214724
2048,8,2048,4293824500,350,11,73243080,73312714
2048,8,2048,4293897859,315,10,73552741,73631016
2048,8,2048,4293993549,315,10,67816343,67874415
2048,8,2048,4294274226,245,8,67166820,67219166
2048,8,2048,4294284887,280,9,88393408,88465603
2048,8,2048,4294315464,315,10,58556574,58614771
2048,8,2048,4294405175,245,8,55235078,55316807
2048,8,2048,4294526497,105,4,59805528,59876244
2048,8,2048,4294533751,315,10,58061758,58120623
4096,8,4096,4291869169,210,7,55943988,56022913
4096,8,4096,4291878649,245,8,56881624,56957268
4096,8,4096,4292580885,245,8,70326009,70403469
4096,8,4096,4293398077,420,13,52043798,52159165
4096,8,4096,4293406987,140,5,66895151,66961235
4096,8,4096,4293437964,280,9,65738074,65945549
4096,8,4096,4293756123,315,10,74568938,74632441
4096,8,4096,4293770223,350,11,55899824,55966677
4096,8,4096,4293892562,385,12,54582892,54734583
4096,8,4096,4293980013,420,13,64879232,64962944
4096,8,4096,4294217579,315,10,74057674,74122239
4096,8,4096,4294494073,385,12,48522035,48612216
4096,8,4096,4294501522,560,17,87972479,88057821
4096,8,4096,4294501655,280,9,81189879,81257803
4096,8,4096,4294706702,420,13,56026853,56088719
4096,8,4096,4294760143,280,9,57668993,57732986
4096,8,4096,4294926757,245,8,60963640,61021045
4096,8,4096,4294932523,490,15,61324990,61383236
4096,8,4096,4294938079,525,16,82739853,82809806
4096,8,4096,4294946726,385,12,56586981,56668539
8192,8,8192,4293868113,315,10,63184180,63272610
8192,8,8192,4294002004,315,10,60849175,60949551
8192,8,8192,4294164881,350,11,57185837,57295296
8192,8,8192,4294218630,245,8,53943100,54024323
8192,8,8192,4294256073,490,15,83800287,83885129
