n,k,i,p,m,r,t,T
1024,1,1024,4274290541,0,10,61750,162339
1024,1,1024,4286063996,0,7,45819,133967
1024,1,1024,4286835174,0,9,63639,192479
1024,1,1024,4287369146,0,5,49143,162921
1024,1,1024,4288788196,0,14,83413,318881
1024,1,1024,4289362285,0,7,28740,129593
1024,1,1024,4289551044,0,5,28263,137843
1024,1,1024,4290416413,0,8,55826,157227
1024,1,1024,4290523370,0,6,37945,121015
1024,1,1024,4290705714,0,12,67806,170776
1024,1,1024,4291317491,0,8,30687,130759
1024,1,1024,4291353343,0,10,107126,208668
1024,1,1024,4291556485,0,11,77978,190499
1024,1,1024,4291804477,0,9,54403,143458
1024,1,1024,4292250025,0,7,61864,162373
1024,1,1024,4293395651,0,5,38990,159303
1024,1,1024,4293975952,0,7,45311,163271
1024,1,1024,4294065059,0,9,34477,143484
1024,1,1024,4294678571,0,8,52741,142571
1024,1,1024,4294797686,0,8,36126,126365
2048,1,2048,4292622115,0,7,99027,234452
2048,1,2048,4292692290,0,10,128112,286512
2048,1,2048,4292735488,0,10,69938,203197
2048,1,2048,4293300336,0,9,80268,215111
2048,1,2048,4293409197,0,9,80052,224398
2048,1,2048,4293436625,0,4,47155,194651
2048,1,2048,4293526945,0,12,93957,248264
2048,1,2048,4293757456,0,11,94704,244482
2048,1,2048,4293765785,0,12,84348,234453
2048,1,2048,4293997505,0,10,92992,222636
2048,1,2048,4294028164,0,11,90510,237693
2048,1,2048,4294130816,0,9,81308,228437
2048,1,2048,4294133265,0,9,75238,244535
2048,1,2048,4294593557,0,10,78926,232536
2048,1,2048,4294658149,0,11,97147,243327
2048,1,2048,4294714174,0,11,80690,231514
2048,1,2048,4294828066,0,4,40170,189148
2048,1,2048,4294866488,0,7,127031,264546
2048,1,2048,4294876055,0,12,125724,357161
2048,1,2048,4294881235,0,8,92986,237863
4096,1,4096,4291129369,0,14,222585,466666
4096,1,4096,4292237696,0,13,144172,395626
4096,1,4096,4292792272,0,10,116070,369963
4096,1,4096,4292858456,0,9,116023,351935
4096,1,4096,4293176645,0,9,127971,358392
4096,1,4096,4293336419,0,12,156248,396515
4096,1,4096,4293427767,0,8,67916,332308
4096,1,4096,4293498596,0,13,125193,358354
4096,1,4096,4293719642,0,6,127683,356548
4096,1,4096,4293909618,0,9,75111,328384
4096,1,4096,4293949241,0,9,139525,381624
4096,1,4096,4294207373,0,15,169671,389624
4096,1,4096,4294274348,0,4,95790,444100
4096,1,4096,4294388966,0,5,123025,342780
4096,1,4096,4294448084,0,12,126894,350394
4096,1,4096,4294543754,0,7,151150,380908
4096,1,4096,4294732819,0,7,176674,432506
4096,1,4096,4294810691,0,13,127986,374998
4096,1,4096,4294873544,0,10,150343,404268
4096,1,4096,4294940673,0,10,131932,379275
8192,1,8192,4291559480,0,5,242147,666863
8192,1,8192,4294001984,0,10,347183,787325
8192,1,8192,4294027832,0,12,256005,698978
8192,1,8192,4294047534,0,15,298344,734771
8192,1,8192,4294053960,0,13,439718,848879
8192,1,8192,4294086914,0,14,362929,824714
8192,1,8192,4294106367,0,9,165033,569581
8192,1,8192,4294162217,0,12,218004,624530
8192,1,8192,4294396554,0,17,478771,968370
8192,1,8192,4294438901,0,8,215110,623299
8192,1,8192,4294493248,0,9,222255,665855
8192,1,8192,4294506387,0,12,269318,684616
8192,1,8192,4294594197,0,10,392614,823338
8192,1,8192,4294602793,0,11,351452,764501
8192,1,8192,4294630586,0,13,471710,928498
8192,1,8192,4294674534,0,7,133611,553468
8192,1,8192,4294696555,0,8,269341,679790
8192,1,8192,4294750079,0,12,170975,628284
8192,1,8192,4294853352,0,14,371089,788745
8192,1,8192,4294929947,0,9,166893,575110
16384,1,16384,4294099175,0,10,369587,1145610
16384,1,16384,4294256800,0,12,835613,1621373
16384,1,16384,4294471407,0,11,268152,1052179
16384,1,16384,4294497151,0,8,339606,1103054
16384,1,16384,4294509703,0,8,512452,1276110
16384,1,16384,4294579927,0,10,299531,1090194
16384,1,16384,4294689130,0,13,849790,1619044
16384,1,16384,4294728882,0,13,552220,1325405
16384,1,16384,4294758852,0,11,622831,1440568
16384,1,16384,4294759895,0,12,308349,1100656
16384,1,16384,4294769336,0,16,786289,1544327
16384,1,16384,4294785497,0,6,417001,1172779
16384,1,16384,4294827555,0,11,697144,1487456
16384,1,16384,4294837590,0,23,1288817,2057686
16384,1,16384,4294844763,0,8,606850,1388412
16384,1,16384,4294891031,0,7,479871,1244817
16384,1,16384,4294902579,0,9,412110,1211851
16384,1,16384,4294905746,0,12,314247,1084430
16384,1,16384,4294949490,0,10,262107,1020542
16384,1,16384,4294960310,0,13,476531,1225426
32768,1,32768,4294331704,0,11,1516246,2958137
32768,1,32768,4294595211,0,11,1470572,2940629
32768,1,32768,4294630711,0,10,1750413,3233678
32768,1,32768,4294785178,0,9,1008990,2466575
32768,1,32768,4294785285,0,12,1001588,2458941
32768,1,32768,4294809718,0,12,1040043,2531546
32768,1,32768,4294821639,0,13,1580774,3026427
32768,1,32768,4294823051,0,12,1661927,3124826
32768,1,32768,4294823464,0,12,1075936,2553372
32768,1,32768,4294832360,0,14,648471,2135928
32768,1,32768,4294850739,0,10,1510274,2979039
32768,1,32768,4294863320,0,16,1396049,2858191
32768,1,32768,4294871870,0,12,923190,2421037
32768,1,32768,4294906340,0,7,650060,2156579
32768,1,32768,4294922609,0,11,1608916,3121867
32768,1,32768,4294931360,0,8,578831,2018417
32768,1,32768,4294935164,0,13,778428,2270125
32768,1,32768,4294937955,0,9,556797,1981740
32768,1,32768,4294963897,0,12,1203394,2699018
32768,1,32768,4294965333,0,14,1073726,2558805
65536,1,65536,4294751866,0,11,1511150,4369885
65536,1,65536,4294754254,0,10,1526771,4343439
65536,1,65536,4294759423,0,16,2906953,5719020
65536,1,65536,4294811646,0,12,1893272,5292967
65536,1,65536,4294841719,0,12,1734337,4565181
65536,1,65536,4294865056,0,15,2896592,5715858
65536,1,65536,4294882296,0,16,2661145,5430881
65536,1,65536,4294884153,0,14,1769086,4624149
65536,1,65536,4294885477,0,13,1664176,4482090
65536,1,65536,4294895741,0,11,1418046,4257102
65536,1,65536,4294896782,0,12,1420701,4211995
65536,1,65536,4294923026,0,12,1029900,3889398
65536,1,65536,4294928187,0,14,2267808,5116994
65536,1,65536,4294930011,0,13,2146967,4960640
65536,1,65536,4294933713,0,13,2750131,5554602
65536,1,65536,4294935518,0,14,1876610,4704886
65536,1,65536,4294939255,0,12,3187159,5957317
65536,1,65536,4294944146,0,10,1754705,4611480
65536,1,65536,4294944379,0,12,1890115,4735509
65536,1,65536,4294961804,0,17,2622248,5456502
131072,1,131072,4294858468,0,16,3091827,8697950
131072,1,131072,4294891696,0,18,5413108,10976378
131072,1,131072,4294903420,0,13,3828435,9499849
131072,1,131072,4294906356,0,15,5044166,10672476
131072,1,131072,4294910290,0,15,2158977,7709539
131072,1,131072,4294913904,0,13,3366364,8970034
131072,1,131072,4294932283,0,16,2236349,7827230
131072,1,131072,4294938887,0,9,3034213,8573923
131072,1,131072,4294939533,0,16,4378489,10079682
131072,1,131072,4294943125,0,17,4809078,10361235
131072,1,131072,4294947487,0,12,4488706,10112787
131072,1,131072,4294951073,0,19,5696453,11334383
131072,1,131072,4294952682,0,18,6247280,11824697
131072,1,131072,4294954075,0,14,2888367,8415468
131072,1,131072,4294958079,0,13,6186300,11728983
131072,1,131072,4294962269,0,17,4208148,9764227
131072,1,131072,4294962648,0,14,2218918,7901120
131072,1,131072,4294964132,0,10,2920498,8561777
131072,1,131072,4294965032,0,13,6254889,11901542
131072,1,131072,4294965705,0,12,6128093,11761900
262144,1,262144,4294927014,0,13,7017875,18075272
262144,1,262144,4294939891,0,16,14315752,25418109
262144,1,262144,4294942090,0,11,7316605,18274136
262144,1,262144,4294942652,0,10,29706424,40680056
