n,k,i,p,m,r,t,T
32768,16,1,23392,525,8,74827050,74968833
32768,16,1,23498,1050,15,80262331,80393030
32768,16,1,244498,1125,16,74063721,74208054
32768,16,1,247320,750,11,70747442,70890067
32768,16,1,4313,675,10,81280071,81413745
32768,16,1,467240,1275,18,102772808,102909798
32768,16,1,47453,1050,15,78934685,79079781
32768,16,1,51576,1125,16,80677642,80808367
32768,16,1,53841,750,11,93227488,93358781
32768,16,1,6626,525,8,72511850,72654976
32768,16,1,69735,1500,21,79786912,79928787
32768,16,1,737352,900,13,92977408,93128577
32768,16,1,9290,825,12,69687618,69816871
65536,16,1,107505,975,14,82001657,82234879
65536,16,1,12391,675,10,97645966,97857709
65536,16,1,13445,825,12,93508492,93735080
65536,16,1,1376,900,13,94664957,94889535
65536,16,1,16077,1050,15,89809375,90036226
65536,16,1,16717,900,13,64962554,65193924
65536,16,1,16719,675,10,79874929,80103953
65536,16,1,177721,750,11,104695214,104922880
65536,16,1,1826,525,8,94113130,94335832
65536,16,1,190990,825,12,76291177,76509476
65536,16,1,21780,975,14,85435621,85916338
65536,16,1,27684,525,8,64809903,65025019
65536,16,1,28357,750,11,74258715,74477196
65536,16,1,33478,825,12,64719376,65049486
65536,16,1,33882,825,12,65315993,65569787
65536,16,1,51008,1050,15,91397396,91632144
65536,16,1,6373,750,11,87590952,87801981
65536,16,1,74442,900,13,73290350,73520445
65536,16,1,79055,600,9,72950827,73171351
65536,16,1,89184,750,11,70505758,70724284
131072,16,1,10318,1425,20,76824190,77231579
131072,16,1,10566,600,9,77702196,78200955
131072,16,1,12144,1575,22,90484915,90891790
131072,16,1,122732,900,13,73877873,74279965
131072,16,1,134335,900,13,72685998,73085497
131072,16,1,17991,525,8,85519492,85911014
131072,16,1,19406,1125,16,70939137,71357686
131072,16,1,26793,975,14,65595535,66015401
131072,16,1,28551,1050,15,88315108,88708077
131072,16,1,30695,525,8,90280696,90685303
131072,16,1,3711,900,13,90237209,90653339
131072,16,1,37566,1050,15,73975649,74400317
131072,16,1,39092,900,13,101984636,102395485
131072,16,1,39762,825,12,85453989,85870179
131072,16,1,4015,750,11,83336654,83738132
131072,16,1,4037,975,14,81473662,81884046
131072,16,1,49694,900,13,82505559,82906775
131072,16,1,53941,1875,26,82046809,82839227
131072,16,1,9405,1050,15,73468188,73881453
131072,16,1,9953,825,12,83920103,84327056
262144,16,1,12763,1050,15,88621135,89745913
262144,16,1,13024,600,9,66520813,67279171
262144,16,1,14674,825,12,98902235,99639909
262144,16,1,15082,750,11,77786571,78550421
262144,16,1,15536,900,13,80326991,81069340
262144,16,1,1782,825,12,65490811,66285884
262144,16,1,20267,825,12,77642453,78386363
262144,16,1,21322,1425,20,68661035,69441499
262144,16,1,21509,525,8,73602271,74336360
262144,16,1,22965,900,13,112446120,113178194
262144,16,1,32794,1200,17,89798857,90538584
262144,16,1,34569,1275,18,77483221,78236722
262144,16,1,35318,675,10,83970250,84716942
262144,16,1,3557,1125,16,78567919,79321067
262144,16,1,3770,1275,18,81639385,82556532
262144,16,1,3986,825,12,87678457,88418469
262144,16,1,53263,825,12,90138069,90941589
262144,16,1,6158,900,13,86427321,87176371
262144,16,1,6894,1050,15,78845965,79582033
262144,16,1,9966,1275,18,93503389,94269490
524288,16,1,1095,900,13,82571369,84053490
524288,16,1,13239,1275,18,86359865,87894227
524288,16,1,14146,1500,21,67369338,68812559
524288,16,1,15768,600,9,88449952,89968569
524288,16,1,1717,1425,20,76057343,77532151
524288,16,1,21150,825,12,94012312,95464896
524288,16,1,22980,1275,18,73186754,74626327
524288,16,1,23505,1050,15,87274595,88729968
524288,16,1,2843,600,9,98034247,99441441
524288,16,1,3263,1050,15,69448232,70921500
524288,16,1,5005,1125,16,76975226,78430506
524288,16,1,5039,1050,15,81391445,82835404
524288,16,1,5463,1125,16,71659177,73135917
524288,16,1,58148,975,14,78157544,79724430
524288,16,1,6226,1050,15,86068620,87650800
524288,16,1,6673,1125,16,71393028,72844803
524288,16,1,6701,1275,18,95703662,97156790
524288,16,1,7545,975,14,122312391,123773730
524288,16,1,7739,825,12,69379680,70849812
524288,16,1,8597,750,11,97691857,99149826
1048576,16,1,1041,1050,15,91959547,94746711
1048576,16,1,1679,750,11,101025971,103864176
1048576,16,1,1700,1125,16,83810200,86647689
1048576,16,1,1731,1275,18,76067703,78868739
1048576,16,1,2206,1275,18,92171164,95072685
1048576,16,1,247,1125,16,93845182,96763368
1048576,16,1,2888,750,11,74671356,77481085
1048576,16,1,3648,1050,15,87367304,90189667
1048576,16,1,3885,1050,15,87740255,90638148
1048576,16,1,4176,1275,18,79828716,82672399
1048576,16,1,4200,900,13,82562756,85409914
1048576,16,1,4601,1050,15,74867395,77718540
1048576,16,1,5329,600,9,101572951,104347108
1048576,16,1,5520,1200,17,80869715,83964425
1048576,16,1,5934,1425,20,86874840,89704480
1048576,16,1,6386,1125,16,95102376,97952331
1048576,16,1,6525,1500,21,106396872,109262212
1048576,16,1,9079,1275,18,76363750,79183856
1048576,16,1,982,975,14,83554995,86354743
1048576,16,1,9865,1050,15,93721080,96721204
2097152,16,1,1027,975,14,93747141,99410347
2097152,16,1,1089,1050,15,85843228,91442949
2097152,16,1,1162,1575,22,81709719,87259242
2097152,16,1,1425,975,14,88616363,94208380
2097152,16,1,1554,1050,15,81730441,87304219
2097152,16,1,1648,1425,20,88709407,94273120
2097152,16,1,1970,1425,20,98236234,104249258
2097152,16,1,2103,750,11,100498058,106005177
2097152,16,1,2137,1050,15,84783088,90434939
2097152,16,1,2748,1350,19,101060019,106591554
2097152,16,1,282,900,13,92492866,98058298
2097152,16,1,353,675,10,82978706,88509699
2097152,16,1,3666,825,12,110705689,116281402
2097152,16,1,396,1350,19,81958931,87771522
2097152,16,1,6103,975,14,86344711,91902285
2097152,16,1,694,675,10,79925122,85540145
2097152,16,1,719,1050,15,92087762,97682284
2097152,16,1,765,1050,15,96088451,101670021
2097152,16,1,817,1125,16,91274313,96826143
2097152,16,1,994,1125,16,93424878,98976056
4194304,16,1,1024,1050,15,84949509,95917833
4194304,16,1,113,975,14,85109907,96248554
4194304,16,1,1167,900,13,74888821,85877013
4194304,16,1,127,750,11,101674075,112848429
4194304,16,1,136,900,13,97984997,109259763
4194304,16,1,1377,1200,17,118836759,129840788
4194304,16,1,1386,1425,20,101867135,112884931
4194304,16,1,1625,900,13,95403484,106356488
4194304,16,1,1686,1500,21,93673859,104683328
4194304,16,1,2415,1575,22,127478735,138526302
4194304,16,1,259,1500,21,85343522,96692659
4194304,16,1,3200,1425,20,105532327,116674412
4194304,16,1,3616,1725,24,89512693,100498979
4194304,16,1,4780,900,13,84965509,96009970
4194304,16,1,540,1350,19,93910212,105697458
4194304,16,1,659,1575,22,96561247,107690958
4194304,16,1,736,1200,17,111407483,122983323
4194304,16,1,884,1200,17,87829544,98902000
4194304,16,1,912,1425,20,110081107,121092204
4194304,16,1,999,600,9,99616666,111401834
8388608,16,1,1217,1350,19,108917917,131373506
8388608,16,1,1248,525,8,94253182,116721388
8388608,16,1,136,1125,16,126116398,148640205
8388608,16,1,139,1125,16,131251385,153840674
8388608,16,1,142,1650,23,110105186,132560938
8388608,16,1,1577,1200,17,140347945,162637108
8388608,16,1,169,1275,18,114735691,137298517
8388608,16,1,223,1650,23,111131624,133599129
8388608,16,1,302,1950,27,118516132,140872066
8388608,16,1,31,1725,24,115311113,137941463
8388608,16,1,334,1050,15,94339881,116705596
8388608,16,1,4,1200,17,109361896,131847108
8388608,16,1,483,1200,17,125942026,149490104
8388608,16,1,48,975,14,106699314,129410722
8388608,16,1,501,1425,20,138975983,161447898
8388608,16,1,520,1500,21,110041926,132559553
8388608,16,1,567,1200,17,124526585,147215622
8388608,16,1,651,825,12,106277087,128772787
8388608,16,1,722,1275,18,113641905,136564074
8388608,16,1,880,975,14,102989022,126116035
16777216,16,1,10,975,14,164698770,208976511
16777216,16,1,116,1425,20,127829100,171341578
16777216,16,1,117,1125,16,127405409,171485585
16777216,16,1,119,750,11,127005733,171156867
16777216,16,1,134,1200,17,112529130,156693836
16777216,16,1,138,1425,20,140560125,184936274
16777216,16,1,156,1725,24,120219505,164218839
16777216,16,1,169,1875,26,171024232,215165822
16777216,16,1,218,1200,17,104286557,148952307
16777216,16,1,23,1050,15,112676049,156835926
16777216,16,1,234,1500,21,145388496,190010914
16777216,16,1,25,1500,21,137126213,181639334
16777216,16,1,294,1200,17,126237792,170212295
16777216,16,1,386,1425,20,126265845,170525408
16777216,16,1,400,1125,16,155822078,199935935
16777216,16,1,422,1350,19,124373875,169505303
16777216,16,1,441,1500,21,134360393,178646277
16777216,16,1,469,825,12,119655103,163459358
16777216,16,1,856,1500,21,153048467,197289131
16777216,16,1,91,1425,20,137290752,182245677
33554432,16,1,120,2175,30,263050941,351298331
33554432,16,1,134,1500,21,164726510,251902440
33554432,16,1,149,1875,26,213128110,302000153
33554432,16,1,195,1650,23,155527841,243601938
33554432,16,1,206,1050,15,200624509,289165415
33554432,16,1,225,1650,23,178330508,265641696
33554432,16,1,258,1425,20,206345427,296104200
33554432,16,1,274,825,12,175543442,263898544
33554432,16,1,3,1275,18,188721977,276143284
33554432,16,1,35,1350,19,166900105,254873232
33554432,16,1,35,1350,19,203068291,290760691
33554432,16,1,37,1350,19,207026484,294370304
33554432,16,1,50,1425,20,182398618,270297370
33554432,16,1,5,975,14,181867994,269651731
33554432,16,1,6,1350,19,187534844,274879252
33554432,16,1,68,1800,25,165451322,252976695
33554432,16,1,77,1875,26,235614242,323459404
33554432,16,1,88,1350,19,183773495,272853377
33554432,16,1,9,1800,25,216722360,305441505
33554432,16,1,99,1650,23,188634381,276902610
67108864,16,1,115,1425,20,268926909,443770800
67108864,16,1,12,1425,20,315450254,490767864
67108864,16,1,13,1650,23,309519939,485218192
67108864,16,1,137,1500,21,334798401,509668970
67108864,16,1,153,1050,15,267255891,441733387
67108864,16,1,18,1200,17,244686135,419236321
67108864,16,1,19,1575,22,268420419,443373622
67108864,16,1,21,1125,16,241540916,416167445
67108864,16,1,2,1350,19,261597667,435687150
67108864,16,1,25,1500,21,262728435,435919381
67108864,16,1,288,1500,21,268675376,443141602
67108864,16,1,3,1050,15,289279412,463758837
67108864,16,1,38,1275,18,281907665,456227682
67108864,16,1,4,1350,19,205754680,381176207
67108864,16,1,46,1050,15,198044217,373916462
67108864,16,1,50,1275,18,322969212,496894276
67108864,16,1,54,1575,22,238377002,412228445
67108864,16,1,58,1125,16,271008948,445854079
67108864,16,1,66,825,12,193332217,368103581
67108864,16,1,77,1350,19,229141432,404045958
134217728,16,1,0,1275,18,441618441,789942997
134217728,16,1,0,2025,28,504365763,853313941
134217728,16,1,10,1275,18,404003557,750921322
134217728,16,1,1,1425,20,458252613,806977500
134217728,16,1,11,900,13,314970596,660808187
134217728,16,1,124,1500,21,477465482,824888757
134217728,16,1,20,1575,22,380259294,728966759
134217728,16,1,27,1125,16,285697347,632806381
134217728,16,1,27,1875,26,644517366,992200024
134217728,16,1,29,1275,18,382029635,728255212
134217728,16,1,29,1350,19,327731970,676870221
134217728,16,1,30,1350,19,490450996,837077235
134217728,16,1,32,1275,18,375953234,724151274
134217728,16,1,34,1500,21,342370015,693438973
134217728,16,1,47,1575,22,610939458,958641851
134217728,16,1,5,1275,18,433990869,780403175
134217728,16,1,65,1500,21,279799710,627744852
134217728,16,1,80,1125,16,288614888,639187510
134217728,16,1,8,1575,22,390098712,737962688
134217728,16,1,9,1425,20,385666910,733462555
268435456,16,1,11,1650,23,605146733,1298360710
268435456,16,1,1,1725,24,549508283,1244159943
268435456,16,1,13,1050,15,524353960,1216099627
268435456,16,1,2,1050,15,607321732,1298925374
268435456,16,1,2,1425,20,868828906,1564317612
268435456,16,1,22,1725,24,755331410,1453535507
268435456,16,1,24,1800,25,956205155,1647754675
268435456,16,1,28,1350,19,895867220,1591997427
268435456,16,1,30,1500,21,723631201,1419949588
268435456,16,1,3,1425,20,800136607,1495941804
268435456,16,1,35,1500,21,755560727,1451040737
268435456,16,1,36,1650,23,834286464,1533872772
268435456,16,1,4,1125,16,1021117095,1722568816
268435456,16,1,4,2025,28,746585830,1439465756
268435456,16,1,4,900,13,515466496,1210032693
268435456,16,1,5,1800,25,828378202,1520209022
268435456,16,1,51,975,14,888062676,1579819381
268435456,16,1,7,750,11,954905886,1655131492
268435456,16,1,8,1350,19,702601781,1395237154
268435456,16,1,9,1650,23,805334559,1505851384
