n,k,i,p,m,r,t,T
524288,16,262144,2143525380,1875,26,87555668,88995270
524288,16,262144,2143982200,1875,26,89863472,91290088
524288,16,262144,2144793165,2475,34,101632957,103046822
524288,16,262144,2145659634,1350,19,82915616,84401293
524288,16,262144,2146073431,1875,26,103814714,105251306
524288,16,262144,2146429733,1725,24,128086032,129525345
524288,16,262144,2146771401,1650,23,88073966,89818981
524288,16,262144,2147416018,1875,26,74139830,75589736
524288,16,262144,2147714853,1575,22,94504351,95982524
524288,16,262144,2148085988,1575,22,110523433,112046388
524288,16,262144,2148572124,1650,23,73085987,74523065
524288,16,262144,2149120324,1875,26,79109698,80547736
524288,16,262144,2149345087,2100,29,79614691,81057826
524288,16,262144,2150020426,1125,16,95698777,97150793
524288,16,262144,2150330790,2175,30,95285432,96696048
524288,16,262144,2151666927,1800,25,73261200,74691601
1048576,16,524288,2143760152,2025,28,72951328,75747930
1048576,16,524288,2143855586,2475,34,74981803,77789271
1048576,16,524288,2144340333,1575,22,80654504,83539790
1048576,16,524288,2145204930,2325,32,83153433,85938583
1048576,16,524288,2145548147,1800,25,98112474,100957430
1048576,16,524288,2145663842,2775,38,72771544,75593278
1048576,16,524288,2145667086,1875,26,72974746,75836224
1048576,16,524288,2146699580,2175,30,87650905,90461592
1048576,16,524288,2146733638,1575,22,76208877,79044917
1048576,16,524288,2147399275,2475,34,83288207,86152137
1048576,16,524288,2147641203,1950,27,78028020,81109561
1048576,16,524288,2147764153,2025,28,91382887,94191229
1048576,16,524288,2147932660,1650,23,95292005,98152148
1048576,16,524288,2148076376,2400,33,81868074,84722985
1048576,16,524288,2148207578,2250,31,89278161,92084862
1048576,16,524288,2148757902,2325,32,111845661,114826789
1048576,16,524288,2148891143,1875,26,98720369,101522207
1048576,16,524288,2148958425,1875,26,84771179,88275711
1048576,16,524288,2149216542,2550,35,99279921,102101033
1048576,16,524288,2151036710,2175,30,86940721,90032857
2097152,16,1048576,2144302768,2100,29,88939882,95238702
2097152,16,1048576,2144412814,2325,32,97485306,102982890
2097152,16,1048576,2145860541,2550,35,82677952,88233796
2097152,16,1048576,2146113109,1950,27,102371533,108105740
2097152,16,1048576,2146416662,1800,25,108084256,113688141
2097152,16,1048576,2146847904,2175,30,94047177,99493192
2097152,16,1048576,2146961375,1800,25,105209938,110811730
2097152,16,1048576,2147144474,2175,30,116372295,121915352
2097152,16,1048576,2147238740,2100,29,89709239,96019306
2097152,16,1048576,2147289375,1950,27,92913163,98508226
2097152,16,1048576,2147627682,1800,25,97816645,103420693
2097152,16,1048576,2147835059,2475,34,89611164,95099550
2097152,16,1048576,2148230014,2325,32,89895336,95421066
2097152,16,1048576,2148362932,2250,31,96076852,101649378
2097152,16,1048576,2148774879,2100,29,112113227,117664901
2097152,16,1048576,2148805418,2550,35,109590179,115140053
2097152,16,1048576,2149322147,2325,32,103407923,108960860
2097152,16,1048576,2149543722,2175,30,102316222,107846831
2097152,16,1048576,2149897194,1650,23,82095231,87608810
2097152,16,1048576,2149957466,2250,31,90451703,96064817
4194304,16,2097152,2144150263,2700,37,119925473,131003078
4194304,16,2097152,2144958023,1800,25,97682969,108709039
4194304,16,2097152,2146232139,1800,25,97127776,108215822
4194304,16,2097152,2146273199,2175,30,102390060,113149212
4194304,16,2097152,2146412759,2325,32,89817572,100748969
4194304,16,2097152,2146496059,1575,22,88734509,99649637
4194304,16,2097152,2146994068,1800,25,98895283,109841409
4194304,16,2097152,2147024138,2025,28,127962903,138954075
4194304,16,2097152,2147151775,1500,21,107936899,119075409
4194304,16,2097152,2147186764,2700,37,105103892,116174531
4194304,16,2097152,2147340610,1575,22,111010991,122018161
4194304,16,2097152,2147374099,2175,30,97233961,108200470
4194304,16,2097152,2147485725,2775,38,107703803,118686608
4194304,16,2097152,2147907349,2325,32,81679949,92698697
4194304,16,2097152,2148157463,2250,31,105904015,117547398
4194304,16,2097152,2148170296,2475,34,113790707,125003260
4194304,16,2097152,2148213237,2175,30,108444084,119428988
4194304,16,2097152,2148251603,2175,30,94593138,105668630
4194304,16,2097152,2148456772,1800,25,110247884,121447902
4194304,16,2097152,2148550803,2025,28,115477576,126606114
8388608,16,4194304,2146528003,1950,27,115680034,138680563
8388608,16,4194304,2146625464,1950,27,109547685,131624637
8388608,16,4194304,2146648434,2475,34,136240500,158675505
8388608,16,4194304,2146687396,2025,28,108603348,131064558
8388608,16,4194304,2146808200,2775,38,134612055,156918147
8388608,16,4194304,2146824389,1575,22,131607175,154852325
8388608,16,4194304,2147089335,2475,34,141670117,164160732
8388608,16,4194304,2147297037,2250,31,133726800,156359042
8388608,16,4194304,2147343172,2100,29,118409087,140820194
8388608,16,4194304,2147477434,2475,34,138037061,160806380
8388608,16,4194304,2147644278,1725,24,114494384,137012228
8388608,16,4194304,2147668325,2175,30,106907650,129910954
8388608,16,4194304,2147721407,1875,26,117767162,140272155
8388608,16,4194304,2147760909,2175,30,127223412,149778438
8388608,16,4194304,2147772813,2175,30,118978853,142282351
8388608,16,4194304,2147860958,3000,41,162671902,185388774
8388608,16,4194304,2148093806,2550,35,103261375,125842242
8388608,16,4194304,2148299359,2550,35,129474533,151828417
8388608,16,4194304,2148455133,1875,26,123600773,146216623
8388608,16,4194304,2148791034,2550,35,135951736,158471278
16777216,16,8388608,2146569344,2250,31,118080287,162418063
16777216,16,8388608,2146804050,2775,38,159408707,203934825
16777216,16,8388608,2146968501,1875,26,179663672,223850985
16777216,16,8388608,2147120280,2025,28,141272585,185134299
16777216,16,8388608,2147170483,2550,35,144070630,188791888
16777216,16,8388608,2147228995,2400,33,145743005,189957279
16777216,16,8388608,2147255585,3150,43,145003032,189172266
16777216,16,8388608,2147409376,2925,40,153215547,197858342
16777216,16,8388608,2147413548,2550,35,179056826,223496726
16777216,16,8388608,2147503667,1725,24,145217118,189929948
16777216,16,8388608,2147561387,2850,39,172794472,217806813
16777216,16,8388608,2147575748,2325,32,177216219,221455137
16777216,16,8388608,2147591763,1875,26,168756973,212777986
16777216,16,8388608,2147615732,2700,37,163436753,207845580
16777216,16,8388608,2147723818,2025,28,147554247,194210499
16777216,16,8388608,2147756259,2400,33,169976141,213998264
16777216,16,8388608,2147952931,1950,27,160242407,203984828
16777216,16,8388608,2148036109,3150,43,159355234,203579354
16777216,16,8388608,2148269260,2625,36,193722276,238271828
16777216,16,8388608,2148586203,2925,40,164674773,209279572
33554432,16,16777216,2146840228,2400,33,232749269,320242565
33554432,16,16777216,2146943429,2175,30,162055405,249427355
33554432,16,16777216,2146965951,2700,37,252160326,340240920
33554432,16,16777216,2147127314,2175,30,177060953,265979041
33554432,16,16777216,2147233327,3150,43,305513679,392532879
33554432,16,16777216,2147236944,2250,31,223976521,313351793
33554432,16,16777216,2147253415,2175,30,180765450,268469836
33554432,16,16777216,2147265633,2250,31,249941634,337762612
33554432,16,16777216,2147314784,1800,25,265493753,352766709
33554432,16,16777216,2147392846,2550,35,263059335,350749622
33554432,16,16777216,2147436010,2700,37,248071131,335104498
33554432,16,16777216,2147441933,2175,30,212165415,299736450
33554432,16,16777216,2147460821,2550,35,279740426,368155074
33554432,16,16777216,2147547514,2400,33,266754001,354785546
33554432,16,16777216,2147564216,1800,25,218514051,306125756
33554432,16,16777216,2147577134,2625,36,235953929,323596786
33554432,16,16777216,2147675631,2325,32,216552978,304307432
33554432,16,16777216,2147774565,1875,26,190731480,278807191
33554432,16,16777216,2147884845,2250,31,189262888,277368858
33554432,16,16777216,2147980451,2100,29,198792604,286380758
67108864,16,33554432,2147008280,2850,39,292480805,467353912
67108864,16,33554432,2147259128,2025,28,393222343,567289765
67108864,16,33554432,2147358708,3000,41,402190732,576948202
67108864,16,33554432,2147359437,2625,36,483512566,658288951
67108864,16,33554432,2147411321,2850,39,462041041,637541768
67108864,16,33554432,2147416231,2250,31,457253759,631843945
67108864,16,33554432,2147445654,1575,22,308938548,482971160
67108864,16,33554432,2147477084,3000,41,417671317,592300828
67108864,16,33554432,2147479199,2025,28,393494357,567887846
67108864,16,33554432,2147484046,2400,33,285779493,460365979
67108864,16,33554432,2147543694,3150,43,339015270,514139715
67108864,16,33554432,2147545178,3075,42,295941151,469548637
67108864,16,33554432,2147585414,3075,42,307388626,482256643
67108864,16,33554432,2147638070,1875,26,384229382,560175147
67108864,16,33554432,2147708438,3600,49,728278448,902804620
67108864,16,33554432,2147724171,3075,42,402305376,577257082
67108864,16,33554432,2147823686,2625,36,484738487,659374846
67108864,16,33554432,2147837154,2400,33,361668972,536677519
67108864,16,33554432,2147853782,3150,43,548751509,723174089
67108864,16,33554432,2148037225,2625,36,359838744,534235971
134217728,16,67108864,2147183110,2475,34,484558622,831091400
134217728,16,67108864,2147351180,3525,48,680349491,1028585052
134217728,16,67108864,2147384139,2700,37,841031937,1187249920
134217728,16,67108864,2147389253,2025,28,443209043,794461825
134217728,16,67108864,2147393164,2700,37,525216762,873155060
134217728,16,67108864,2147407864,2400,33,791675165,1140467829
134217728,16,67108864,2147409835,2250,31,698118380,1047677056
134217728,16,67108864,2147439270,2625,36,473770097,821052033
134217728,16,67108864,2147446374,3450,47,690192823,1038057612
134217728,16,67108864,2147470873,2775,38,638194006,985381173
134217728,16,67108864,2147473731,2850,39,670678359,1021242111
134217728,16,67108864,2147482403,2175,30,964346366,1316648613
134217728,16,67108864,2147488744,2925,40,660776584,1006537316
134217728,16,67108864,2147494943,3525,48,617816670,966208189
134217728,16,67108864,2147539095,2850,39,427108261,776336721
134217728,16,67108864,2147576323,2700,37,617174290,964107755
134217728,16,67108864,2147613922,3375,46,671693672,1020837020
134217728,16,67108864,2147623643,2925,40,601885550,952214249
134217728,16,67108864,2147685675,2925,40,926745515,1275334339
134217728,16,67108864,2147710410,3225,44,570557152,919568405
268435456,16,134217728,2147102458,2400,33,1404575573,2100824401
268435456,16,134217728,2147266874,3300,45,1096822859,1798471777
268435456,16,134217728,2147277467,3300,45,1145425043,1842733914
268435456,16,134217728,2147278140,2850,39,1573848983,2272872731
268435456,16,134217728,2147288286,2775,38,1401363757,2098769278
268435456,16,134217728,2147316272,2325,32,867816949,1562830215
268435456,16,134217728,2147338671,2475,34,1730253753,2421940096
268435456,16,134217728,2147354883,2250,31,1174776787,1869577883
268435456,16,134217728,2147416222,2700,37,1390351762,2084968058
268435456,16,134217728,2147436867,2325,32,1033879988,1728686953
268435456,16,134217728,2147450031,2025,28,1427374926,2120945438
268435456,16,134217728,2147484213,2175,30,790416721,1481934126
268435456,16,134217728,2147497677,2775,38,1254701806,1951796493
268435456,16,134217728,2147509194,2700,37,1463759366,2162095988
268435456,16,134217728,2147532178,2550,35,1091263380,1784623915
268435456,16,134217728,2147546268,2475,34,965164837,1658762195
268435456,16,134217728,2147553055,2550,35,1191378892,1885170003
268435456,16,134217728,2147553624,2100,29,1250104332,1944399387
268435456,16,134217728,2147582276,3525,48,707080668,1407966880
268435456,16,134217728,2147588934,3075,42,1257483687,1949022274
