n,k,i,p,m,r,t,T
1024,2,1,10401703,25,6,341932,418852
1024,2,1,10878967,35,8,233857,351217
1024,2,1,12406724,60,13,426655,507575
1024,2,1,12451386,35,8,279647,375284
1024,2,1,13752275,15,4,168500,227813
1024,2,1,1411804,40,9,381992,441325
1024,2,1,1437953,30,7,464674,531236
1024,2,1,1562812,10,3,146891,205193
1024,2,1,1640569,25,6,231879,304971
1024,2,1,1845037,40,9,226256,291178
1024,2,1,2745517,35,8,364213,436214
1024,2,1,423133,45,10,359631,430690
1024,2,1,4329570,40,9,235026,313317
1024,2,1,4819490,25,6,260388,319389
1024,2,1,6132185,20,5,185424,252627
1024,2,1,628116,35,8,314983,397403
1024,2,1,6290592,35,8,241068,300501
1024,2,1,6883990,55,12,302446,375207
1024,2,1,7651221,40,9,419912,479248
1024,2,1,9847311,30,7,340561,400624
2048,2,1,102336,25,6,203660,284785
2048,2,1,1141960,25,6,206331,301116
2048,2,1,1277784,40,9,341925,424298
2048,2,1,1517019,30,7,240019,341053
2048,2,1,1576732,55,12,374891,479110
2048,2,1,1596879,40,9,238918,320563
2048,2,1,1650747,35,8,218887,334238
2048,2,1,176104,40,9,219554,312582
2048,2,1,1992488,35,8,1031127,1122745
2048,2,1,293763,55,12,355846,480723
2048,2,1,3242030,50,11,279978,360927
2048,2,1,34201,45,10,288387,368898
2048,2,1,366634,40,9,222437,302971
2048,2,1,422498,35,8,202257,295446
2048,2,1,4305001,25,6,171448,255791
2048,2,1,450966,45,10,307191,406518
2048,2,1,572955,50,11,453371,574529
2048,2,1,607223,65,14,464714,569880
2048,2,1,653856,60,13,283515,387401
2048,2,1,6569518,55,12,527913,630055
4096,2,1,1125355,30,7,263934,412400
4096,2,1,1179453,55,12,292287,418090
4096,2,1,1273539,40,9,366391,495949
4096,2,1,1286998,75,16,328996,482072
4096,2,1,1336027,60,13,358723,484918
4096,2,1,136377,55,12,294117,450971
4096,2,1,1451871,25,6,284600,409316
4096,2,1,1538859,35,8,313696,509707
4096,2,1,204078,35,8,238482,397296
4096,2,1,2156852,65,14,390805,535713
4096,2,1,235614,55,12,403384,528742
4096,2,1,269420,40,9,318558,542422
4096,2,1,2777261,40,9,318652,467022
4096,2,1,313942,40,9,596851,750948
4096,2,1,370401,25,6,258307,415812
4096,2,1,444903,25,6,288066,463190
4096,2,1,6190151,45,10,626345,762364
4096,2,1,708114,30,7,465926,602119
4096,2,1,74902,50,11,300569,437904
4096,2,1,794995,20,5,284497,461010
8192,2,1,1078080,40,9,391643,600212
8192,2,1,1177209,60,13,370906,599537
8192,2,1,1224322,45,10,1013576,1243859
8192,2,1,160716,50,11,488618,699277
8192,2,1,168060,30,7,286324,512763
8192,2,1,189613,50,11,304135,516329
8192,2,1,218838,55,12,338493,608954
8192,2,1,277288,75,16,538836,752019
8192,2,1,302443,40,9,297229,517697
8192,2,1,313162,40,9,1680748,1890766
8192,2,1,326886,55,12,717707,991668
8192,2,1,441990,40,9,358615,568684
8192,2,1,580237,45,10,326115,581983
8192,2,1,68468,60,13,337869,574256
8192,2,1,698154,50,11,5827033,6047295
8192,2,1,740681,60,13,537420,761503
8192,2,1,74104,55,12,586704,822504
8192,2,1,762914,40,9,1272452,1508418
8192,2,1,944212,30,7,314974,546646
8192,2,1,99971,45,10,336675,567689
16384,2,1,102156,85,18,577076,989225
16384,2,1,102257,55,12,506419,901351
16384,2,1,1148956,45,10,546720,957840
16384,2,1,149773,40,9,1416885,1832637
16384,2,1,155856,30,7,443110,846829
16384,2,1,159422,55,12,430744,829170
16384,2,1,183207,35,8,674595,1153938
16384,2,1,213492,55,12,2030410,2443361
16384,2,1,224151,35,8,379199,819834
16384,2,1,237788,45,10,590957,985976
16384,2,1,2420,50,11,1065587,1473777
16384,2,1,25529,45,10,581049,1034391
16384,2,1,280546,20,5,286341,680133
16384,2,1,295249,80,17,584496,979708
16384,2,1,384966,45,10,527076,952829
16384,2,1,55279,60,13,1806773,2221415
16384,2,1,55375,70,15,617980,1034535
16384,2,1,590637,75,16,546956,978974
16384,2,1,591186,30,7,417290,856137
16384,2,1,92222,60,13,505307,901889
32768,2,1,107020,50,11,955853,1697111
32768,2,1,141829,50,11,1490629,2278058
32768,2,1,14482,45,10,560005,1337036
32768,2,1,154314,60,13,670339,1405866
32768,2,1,159640,35,8,830416,1628890
32768,2,1,16883,75,16,950088,1684121
32768,2,1,181895,45,10,646654,1409939
32768,2,1,22150,85,18,973152,1735055
32768,2,1,237943,50,11,1777611,2513556
32768,2,1,346016,60,13,789493,1553975
32768,2,1,37367,70,15,724453,1463148
32768,2,1,4006,75,16,815208,1561047
32768,2,1,402844,75,16,855820,1606526
32768,2,1,4166,65,14,747056,1486635
32768,2,1,53284,35,8,2770850,3543608
32768,2,1,5433,30,7,496241,1247043
32768,2,1,65645,40,9,745099,1517933
32768,2,1,66959,65,14,1997189,2773134
32768,2,1,76210,45,10,597473,1337645
32768,2,1,93157,30,7,1392937,2250194
65536,2,1,113178,60,13,2845108,4326550
65536,2,1,13574,65,14,1458115,2961886
65536,2,1,140862,35,8,763624,2187098
65536,2,1,1853,75,16,1395686,2874721
65536,2,1,280109,35,8,799410,2263606
65536,2,1,280399,75,16,1606988,3054767
65536,2,1,29266,50,11,1228637,2670504
65536,2,1,316293,65,14,1605507,3068111
65536,2,1,37154,55,12,971394,2392483
65536,2,1,38999,60,13,2342401,3787689
65536,2,1,43611,80,17,1337647,2754528
65536,2,1,48460,75,16,1065157,2491579
65536,2,1,51773,75,16,1769886,3279081
65536,2,1,53400,65,14,1560356,3008992
65536,2,1,55925,45,10,5720006,7174193
65536,2,1,59984,50,11,894129,2363345
65536,2,1,77349,55,12,979688,2476012
65536,2,1,92851,50,11,4441223,5908912
65536,2,1,9355,50,11,1515696,2957733
65536,2,1,9554,50,11,1184436,2632748
131072,2,1,103712,80,17,2310365,5135085
131072,2,1,107,70,15,1683148,4510419
131072,2,1,11718,65,14,2849938,5675609
131072,2,1,12017,80,17,3434813,6848515
131072,2,1,12639,50,11,2033582,4864596
